#time_tag                 bx_gsm     by_gsm     bz_gsm     lon_gsm    lat_gsm    bt        
 2023-07-17 10:53:00.000  4.73       -0.44      4.82       354.71     45.43      6.77      
 2023-07-17 10:54:00.000  3.17       0.76       5.32       13.51      58.52      6.24      
 2023-07-17 10:55:00.000  2.66       1.04       5.53       21.38      62.69      6.22      
 2023-07-17 10:56:00.000  3.30       0.95       5.24       16.09      56.78      6.26      
 2023-07-17 10:57:00.000  3.65       -0.07      4.99       358.96     53.83      6.19      
 2023-07-17 10:58:00.000  0.81       2.73       2.80       73.47      44.56      3.99      
 2023-07-17 11:21:00.000  1.66       -0.33      4.98       348.78     71.19      5.26      
 2023-07-17 11:22:00.000  1.39       -0.76      4.73       331.43     71.46      4.99      
 2023-07-17 11:23:00.000  1.67       -1.66      6.20       315.10     69.22      6.63      
 2023-07-17 11:24:00.000  1.86       -1.49      6.56       321.30     70.06      6.98      
 2023-07-17 11:25:00.000  2.28       -1.32      6.27       329.92     67.18      6.81      
 2023-07-17 11:26:00.000  2.28       -1.15      6.20       333.13     67.63      6.70      
 2023-07-17 11:27:00.000  1.28       2.11       6.33       58.63      68.72      6.80      
 2023-07-17 11:28:00.000  1.23       2.02       6.55       58.59      70.18      6.97      
 2023-07-17 11:29:00.000  1.74       1.90       6.50       47.51      68.33      7.00      
 2023-07-17 11:30:00.000  2.04       2.05       6.39       45.09      65.65      7.01      
 2023-07-17 11:31:00.000  2.24       1.50       6.67       33.86      67.98      7.20      
 2023-07-17 11:32:00.000  2.50       0.82       6.37       18.15      67.53      6.89      
 2023-07-17 11:33:00.000  2.75       0.11       6.30       2.28       66.41      6.87      
 2023-07-17 11:34:00.000  -1.57      3.81       6.07       112.43     55.82      7.34      
 2023-07-17 11:35:00.000  -0.42      3.15       6.42       97.66      63.69      7.16      
 2023-07-17 11:36:00.000  -0.28      2.68       6.67       96.06      68.02      7.20      
 2023-07-17 11:37:00.000  -0.91      3.56       6.22       104.33     59.48      7.23      
 2023-07-17 11:38:00.000  -0.64      3.65       6.15       99.92      58.98      7.18      
 2023-07-17 11:39:00.000  -0.21      3.31       6.18       93.56      61.79      7.02      
 2023-07-17 11:40:00.000  0.41       2.63       6.16       81.04      66.61      6.71      
 2023-07-17 11:41:00.000  -0.57      3.63       6.12       98.87      59.03      7.13      
 2023-07-17 11:42:00.000  -0.01      2.92       6.02       90.14      64.13      6.69      
 2023-07-17 11:43:00.000  0.56       2.71       5.92       78.37      64.98      6.53      
 2023-07-17 11:44:00.000  0.21       2.51       5.97       85.26      67.11      6.48      
 2023-07-17 11:45:00.000  0.54       2.20       6.04       76.13      69.41      6.45      
 2023-07-17 11:46:00.000  1.67       2.17       5.97       52.38      65.35      6.57      
 2023-07-17 11:47:00.000  1.57       2.15       5.87       53.82      65.64      6.45      
 2023-07-17 11:48:00.000  2.23       1.31       5.50       30.39      64.78      6.08      
 2023-07-17 11:49:00.000  2.45       1.19       5.00       25.83      61.43      5.70      
 2023-07-17 11:50:00.000  2.21       1.02       4.50       24.65      61.55      5.12      
 2023-07-17 11:51:00.000  2.60       1.26       5.39       25.97      61.81      6.11      
 2023-07-17 11:52:00.000  2.42       1.27       5.29       27.62      62.70      5.96      
 2023-07-17 11:53:00.000  2.49       0.66       4.97       14.93      62.62      5.60      
 2023-07-17 11:54:00.000  1.63       1.62       5.65       44.80      67.82      6.10      
 2023-07-17 11:55:00.000  2.99       0.24       4.61       4.55       56.94      5.50      
 2023-07-17 11:56:00.000  4.10       -1.79      2.80       336.44     32.08      5.28      
 2023-07-17 11:57:00.000  4.63       -3.46      0.23       323.22     2.29       5.78      
 2023-07-17 11:58:00.000  4.90       -3.09      1.58       327.75     15.26      6.00      
 2023-07-17 11:59:00.000  4.90       -3.12      2.55       327.58     23.68      6.34      
 2023-07-17 12:00:00.000  4.97       -3.33      2.24       326.16     20.56      6.39      
 2023-07-17 12:01:00.000  4.92       -3.32      2.18       325.97     20.18      6.32      
 2023-07-17 12:02:00.000  4.87       -3.21      1.89       326.59     17.92      6.13      
 2023-07-17 12:03:00.000  4.91       -3.37      1.43       325.56     13.46      6.12      
 2023-07-17 12:04:00.000  4.69       -3.57      1.74       322.74     16.48      6.15      
 2023-07-17 12:05:00.000  4.92       -3.60      1.08       323.82     10.05      6.20      
 2023-07-17 12:06:00.000  4.97       -3.64      0.10       323.83     0.93       6.16      
 2023-07-17 12:07:00.000  5.25       -3.54      0.23       326.02     2.05       6.33      
 2023-07-17 12:08:00.000  5.20       -3.91      0.03       323.11     0.23       6.51      
 2023-07-17 12:09:00.000  5.37       -4.00      -0.05      323.33     -0.39      6.69      
 2023-07-17 12:10:00.000  5.29       -4.10      -0.38      322.27     -3.26      6.70      
 2023-07-17 12:11:00.000  5.88       -4.35      -0.49      323.52     -3.83      7.33      
 2023-07-17 12:12:00.000  5.88       -4.01      0.76       325.70     6.08       7.15      
 2023-07-17 12:13:00.000  5.35       -3.26      3.16       328.64     26.75      7.02      
 2023-07-17 12:14:00.000  5.01       -3.44      3.36       325.55     28.94      6.94      
 2023-07-17 12:15:00.000  5.04       -2.65      3.72       332.28     33.15      6.80      
 2023-07-17 12:16:00.000  5.58       -3.74      3.11       326.22     24.82      7.40      
 2023-07-17 12:17:00.000  5.68       -4.00      2.55       324.83     20.17      7.40      
 2023-07-17 12:18:00.000  5.71       -3.99      2.48       325.07     19.59      7.39      
 2023-07-17 12:19:00.000  5.53       -4.05      2.72       323.75     21.62      7.37      
 2023-07-17 12:20:00.000  5.47       -4.22      2.47       322.34     19.67      7.34      
 2023-07-17 12:21:00.000  5.56       -4.74      1.67       319.55     12.88      7.50      
 2023-07-17 12:22:00.000  5.24       -5.23      -0.42      315.10     -3.22      7.41      
 2023-07-17 12:23:00.000  5.16       -5.23      -0.70      314.62     -5.40      7.38      
 2023-07-17 12:24:00.000  5.12       -5.18      -0.40      314.67     -3.11      7.29      
 2023-07-17 12:25:00.000  5.16       -4.91      0.72       316.45     5.79       7.16      
 2023-07-17 12:26:00.000  4.95       -4.46      2.54       317.93     20.86      7.13      
 2023-07-17 12:27:00.000  4.87       -3.58      3.70       323.69     31.49      7.09      
 2023-07-17 12:28:00.000  5.27       -4.31      2.64       320.77     21.21      7.30      
 2023-07-17 12:29:00.000  5.21       -4.62      2.34       318.38     18.56      7.35      
 2023-07-17 12:30:00.000  5.25       -4.81      1.80       317.50     14.18      7.35      
 2023-07-17 12:31:00.000  4.96       -5.07      1.66       314.36     13.13      7.29      
 2023-07-17 12:32:00.000  4.69       -5.16      1.60       312.30     12.89      7.15      
 2023-07-17 12:33:00.000  4.70       -5.01      1.77       313.20     14.41      7.09      
 2023-07-17 12:34:00.000  4.58       -4.94      1.81       312.80     15.03      6.97      
 2023-07-17 12:35:00.000  4.84       -4.73      2.26       315.70     18.42      7.13      
 2023-07-17 12:36:00.000  4.66       -5.55      0.81       310.03     6.38       7.29      
 2023-07-17 12:37:00.000  4.40       -5.50      -0.33      308.64     -2.71      7.05      
 2023-07-17 12:38:00.000  3.87       -4.25      0.33       312.30     3.32       5.76      
 2023-07-17 12:39:00.000  2.81       0.09       5.89       1.79       64.50      6.52      
 2023-07-17 12:40:00.000  2.70       1.23       5.83       24.40      63.02      6.54      
 2023-07-17 12:41:00.000  3.51       0.83       5.08       13.25      54.62      6.23      
 2023-07-17 12:42:00.000  4.04       -0.03      4.89       359.52     50.44      6.34      
 2023-07-17 12:43:00.000  4.17       -0.09      4.95       358.78     49.90      6.47      
 2023-07-17 12:44:00.000  5.00       -1.26      3.59       345.85     34.84      6.28      
 2023-07-17 12:45:00.000  5.38       -1.68      2.83       342.69     26.68      6.31      
 2023-07-17 12:46:00.000  5.60       -1.78      2.02       342.38     18.99      6.21      
 2023-07-17 12:47:00.000  5.34       -1.34      2.72       345.94     26.30      6.14      
 2023-07-17 12:48:00.000  4.80       -1.66      3.61       340.88     35.43      6.23      
 2023-07-17 12:49:00.000  4.68       -1.21      3.87       345.55     38.68      6.19      
 2023-07-17 12:50:00.000  4.51       -0.84      4.31       349.47     43.20      6.29      
 2023-07-17 12:51:00.000  4.66       -1.66      4.51       340.38     42.33      6.69      
 2023-07-17 12:52:00.000  5.10       -1.55      4.72       343.09     41.53      7.11      
 2023-07-17 12:53:00.000  5.19       -1.22      4.51       346.74     40.24      6.99      
 2023-07-17 12:54:00.000  5.25       -1.41      4.49       344.93     39.56      7.05      
 2023-07-17 12:55:00.000  5.09       -1.42      4.30       344.42     39.18      6.81      
 2023-07-17 12:56:00.000  5.04       -2.41      3.96       334.44     35.33      6.85      
 2023-07-17 12:57:00.000  4.93       -3.13      3.91       327.60     33.83      7.03      
 2023-07-17 12:58:00.000  4.75       -3.88      3.89       320.73     32.40      7.27      
 2023-07-17 12:59:00.000  4.61       -3.98      3.39       319.22     29.08      6.97      
 2023-07-17 13:00:00.000  4.38       -4.48      2.86       314.33     24.51      6.89      
 2023-07-17 13:01:00.000  3.93       -4.83      2.63       309.12     22.86      6.76      
 2023-07-17 13:02:00.000  3.63       -5.07      2.31       305.61     20.34      6.65      
 2023-07-17 13:03:00.000  4.67       -4.56      2.44       315.66     20.46      6.97      
 2023-07-17 13:04:00.000  4.66       -4.67      1.94       314.98     16.41      6.88      
 2023-07-17 13:05:00.000  4.65       -4.67      2.15       314.88     18.08      6.93      
 2023-07-17 13:06:00.000  4.85       -4.21      2.97       319.03     24.84      7.08      
 2023-07-17 13:07:00.000  4.31       -4.46      2.64       314.01     23.00      6.74      
 2023-07-17 13:08:00.000  3.91       -5.58      -0.60      305.00     -5.02      6.84      
 2023-07-17 13:09:00.000  3.32       -5.71      2.04       300.18     17.19      6.91      
 2023-07-17 13:10:00.000  2.70       -5.63      0.02       295.62     0.23       6.24      
 2023-07-17 13:11:00.000  4.36       -3.91      2.29       318.11     21.37      6.30      
 2023-07-17 13:12:00.000  3.92       -4.38      2.07       311.81     19.41      6.24      
 2023-07-17 13:13:00.000  3.63       -4.56      2.43       308.53     22.60      6.31      
 2023-07-17 13:14:00.000  3.84       -4.52      1.54       310.38     14.52      6.13      
 2023-07-17 13:15:00.000  4.04       -4.71      0.97       310.63     8.90       6.28      
 2023-07-17 13:16:00.000  4.32       -2.33      3.07       331.61     32.07      5.79      
 2023-07-17 13:17:00.000  4.59       -1.41      3.75       342.90     37.99      6.09      
 2023-07-17 13:18:00.000  4.34       -4.72      1.92       312.60     16.63      6.70      
 2023-07-17 13:19:00.000  4.30       -4.94      1.87       311.01     15.95      6.81      
 2023-07-17 13:20:00.000  4.27       -5.05      1.65       310.18     14.03      6.82      
 2023-07-17 13:21:00.000  3.90       -5.05      1.63       307.70     14.33      6.59      
 2023-07-17 13:22:00.000  3.98       -4.88      2.01       309.25     17.70      6.61      
 2023-07-17 13:23:00.000  4.11       -4.94      1.72       309.74     14.96      6.65      
 2023-07-17 13:24:00.000  3.90       -5.16      0.60       307.09     5.26       6.50      
 2023-07-17 13:25:00.000  3.42       -5.20      -0.59      303.38     -5.42      6.25      
 2023-07-17 13:26:00.000  4.38       -3.76      1.94       319.38     18.57      6.09      
 2023-07-17 13:27:00.000  4.65       -4.57      1.75       315.53     15.02      6.75      
 2023-07-17 13:28:00.000  4.37       -4.62      1.65       313.37     14.59      6.57      
 2023-07-17 13:29:00.000  3.83       -4.94      0.97       307.75     8.82       6.32      
 2023-07-17 13:30:00.000  4.07       -4.52      1.72       311.96     15.76      6.32      
 2023-07-17 13:31:00.000  4.23       -4.98      1.29       310.35     11.17      6.66      
 2023-07-17 13:32:00.000  4.07       -5.09      1.25       308.61     10.88      6.64      
 2023-07-17 13:33:00.000  4.09       -4.94      1.33       309.59     11.75      6.55      
 2023-07-17 13:34:00.000  4.86       -4.04      1.88       320.26     16.53      6.59      
 2023-07-17 13:35:00.000  5.10       -2.38      2.69       334.94     25.54      6.24      
 2023-07-17 13:36:00.000  5.09       -1.86      2.87       339.95     27.95      6.13      
 2023-07-17 13:37:00.000  5.06       -2.89      2.10       330.29     19.84      6.19      
 2023-07-17 13:38:00.000  4.90       -3.85      1.40       321.83     12.69      6.39      
 2023-07-17 13:39:00.000  4.77       -4.05      1.23       319.68     11.08      6.38      
 2023-07-17 13:40:00.000  5.11       -1.75      2.74       341.07     26.94      6.05      
 2023-07-17 13:41:00.000  4.98       -1.12      3.30       347.33     32.84      6.08      
 2023-07-17 13:42:00.000  5.15       -0.87      3.34       350.46     32.61      6.20      
 2023-07-17 13:43:00.000  5.10       -1.11      3.41       347.78     33.14      6.24      
 2023-07-17 13:44:00.000  5.06       -2.07      3.06       337.79     29.24      6.26      
 2023-07-17 13:45:00.000  4.95       -1.98      3.31       338.21     31.82      6.28      
 2023-07-17 13:46:00.000  4.84       -1.83      3.52       339.24     34.19      6.26      
 2023-07-17 13:47:00.000  5.02       -1.76      3.16       340.62     30.72      6.18      
 2023-07-17 13:48:00.000  5.00       -1.73      3.23       340.96     31.36      6.20      
 2023-07-17 13:49:00.000  5.02       -1.86      3.11       339.71     30.14      6.19      
 2023-07-17 13:50:00.000  5.12       -1.83      2.91       340.30     28.16      6.17      
 2023-07-17 13:51:00.000  5.09       -1.94      2.94       339.15     28.34      6.19      
 2023-07-17 13:52:00.000  5.13       -2.08      2.71       337.99     26.03      6.16      
 2023-07-17 13:53:00.000  5.12       -2.21      2.64       336.64     25.32      6.17      
 2023-07-17 13:54:00.000  5.03       -1.92      3.00       339.12     29.13      6.16      
 2023-07-17 13:55:00.000  5.04       -1.95      2.82       338.88     27.53      6.09      
 2023-07-17 13:56:00.000  5.06       -2.17      2.45       336.79     23.98      6.03      
 2023-07-17 13:57:00.000  5.15       -2.58      1.80       333.43     17.35      6.04      
 2023-07-17 13:58:00.000  5.16       -2.61      1.95       333.21     18.66      6.10      
 2023-07-17 13:59:00.000  5.21       -2.74      1.70       332.25     16.08      6.13      
 2023-07-17 14:00:00.000  5.20       -2.52      1.55       334.10     14.98      5.98      
 2023-07-17 14:01:00.000  4.65       -2.87      -1.05      328.37     -10.84     5.56      
 2023-07-17 14:02:00.000  5.03       -2.32      -0.24      335.23     -2.53      5.54      
 2023-07-17 14:03:00.000  4.75       -1.91      -1.14      338.14     -12.52     5.24      
 2023-07-17 14:04:00.000  4.10       -2.21      -2.96      331.65     -32.38     5.52      
 2023-07-17 14:05:00.000  3.38       -2.61      -3.23      322.29     -37.07     5.36      
 2023-07-17 14:06:00.000  4.79       -2.41      -0.98      333.25     -10.38     5.45      
 2023-07-17 14:07:00.000  4.90       -2.55      0.13       332.52     1.33       5.52      
 2023-07-17 14:08:00.000  4.78       -2.55      0.90       331.93     9.42       5.49      
 2023-07-17 14:09:00.000  4.68       -2.49      1.37       331.97     14.49      5.48      
 2023-07-17 14:10:00.000  4.78       -2.48      1.14       332.55     11.91      5.50      
 2023-07-17 14:11:00.000  4.81       -2.44      0.95       333.09     9.96       5.47      
 2023-07-17 14:12:00.000  4.77       -2.63      0.74       331.12     7.70       5.50      
 2023-07-17 14:13:00.000  4.69       -2.50      0.89       331.96     9.48       5.38      
 2023-07-17 14:14:00.000  4.85       -2.21      0.69       335.52     7.34       5.37      
 2023-07-17 14:15:00.000  4.91       -2.00      -0.24      337.82     -2.61      5.31      
 2023-07-17 14:16:00.000  4.76       -2.07      0.10       336.56     1.10       5.19      
 2023-07-17 14:17:00.000  4.61       -2.22      0.83       334.27     9.18       5.19      
 2023-07-17 14:18:00.000  4.67       -2.23      0.46       334.45     5.12       5.20      
 2023-07-17 14:19:00.000  4.70       -2.11      0.59       335.82     6.55       5.18      
 2023-07-17 14:20:00.000  4.77       -1.76      -0.32      339.77     -3.54      5.10      
 2023-07-17 14:21:00.000  4.86       -1.63      -0.50      341.40     -5.60      5.15      
 2023-07-17 14:22:00.000  4.75       -1.33      -1.59      344.36     -17.90     5.18      
 2023-07-17 14:23:00.000  4.43       -1.68      -1.77      339.21     -20.44     5.06      
 2023-07-17 14:24:00.000  3.83       -1.82      -2.64      334.59     -31.94     4.99      
 2023-07-17 14:25:00.000  3.98       -1.54      0.09       338.82     1.21       4.27      
 2023-07-17 14:26:00.000  4.45       -1.26      2.10       344.23     24.45      5.07      
 2023-07-17 14:27:00.000  3.62       -0.21      4.07       356.60     48.32      5.45      
 2023-07-17 14:28:00.000  3.01       -0.01      4.75       359.74     57.66      5.62      
 2023-07-17 14:29:00.000  3.28       -0.15      4.24       357.43     52.29      5.36      
 2023-07-17 14:30:00.000  3.79       -0.25      3.70       356.17     44.20      5.31      
 2023-07-17 14:31:00.000  3.63       0.12       3.96       1.86       47.51      5.37      
 2023-07-17 14:32:00.000  3.56       0.53       4.08       8.45       48.58      5.43      
 2023-07-17 14:33:00.000  3.88       0.80       3.78       11.67      43.70      5.48      
 2023-07-17 14:34:00.000  3.67       0.70       3.93       10.77      46.45      5.43      
 2023-07-17 14:35:00.000  3.95       0.18       3.58       2.59       42.12      5.33      
 2023-07-17 14:36:00.000  4.16       0.64       2.57       8.81       31.47      4.93      
 2023-07-17 14:37:00.000  4.13       0.10       2.36       1.36       29.76      4.75      
 2023-07-17 14:38:00.000  3.14       0.44       3.18       7.94       45.05      4.49      
 2023-07-17 14:39:00.000  4.21       1.07       1.19       14.21      15.35      4.50      
 2023-07-17 14:40:00.000  3.32       2.34       0.98       35.11      13.50      4.18      
 2023-07-17 14:41:00.000  1.53       2.61       2.84       59.64      43.25      4.15      
 2023-07-17 14:42:00.000  3.85       0.79       0.91       11.63      12.98      4.04      
 2023-07-17 14:43:00.000  4.42       -0.36      -0.28      355.34     -3.57      4.45      
 2023-07-17 14:44:00.000  4.46       -0.22      -1.22      357.18     -15.30     4.63      
 2023-07-17 14:45:00.000  4.42       -0.15      -1.92      358.11     -23.47     4.82      
 2023-07-17 14:46:00.000  3.70       -0.80      -2.76      347.73     -36.09     4.68      
 2023-07-17 14:47:00.000  4.31       -0.65      -2.42      351.49     -28.99     4.99      
 2023-07-17 14:48:00.000  4.35       -0.67      -2.37      351.19     -28.28     5.00      
 2023-07-17 14:49:00.000  4.35       -0.55      -2.25      352.79     -27.12     4.93      
 2023-07-17 14:50:00.000  4.39       -0.40      -2.18      354.77     -26.29     4.92      
 2023-07-17 14:51:00.000  3.97       0.03       -2.84      0.47       -35.57     4.88      
 2023-07-17 14:52:00.000  3.92       0.06       -2.92      0.84       -36.64     4.89      
 2023-07-17 14:53:00.000  4.29       -0.20      -2.23      357.32     -27.48     4.84      
 2023-07-17 14:54:00.000  4.22       -0.18      -2.21      357.61     -27.58     4.77      
 2023-07-17 14:55:00.000  4.32       -0.27      -2.10      356.36     -25.89     4.81      
 2023-07-17 14:56:00.000  4.53       -0.63      -1.62      352.12     -19.54     4.86      
 2023-07-17 14:57:00.000  4.59       -0.71      -1.54      351.24     -18.30     4.89      
 2023-07-17 14:58:00.000  4.49       -0.53      -1.73      353.33     -20.92     4.84      
 2023-07-17 14:59:00.000  4.28       -0.33      -2.31      355.59     -28.26     4.87      
 2023-07-17 15:00:00.000  3.59       0.13       -3.19      2.04       -41.59     4.80      
 2023-07-17 15:01:00.000  3.65       0.23       -3.12      3.57       -40.44     4.81      
 2023-07-17 15:02:00.000  3.56       0.17       -3.26      2.70       -42.45     4.83      
 2023-07-17 15:03:00.000  3.30       0.41       -3.37      7.15       -45.43     4.74      
 2023-07-17 15:04:00.000  2.57       0.62       -3.76      13.58      -54.88     4.60      
 2023-07-17 15:05:00.000  2.74       0.05       -3.33      0.99       -50.48     4.31      
 2023-07-17 15:06:00.000  3.41       -0.27      -3.12      355.40     -42.35     4.63      
 2023-07-17 15:07:00.000  3.49       -0.45      -2.98      352.63     -40.27     4.62      
 2023-07-17 15:08:00.000  3.34       -1.02      -2.75      342.94     -38.18     4.44      
 2023-07-17 15:09:00.000  2.69       -0.33      -3.60      352.96     -53.06     4.51      
 2023-07-17 15:10:00.000  1.51       0.75       -4.76      26.27      -70.46     5.05      
 2023-07-17 15:11:00.000  1.68       -0.35      -4.65      348.13     -69.76     4.96      
 2023-07-17 15:12:00.000  2.10       -0.20      -4.23      354.66     -63.52     4.72      
 2023-07-17 15:13:00.000  3.03       0.18       -3.38      3.31       -48.08     4.54      
 2023-07-17 15:14:00.000  3.63       -0.27      -2.59      355.83     -35.44     4.47      
 2023-07-17 15:15:00.000  3.90       -1.70      0.67       336.40     8.99       4.31      
 2023-07-17 15:16:00.000  4.01       -1.74      0.01       336.61     0.10       4.37      
 2023-07-17 15:17:00.000  4.00       -1.69      -0.11      337.04     -1.43      4.34      
 2023-07-17 15:18:00.000  4.09       -1.58      -0.84      338.82     -10.86     4.47      
 2023-07-17 15:19:00.000  4.11       -1.56      -0.87      339.23     -11.15     4.48      
 2023-07-17 15:20:00.000  4.18       -1.11      -0.73      345.06     -9.60      4.38      
 2023-07-17 15:21:00.000  4.15       -0.56      -0.85      352.25     -11.52     4.27      
 2023-07-17 15:22:00.000  4.00       -1.21      -1.21      343.22     -16.19     4.35      
 2023-07-17 15:23:00.000  3.91       -1.01      -1.75      345.55     -23.37     4.40      
 2023-07-17 15:24:00.000  4.03       -1.03      -1.80      345.60     -23.41     4.53      
 2023-07-17 15:25:00.000  3.84       -0.80      -2.46      348.22     -32.05     4.63      
 2023-07-17 15:26:00.000  3.85       -0.60      -2.46      351.13     -32.27     4.61      
 2023-07-17 15:27:00.000  3.81       -0.38      -2.52      354.33     -33.37     4.59      
 2023-07-17 15:28:00.000  3.81       -0.51      -2.45      352.38     -32.52     4.56      
 2023-07-17 15:29:00.000  3.90       -0.24      -2.51      356.46     -32.77     4.64      
 2023-07-17 15:30:00.000  3.92       0.06       -2.51      0.81       -32.61     4.65      
 2023-07-17 15:31:00.000  3.76       -0.35      -2.96      354.65     -38.02     4.80      
 2023-07-17 15:32:00.000  3.71       -0.42      -3.00      353.48     -38.76     4.79      
 2023-07-17 15:33:00.000  3.72       -0.43      -2.91      353.39     -37.78     4.74      
 2023-07-17 15:34:00.000  3.83       -0.65      -2.64      350.40     -34.18     4.70      
 2023-07-17 15:35:00.000  3.98       -1.17      -2.19      343.62     -27.83     4.69      
 2023-07-17 15:36:00.000  3.93       -0.80      -2.44      348.53     -31.37     4.69      
 2023-07-17 15:37:00.000  3.83       -0.57      -2.69      351.58     -34.76     4.72      
 2023-07-17 15:38:00.000  3.46       -0.46      -3.09      352.48     -41.57     4.66      
 2023-07-17 15:39:00.000  3.71       -0.56      -2.67      351.48     -35.45     4.61      
 2023-07-17 15:40:00.000  3.94       -0.71      -2.35      349.71     -30.46     4.64      
 2023-07-17 15:41:00.000  4.26       -1.62      -0.93      339.20     -11.54     4.65      
 2023-07-17 15:42:00.000  4.48       -1.63      -0.86      340.02     -10.18     4.85      
 2023-07-17 15:43:00.000  4.33       -1.60      -0.86      339.66     -10.55     4.69      
 2023-07-17 15:44:00.000  4.41       -1.96      -0.49      336.02     -5.73      4.86      
 2023-07-17 15:45:00.000  4.47       -1.86      -0.62      337.42     -7.34      4.88      
 2023-07-17 15:46:00.000  4.40       -2.05      -0.43      334.99     -5.07      4.87      
 2023-07-17 15:47:00.000  4.37       -2.29      -0.09      332.31     -1.04      4.94      
 2023-07-17 15:48:00.000  4.34       -2.20      0.05       333.15     0.61       4.86      
 2023-07-17 15:49:00.000  4.39       -1.92      -0.05      336.35     -0.55      4.80      
 2023-07-17 15:50:00.000  4.52       -1.92      -0.30      336.98     -3.48      4.92      
 2023-07-17 15:51:00.000  4.58       -1.87      0.04       337.80     0.42       4.95      
 2023-07-17 15:52:00.000  4.60       -1.90      0.47       337.49     5.35       5.00      
 2023-07-17 15:53:00.000  4.45       -1.93      1.00       336.55     11.68      4.95      
 2023-07-17 15:54:00.000  4.54       -1.51      1.23       341.63     14.44      4.94      
 2023-07-17 15:55:00.000  4.31       -1.97      0.93       335.47     11.08      4.83      
 2023-07-17 15:56:00.000  4.28       -2.03      1.06       334.62     12.61      4.85      
 2023-07-17 15:57:00.000  4.28       -2.39      0.58       330.81     6.74       4.93      
 2023-07-17 15:58:00.000  4.24       -2.38      1.03       330.73     11.92      4.97      
 2023-07-17 16:02:00.000  3.81       -2.43      1.52       327.49     18.63      4.77      
 2023-07-17 16:03:00.000  4.30       -2.63      0.38       328.61     4.29       5.06      
 2023-07-17 16:04:00.000  4.24       -2.66      0.54       327.89     6.17       5.03      
 2023-07-17 16:05:00.000  4.09       -2.61      0.93       327.42     10.89      4.94      
 2023-07-17 16:06:00.000  4.27       -2.82      0.34       326.53     3.79       5.13      
 2023-07-17 16:07:00.000  4.12       -2.82      -0.19      325.61     -2.23      5.00      
 2023-07-17 16:08:00.000  4.12       -2.80      -0.64      325.84     -7.27      5.02      
 2023-07-17 16:09:00.000  4.16       -2.85      -0.31      325.63     -3.54      5.05      
 2023-07-17 16:10:00.000  4.20       -2.94      -0.59      325.05     -6.55      5.16      
 2023-07-17 16:11:00.000  4.19       -2.84      -0.61      325.93     -6.92      5.10      
 2023-07-17 16:12:00.000  4.20       -2.77      -0.75      326.57     -8.43      5.09      
 2023-07-17 16:13:00.000  4.05       -2.88      -0.94      324.60     -10.71     5.06      
 2023-07-17 16:14:00.000  4.20       -2.67      -0.64      327.55     -7.36      5.02      
 2023-07-17 16:15:00.000  4.17       -2.64      -0.26      327.61     -2.98      4.94      
 2023-07-17 16:16:00.000  4.13       -2.57      -1.09      328.09     -12.60     4.98      
 2023-07-17 16:17:00.000  4.10       -2.44      -1.24      329.26     -14.64     4.93      
 2023-07-17 16:18:00.000  3.85       -2.89      -1.42      323.16     -16.43     5.02      
 2023-07-17 16:19:00.000  3.80       -3.21      -0.67      319.79     -7.72      5.02      
 2023-07-17 16:20:00.000  3.69       -3.36      -0.95      317.61     -10.80     5.08      
 2023-07-17 16:21:00.000  3.88       -3.13      -1.30      321.08     -14.60     5.15      
 2023-07-17 16:22:00.000  3.75       -3.18      -1.41      319.75     -15.99     5.12      
 2023-07-17 16:23:00.000  3.96       -3.15      -1.06      321.47     -11.82     5.17      
 2023-07-17 16:24:00.000  4.09       -2.91      -1.29      324.56     -14.39     5.18      
 2023-07-17 16:25:00.000  4.22       -2.73      -1.12      327.09     -12.61     5.15      
 2023-07-17 16:26:00.000  4.03       -3.00      -1.41      323.36     -15.67     5.21      
 2023-07-17 16:27:00.000  4.10       -2.97      -1.64      324.11     -17.94     5.32      
 2023-07-17 16:28:00.000  4.08       -2.40      -2.23      329.50     -25.21     5.24      
 2023-07-17 16:29:00.000  4.08       -2.35      -2.14      330.06     -24.47     5.18      
 2023-07-17 16:30:00.000  3.93       -2.08      -2.59      332.10     -30.23     5.14      
 2023-07-17 16:31:00.000  3.56       -2.44      -2.98      325.60     -34.58     5.24      
 2023-07-17 16:32:00.000  3.51       -2.58      -2.84      323.68     -33.11     5.19      
 2023-07-17 16:33:00.000  3.19       -2.22      -3.37      325.11     -40.93     5.14      
 2023-07-17 16:34:00.000  3.14       -2.63      -3.14      320.14     -37.44     5.16      
 2023-07-17 16:35:00.000  3.06       -2.51      -3.27      320.61     -39.61     5.13      
 2023-07-17 16:36:00.000  2.82       -2.31      -3.55      320.63     -44.22     5.09      
 2023-07-17 16:37:00.000  2.61       -2.32      -3.67      318.32     -46.41     5.06      
 2023-07-17 16:38:00.000  2.60       -2.38      -3.68      317.60     -46.24     5.10      
 2023-07-17 16:39:00.000  2.17       -2.38      -3.92      312.37     -50.63     5.07      
 2023-07-17 16:40:00.000  1.91       -2.51      -4.04      307.27     -52.06     5.13      
 2023-07-17 16:41:00.000  1.85       -2.72      -3.93      304.15     -50.09     5.13      
 2023-07-17 16:42:00.000  1.51       -2.92      -3.97      297.42     -50.38     5.15      
 2023-07-17 16:43:00.000  1.32       -3.23      -3.93      292.17     -48.37     5.25      
 2023-07-17 16:44:00.000  1.31       -2.81      -4.11      294.94     -53.04     5.15      
