:Data_list: 20100414_Gs_mag_1m.txt
:Created: 2010 Apr 15 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-11
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-11 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 14  1010   55300  36600     8.88e+01    2.25e+01    1.17e+01    9.23e+01
2010 04 14  1011   55300  36660     8.87e+01    2.25e+01    1.17e+01    9.22e+01
2010 04 14  1012   55300  36720     8.86e+01    2.27e+01    1.16e+01    9.22e+01
2010 04 14  1013   55300  36780     8.84e+01    2.28e+01    1.17e+01    9.21e+01
2010 04 14  1014   55300  36840     8.84e+01    2.29e+01    1.16e+01    9.20e+01
2010 04 14  1015   55300  36900     8.83e+01    2.32e+01    1.17e+01    9.20e+01
2010 04 14  1016   55300  36960     8.82e+01    2.33e+01    1.17e+01    9.20e+01
2010 04 14  1017   55300  37020     8.81e+01    2.33e+01    1.17e+01    9.18e+01
2010 04 14  1018   55300  37080     8.80e+01    2.32e+01    1.17e+01    9.18e+01
2010 04 14  1019   55300  37140     8.80e+01    2.33e+01    1.17e+01    9.18e+01
2010 04 14  1020   55300  37200     8.80e+01    2.34e+01    1.18e+01    9.18e+01
2010 04 14  1021   55300  37260     8.78e+01    2.35e+01    1.18e+01    9.17e+01
2010 04 14  1022   55300  37320     8.78e+01    2.37e+01    1.18e+01    9.17e+01
2010 04 14  1023   55300  37380     8.78e+01    2.40e+01    1.18e+01    9.18e+01
2010 04 14  1024   55300  37440     8.77e+01    2.42e+01    1.18e+01    9.17e+01
2010 04 14  1025   55300  37500     8.75e+01    2.44e+01    1.17e+01    9.16e+01
2010 04 14  1026   55300  37560     8.74e+01    2.47e+01    1.16e+01    9.16e+01
2010 04 14  1027   55300  37620     8.74e+01    2.49e+01    1.17e+01    9.16e+01
2010 04 14  1028   55300  37680     8.74e+01    2.52e+01    1.17e+01    9.17e+01
2010 04 14  1029   55300  37740     8.74e+01    2.54e+01    1.18e+01    9.18e+01
2010 04 14  1030   55300  37800     8.75e+01    2.55e+01    1.17e+01    9.19e+01
2010 04 14  1031   55300  37860     8.75e+01    2.56e+01    1.18e+01    9.19e+01
2010 04 14  1032   55300  37920     8.76e+01    2.57e+01    1.17e+01    9.21e+01
2010 04 14  1033   55300  37980     8.76e+01    2.58e+01    1.17e+01    9.21e+01
2010 04 14  1034   55300  38040     8.78e+01    2.58e+01    1.18e+01    9.23e+01
2010 04 14  1035   55300  38100     8.80e+01    2.59e+01    1.18e+01    9.25e+01
2010 04 14  1036   55300  38160     8.81e+01    2.59e+01    1.18e+01    9.26e+01
2010 04 14  1037   55300  38220     8.82e+01    2.60e+01    1.18e+01    9.27e+01
2010 04 14  1038   55300  38280     8.83e+01    2.61e+01    1.19e+01    9.28e+01
2010 04 14  1039   55300  38340     8.84e+01    2.61e+01    1.21e+01    9.29e+01
2010 04 14  1040   55300  38400     8.86e+01    2.60e+01    1.22e+01    9.31e+01
2010 04 14  1041   55300  38460     8.86e+01    2.59e+01    1.23e+01    9.31e+01
2010 04 14  1042   55300  38520     8.87e+01    2.59e+01    1.24e+01    9.33e+01
2010 04 14  1043   55300  38580     8.89e+01    2.59e+01    1.25e+01    9.35e+01
2010 04 14  1044   55300  38640     8.90e+01    2.59e+01    1.27e+01    9.35e+01
2010 04 14  1045   55300  38700     8.92e+01    2.60e+01    1.29e+01    9.38e+01
2010 04 14  1046   55300  38760     8.93e+01    2.60e+01    1.31e+01    9.39e+01
2010 04 14  1047   55300  38820     8.94e+01    2.59e+01    1.32e+01    9.40e+01
2010 04 14  1048   55300  38880     8.96e+01    2.60e+01    1.33e+01    9.43e+01
2010 04 14  1049   55300  38940     8.98e+01    2.61e+01    1.35e+01    9.44e+01
2010 04 14  1050   55300  39000     8.98e+01    2.62e+01    1.36e+01    9.46e+01
2010 04 14  1051   55300  39060     8.98e+01    2.63e+01    1.37e+01    9.46e+01
2010 04 14  1052   55300  39120     8.99e+01    2.65e+01    1.39e+01    9.47e+01
2010 04 14  1053   55300  39180     8.99e+01    2.66e+01    1.41e+01    9.48e+01
2010 04 14  1054   55300  39240     8.99e+01    2.67e+01    1.43e+01    9.49e+01
2010 04 14  1055   55300  39300     9.01e+01    2.65e+01    1.45e+01    9.50e+01
2010 04 14  1056   55300  39360     9.03e+01    2.64e+01    1.46e+01    9.52e+01
2010 04 14  1057   55300  39420     9.04e+01    2.63e+01    1.47e+01    9.53e+01
2010 04 14  1058   55300  39480     9.04e+01    2.61e+01    1.48e+01    9.52e+01
2010 04 14  1059   55300  39540     9.04e+01    2.60e+01    1.49e+01    9.52e+01
2010 04 14  1100   55300  39600     9.05e+01    2.58e+01    1.50e+01    9.53e+01
2010 04 14  1101   55300  39660     9.06e+01    2.58e+01    1.51e+01    9.54e+01
2010 04 14  1102   55300  39720     9.05e+01    2.57e+01    1.52e+01    9.54e+01
2010 04 14  1103   55300  39780     9.06e+01    2.56e+01    1.52e+01    9.54e+01
2010 04 14  1104   55300  39840     9.07e+01    2.54e+01    1.52e+01    9.54e+01
2010 04 14  1105   55300  39900     9.08e+01    2.53e+01    1.52e+01    9.55e+01
2010 04 14  1106   55300  39960     9.10e+01    2.51e+01    1.51e+01    9.56e+01
2010 04 14  1107   55300  40020     9.11e+01    2.50e+01    1.52e+01    9.56e+01
2010 04 14  1108   55300  40080     9.12e+01    2.49e+01    1.53e+01    9.58e+01
2010 04 14  1109   55300  40140     9.13e+01    2.47e+01    1.54e+01    9.59e+01
2010 04 14  1110   55300  40200     9.14e+01    2.45e+01    1.55e+01    9.59e+01
2010 04 14  1111   55300  40260     9.15e+01    2.43e+01    1.56e+01    9.60e+01
2010 04 14  1112   55300  40320     9.16e+01    2.41e+01    1.57e+01    9.60e+01
2010 04 14  1113   55300  40380     9.17e+01    2.40e+01    1.58e+01    9.61e+01
2010 04 14  1114   55300  40440     9.18e+01    2.38e+01    1.58e+01    9.61e+01
2010 04 14  1115   55300  40500     9.19e+01    2.35e+01    1.59e+01    9.62e+01
2010 04 14  1116   55300  40560     9.20e+01    2.34e+01    1.59e+01    9.63e+01
2010 04 14  1117   55300  40620     9.20e+01    2.32e+01    1.60e+01    9.62e+01
2010 04 14  1118   55300  40680     9.20e+01    2.32e+01    1.61e+01    9.62e+01
2010 04 14  1119   55300  40740     9.20e+01    2.31e+01    1.60e+01    9.62e+01
2010 04 14  1120   55300  40800     9.20e+01    2.30e+01    1.60e+01    9.62e+01
2010 04 14  1121   55300  40860     9.20e+01    2.29e+01    1.60e+01    9.61e+01
2010 04 14  1122   55300  40920     9.20e+01    2.28e+01    1.60e+01    9.61e+01
2010 04 14  1123   55300  40980     9.21e+01    2.27e+01    1.60e+01    9.62e+01
2010 04 14  1124   55300  41040     9.21e+01    2.25e+01    1.60e+01    9.62e+01
2010 04 14  1125   55300  41100     9.21e+01    2.26e+01    1.60e+01    9.62e+01
2010 04 14  1126   55300  41160     9.21e+01    2.25e+01    1.60e+01    9.62e+01
2010 04 14  1127   55300  41220     9.21e+01    2.24e+01    1.60e+01    9.61e+01
2010 04 14  1128   55300  41280     9.20e+01    2.23e+01    1.59e+01    9.60e+01
2010 04 14  1129   55300  41340     9.20e+01    2.21e+01    1.57e+01    9.59e+01
2010 04 14  1130   55300  41400     9.19e+01    2.20e+01    1.55e+01    9.58e+01
2010 04 14  1131   55300  41460     9.19e+01    2.19e+01    1.54e+01    9.57e+01
2010 04 14  1132   55300  41520     9.18e+01    2.19e+01    1.54e+01    9.56e+01
2010 04 14  1133   55300  41580     9.16e+01    2.19e+01    1.54e+01    9.54e+01
2010 04 14  1134   55300  41640     9.15e+01    2.18e+01    1.52e+01    9.53e+01
2010 04 14  1135   55300  41700     9.14e+01    2.18e+01    1.50e+01    9.52e+01
2010 04 14  1136   55300  41760     9.14e+01    2.17e+01    1.49e+01    9.51e+01
2010 04 14  1137   55300  41820     9.13e+01    2.17e+01    1.49e+01    9.50e+01
2010 04 14  1138   55300  41880     9.12e+01    2.17e+01    1.48e+01    9.49e+01
2010 04 14  1139   55300  41940     9.11e+01    2.18e+01    1.47e+01    9.48e+01
2010 04 14  1140   55300  42000     9.10e+01    2.18e+01    1.45e+01    9.47e+01
2010 04 14  1141   55300  42060     9.09e+01    2.19e+01    1.45e+01    9.46e+01
2010 04 14  1142   55300  42120     9.08e+01    2.20e+01    1.46e+01    9.46e+01
2010 04 14  1143   55300  42180     9.08e+01    2.20e+01    1.46e+01    9.45e+01
2010 04 14  1144   55300  42240     9.08e+01    2.20e+01    1.46e+01    9.46e+01
2010 04 14  1145   55300  42300     9.08e+01    2.19e+01    1.47e+01    9.46e+01
2010 04 14  1146   55300  42360     9.09e+01    2.18e+01    1.46e+01    9.46e+01
2010 04 14  1147   55300  42420     9.10e+01    2.17e+01    1.46e+01    9.46e+01
2010 04 14  1148   55300  42480     9.08e+01    2.19e+01    1.47e+01    9.46e+01
2010 04 14  1149   55300  42540     9.10e+01    2.21e+01    1.44e+01    9.48e+01
2010 04 14  1150   55300  42600     9.06e+01    2.23e+01    1.50e+01    9.46e+01
2010 04 14  1151   55300  42660     9.09e+01    2.23e+01    1.49e+01    9.48e+01
2010 04 14  1152   55300  42720     9.10e+01    2.24e+01    1.50e+01    9.49e+01
2010 04 14  1153   55300  42780     9.12e+01    2.25e+01    1.51e+01    9.51e+01
2010 04 14  1154   55300  42840     9.12e+01    2.26e+01    1.53e+01    9.52e+01
2010 04 14  1155   55300  42900     9.14e+01    2.27e+01    1.54e+01    9.55e+01
2010 04 14  1156   55300  42960     9.15e+01    2.29e+01    1.55e+01    9.56e+01
2010 04 14  1157   55300  43020     9.15e+01    2.30e+01    1.57e+01    9.56e+01
2010 04 14  1158   55300  43080     9.16e+01    2.29e+01    1.57e+01    9.57e+01
2010 04 14  1159   55300  43140     9.17e+01    2.28e+01    1.57e+01    9.58e+01
2010 04 14  1200   55300  43200     9.20e+01    2.26e+01    1.58e+01    9.60e+01
2010 04 14  1201   55300  43260     9.23e+01    2.23e+01    1.59e+01    9.62e+01
2010 04 14  1202   55300  43320     9.24e+01    2.21e+01    1.61e+01    9.64e+01
2010 04 14  1203   55300  43380     9.25e+01    2.18e+01    1.63e+01    9.64e+01
2010 04 14  1204   55300  43440     9.27e+01    2.15e+01    1.62e+01    9.65e+01
2010 04 14  1205   55300  43500     9.27e+01    2.13e+01    1.63e+01    9.65e+01
2010 04 14  1206   55300  43560     9.27e+01    2.11e+01    1.63e+01    9.64e+01
2010 04 14  1207   55300  43620     9.27e+01    2.10e+01    1.65e+01    9.65e+01
2010 04 14  1208   55300  43680     9.27e+01    2.11e+01    1.65e+01    9.65e+01
2010 04 14  1209   55300  43740     9.27e+01    2.13e+01    1.66e+01    9.66e+01
2010 04 14  1210   55300  43800     9.29e+01    2.13e+01    1.67e+01    9.67e+01
2010 04 14  1211   55300  43860     9.31e+01    2.14e+01    1.68e+01    9.70e+01
2010 04 14  1212   55300  43920     9.34e+01    2.15e+01    1.71e+01    9.74e+01
2010 04 14  1213   55300  43980     9.37e+01    2.16e+01    1.72e+01    9.76e+01
2010 04 14  1214   55300  44040     9.40e+01    2.18e+01    1.72e+01    9.80e+01
2010 04 14  1215   55300  44100     9.42e+01    2.20e+01    1.73e+01    9.83e+01
2010 04 14  1216   55300  44160     9.45e+01    2.23e+01    1.72e+01    9.86e+01
2010 04 14  1217   55300  44220     9.45e+01    2.26e+01    1.71e+01    9.87e+01
2010 04 14  1218   55300  44280     9.47e+01    2.26e+01    1.71e+01    9.89e+01
2010 04 14  1219   55300  44340     9.51e+01    2.23e+01    1.72e+01    9.92e+01
2010 04 14  1220   55300  44400     9.54e+01    2.20e+01    1.73e+01    9.94e+01
2010 04 14  1221   55300  44460     9.57e+01    2.22e+01    1.72e+01    9.97e+01
2010 04 14  1222   55300  44520     9.60e+01    2.18e+01    1.72e+01    1.00e+02
2010 04 14  1223   55300  44580     9.63e+01    2.18e+01    1.74e+01    1.00e+02
2010 04 14  1224   55300  44640     9.64e+01    2.19e+01    1.74e+01    1.00e+02
2010 04 14  1225   55300  44700     9.65e+01    2.19e+01    1.74e+01    1.00e+02
2010 04 14  1226   55300  44760     9.67e+01    2.17e+01    1.74e+01    1.01e+02
2010 04 14  1227   55300  44820     9.70e+01    2.16e+01    1.74e+01    1.01e+02
2010 04 14  1228   55300  44880     9.72e+01    2.15e+01    1.75e+01    1.01e+02
2010 04 14  1229   55300  44940     9.73e+01    2.16e+01    1.76e+01    1.01e+02
2010 04 14  1230   55300  45000     9.74e+01    2.17e+01    1.76e+01    1.01e+02
2010 04 14  1231   55300  45060     9.75e+01    2.17e+01    1.77e+01    1.01e+02
2010 04 14  1232   55300  45120     9.77e+01    2.17e+01    1.76e+01    1.02e+02
2010 04 14  1233   55300  45180     9.78e+01    2.16e+01    1.76e+01    1.02e+02
2010 04 14  1234   55300  45240     9.80e+01    2.15e+01    1.77e+01    1.02e+02
2010 04 14  1235   55300  45300     9.82e+01    2.14e+01    1.78e+01    1.02e+02
2010 04 14  1236   55300  45360     9.83e+01    2.13e+01    1.79e+01    1.02e+02
2010 04 14  1237   55300  45420     9.84e+01    2.13e+01    1.81e+01    1.02e+02
2010 04 14  1238   55300  45480     9.86e+01    2.12e+01    1.81e+01    1.02e+02
2010 04 14  1239   55300  45540     9.87e+01    2.10e+01    1.82e+01    1.03e+02
2010 04 14  1240   55300  45600     9.88e+01    2.09e+01    1.83e+01    1.03e+02
2010 04 14  1241   55300  45660     9.89e+01    2.08e+01    1.84e+01    1.03e+02
2010 04 14  1242   55300  45720     9.90e+01    2.06e+01    1.85e+01    1.03e+02
2010 04 14  1243   55300  45780     9.91e+01    2.05e+01    1.85e+01    1.03e+02
2010 04 14  1244   55300  45840     9.92e+01    2.05e+01    1.85e+01    1.03e+02
2010 04 14  1245   55300  45900     9.93e+01    2.04e+01    1.85e+01    1.03e+02
2010 04 14  1246   55300  45960     9.93e+01    2.04e+01    1.86e+01    1.03e+02
2010 04 14  1247   55300  46020     9.94e+01    2.04e+01    1.86e+01    1.03e+02
2010 04 14  1248   55300  46080     9.94e+01    2.05e+01    1.86e+01    1.03e+02
2010 04 14  1249   55300  46140     9.94e+01    2.05e+01    1.86e+01    1.03e+02
2010 04 14  1250   55300  46200     9.94e+01    2.05e+01    1.86e+01    1.03e+02
2010 04 14  1251   55300  46260     9.95e+01    2.05e+01    1.86e+01    1.03e+02
2010 04 14  1252   55300  46320     9.95e+01    2.04e+01    1.87e+01    1.03e+02
2010 04 14  1253   55300  46380     9.95e+01    2.04e+01    1.87e+01    1.03e+02
2010 04 14  1254   55300  46440     9.95e+01    2.04e+01    1.86e+01    1.03e+02
2010 04 14  1255   55300  46500     9.96e+01    2.04e+01    1.87e+01    1.03e+02
2010 04 14  1256   55300  46560     9.96e+01    2.04e+01    1.88e+01    1.03e+02
2010 04 14  1257   55300  46620     9.97e+01    2.04e+01    1.88e+01    1.03e+02
2010 04 14  1258   55300  46680     9.98e+01    2.04e+01    1.88e+01    1.04e+02
2010 04 14  1259   55300  46740     9.98e+01    2.04e+01    1.89e+01    1.04e+02
2010 04 14  1300   55300  46800     1.00e+02    2.03e+01    1.89e+01    1.04e+02
2010 04 14  1301   55300  46860     1.00e+02    2.03e+01    1.89e+01    1.04e+02
2010 04 14  1302   55300  46920     1.01e+02    2.03e+01    1.88e+01    1.04e+02
2010 04 14  1303   55300  46980     1.01e+02    2.03e+01    1.87e+01    1.04e+02
2010 04 14  1304   55300  47040     1.01e+02    2.01e+01    1.87e+01    1.04e+02
2010 04 14  1305   55300  47100     1.01e+02    2.00e+01    1.88e+01    1.05e+02
2010 04 14  1306   55300  47160     1.01e+02    1.99e+01    1.89e+01    1.05e+02
2010 04 14  1307   55300  47220     1.01e+02    1.98e+01    1.89e+01    1.05e+02
2010 04 14  1308   55300  47280     1.01e+02    1.96e+01    1.89e+01    1.05e+02
2010 04 14  1309   55300  47340     1.01e+02    1.96e+01    1.90e+01    1.05e+02
2010 04 14  1310   55300  47400     1.01e+02    1.95e+01    1.91e+01    1.05e+02
2010 04 14  1311   55300  47460     1.01e+02    1.95e+01    1.91e+01    1.05e+02
2010 04 14  1312   55300  47520     1.01e+02    1.95e+01    1.91e+01    1.05e+02
2010 04 14  1313   55300  47580     1.01e+02    1.94e+01    1.91e+01    1.05e+02
2010 04 14  1314   55300  47640     1.02e+02    1.94e+01    1.90e+01    1.05e+02
2010 04 14  1315   55300  47700     1.02e+02    1.93e+01    1.89e+01    1.05e+02
2010 04 14  1316   55300  47760     1.02e+02    1.92e+01    1.89e+01    1.05e+02
2010 04 14  1317   55300  47820     1.02e+02    1.92e+01    1.89e+01    1.05e+02
2010 04 14  1318   55300  47880     1.02e+02    1.92e+01    1.90e+01    1.06e+02
2010 04 14  1319   55300  47940     1.02e+02    1.91e+01    1.90e+01    1.06e+02
2010 04 14  1320   55300  48000     1.02e+02    1.91e+01    1.90e+01    1.06e+02
2010 04 14  1321   55300  48060     1.02e+02    1.92e+01    1.90e+01    1.06e+02
2010 04 14  1322   55300  48120     1.02e+02    1.92e+01    1.90e+01    1.06e+02
2010 04 14  1323   55300  48180     1.02e+02    1.91e+01    1.90e+01    1.06e+02
2010 04 14  1324   55300  48240     1.03e+02    1.92e+01    1.91e+01    1.06e+02
2010 04 14  1325   55300  48300     1.03e+02    1.93e+01    1.91e+01    1.06e+02
2010 04 14  1326   55300  48360     1.03e+02    1.93e+01    1.91e+01    1.06e+02
2010 04 14  1327   55300  48420     1.03e+02    1.94e+01    1.89e+01    1.07e+02
2010 04 14  1328   55300  48480     1.03e+02    1.95e+01    1.90e+01    1.07e+02
2010 04 14  1329   55300  48540     1.03e+02    1.95e+01    1.90e+01    1.07e+02
2010 04 14  1330   55300  48600     1.03e+02    1.95e+01    1.90e+01    1.07e+02
2010 04 14  1331   55300  48660     1.04e+02    1.94e+01    1.91e+01    1.07e+02
2010 04 14  1332   55300  48720     1.04e+02    1.93e+01    1.91e+01    1.07e+02
2010 04 14  1333   55300  48780     1.04e+02    1.93e+01    1.91e+01    1.07e+02
2010 04 14  1334   55300  48840     1.04e+02    1.93e+01    1.91e+01    1.07e+02
2010 04 14  1335   55300  48900     1.04e+02    1.93e+01    1.92e+01    1.08e+02
2010 04 14  1336   55300  48960     1.04e+02    1.94e+01    1.93e+01    1.08e+02
2010 04 14  1337   55300  49020     1.04e+02    1.94e+01    1.94e+01    1.08e+02
2010 04 14  1338   55300  49080     1.05e+02    1.94e+01    1.95e+01    1.08e+02
2010 04 14  1339   55300  49140     1.05e+02    1.94e+01    1.95e+01    1.08e+02
2010 04 14  1340   55300  49200     1.05e+02    1.93e+01    1.96e+01    1.08e+02
2010 04 14  1341   55300  49260     1.05e+02    1.93e+01    1.98e+01    1.09e+02
2010 04 14  1342   55300  49320     1.05e+02    1.92e+01    2.00e+01    1.09e+02
2010 04 14  1343   55300  49380     1.05e+02    1.91e+01    2.01e+01    1.09e+02
2010 04 14  1344   55300  49440     1.05e+02    1.91e+01    2.01e+01    1.09e+02
2010 04 14  1345   55300  49500     1.05e+02    1.89e+01    1.99e+01    1.09e+02
2010 04 14  1346   55300  49560     1.05e+02    1.88e+01    1.99e+01    1.09e+02
2010 04 14  1347   55300  49620     1.06e+02    1.87e+01    1.98e+01    1.09e+02
2010 04 14  1348   55300  49680     1.06e+02    1.85e+01    2.00e+01    1.09e+02
2010 04 14  1349   55300  49740     1.06e+02    1.85e+01    2.01e+01    1.09e+02
2010 04 14  1350   55300  49800     1.06e+02    1.85e+01    2.01e+01    1.09e+02
2010 04 14  1351   55300  49860     1.06e+02    1.84e+01    2.02e+01    1.09e+02
2010 04 14  1352   55300  49920     1.06e+02    1.84e+01    2.02e+01    1.09e+02
2010 04 14  1353   55300  49980     1.06e+02    1.83e+01    2.01e+01    1.10e+02
2010 04 14  1354   55300  50040     1.06e+02    1.82e+01    2.01e+01    1.10e+02
2010 04 14  1355   55300  50100     1.06e+02    1.81e+01    2.02e+01    1.10e+02
2010 04 14  1356   55300  50160     1.07e+02    1.82e+01    2.02e+01    1.10e+02
2010 04 14  1357   55300  50220     1.07e+02    1.81e+01    2.02e+01    1.10e+02
2010 04 14  1358   55300  50280     1.07e+02    1.81e+01    2.03e+01    1.10e+02
2010 04 14  1359   55300  50340     1.07e+02    1.80e+01    2.04e+01    1.10e+02
2010 04 14  1400   55300  50400     1.07e+02    1.80e+01    2.04e+01    1.11e+02
2010 04 14  1401   55300  50460     1.07e+02    1.79e+01    2.04e+01    1.11e+02
2010 04 14  1402   55300  50520     1.07e+02    1.79e+01    2.04e+01    1.11e+02
2010 04 14  1403   55300  50580     1.07e+02    1.78e+01    2.04e+01    1.11e+02
2010 04 14  1404   55300  50640     1.08e+02    1.77e+01    2.04e+01    1.11e+02
2010 04 14  1405   55300  50700     1.08e+02    1.76e+01    2.04e+01    1.11e+02
2010 04 14  1406   55300  50760     1.08e+02    1.76e+01    2.03e+01    1.11e+02
2010 04 14  1407   55300  50820     1.08e+02    1.75e+01    2.03e+01    1.11e+02
2010 04 14  1408   55300  50880     1.08e+02    1.74e+01    2.03e+01    1.11e+02
2010 04 14  1409   55300  50940     1.08e+02    1.74e+01    2.03e+01    1.11e+02
2010 04 14  1410   55300  51000     1.08e+02    1.74e+01    2.03e+01    1.11e+02
2010 04 14  1411   55300  51060     1.08e+02    1.75e+01    2.04e+01    1.12e+02
2010 04 14  1412   55300  51120     1.08e+02    1.75e+01    2.04e+01    1.12e+02
2010 04 14  1413   55300  51180     1.08e+02    1.75e+01    2.05e+01    1.12e+02
2010 04 14  1414   55300  51240     1.09e+02    1.74e+01    2.04e+01    1.12e+02
2010 04 14  1415   55300  51300     1.09e+02    1.74e+01    2.04e+01    1.12e+02
2010 04 14  1416   55300  51360     1.09e+02    1.73e+01    2.05e+01    1.12e+02
2010 04 14  1417   55300  51420     1.09e+02    1.73e+01    2.05e+01    1.12e+02
2010 04 14  1418   55300  51480     1.09e+02    1.73e+01    2.06e+01    1.12e+02
2010 04 14  1419   55300  51540     1.09e+02    1.72e+01    2.06e+01    1.12e+02
2010 04 14  1420   55300  51600     1.09e+02    1.70e+01    2.07e+01    1.12e+02
2010 04 14  1421   55300  51660     1.09e+02    1.70e+01    2.07e+01    1.13e+02
2010 04 14  1422   55300  51720     1.09e+02    1.70e+01    2.08e+01    1.13e+02
2010 04 14  1423   55300  51780     1.09e+02    1.69e+01    2.09e+01    1.13e+02
2010 04 14  1424   55300  51840     1.09e+02    1.68e+01    2.10e+01    1.13e+02
2010 04 14  1425   55300  51900     1.10e+02    1.68e+01    2.09e+01    1.13e+02
2010 04 14  1426   55300  51960     1.10e+02    1.69e+01    2.09e+01    1.13e+02
2010 04 14  1427   55300  52020     1.10e+02    1.69e+01    2.10e+01    1.13e+02
2010 04 14  1428   55300  52080     1.10e+02    1.68e+01    2.12e+01    1.13e+02
2010 04 14  1429   55300  52140     1.10e+02    1.69e+01    2.13e+01    1.14e+02
2010 04 14  1430   55300  52200     1.11e+02    1.68e+01    2.12e+01    1.14e+02
2010 04 14  1431   55300  52260     1.11e+02    1.67e+01    2.12e+01    1.14e+02
2010 04 14  1432   55300  52320     1.11e+02    1.65e+01    2.11e+01    1.14e+02
2010 04 14  1433   55300  52380     1.11e+02    1.64e+01    2.11e+01    1.14e+02
2010 04 14  1434   55300  52440     1.11e+02    1.64e+01    2.10e+01    1.14e+02
2010 04 14  1435   55300  52500     1.11e+02    1.64e+01    2.10e+01    1.15e+02
2010 04 14  1436   55300  52560     1.12e+02    1.64e+01    2.11e+01    1.15e+02
2010 04 14  1437   55300  52620     1.12e+02    1.64e+01    2.10e+01    1.15e+02
2010 04 14  1438   55300  52680     1.12e+02    1.63e+01    2.10e+01    1.15e+02
2010 04 14  1439   55300  52740     1.12e+02    1.62e+01    2.10e+01    1.15e+02
2010 04 14  1440   55300  52800     1.12e+02    1.61e+01    2.10e+01    1.15e+02
2010 04 14  1441   55300  52860     1.12e+02    1.59e+01    2.12e+01    1.15e+02
2010 04 14  1442   55300  52920     1.12e+02    1.57e+01    2.12e+01    1.15e+02
2010 04 14  1443   55300  52980     1.13e+02    1.56e+01    2.12e+01    1.16e+02
2010 04 14  1444   55300  53040     1.13e+02    1.55e+01    2.12e+01    1.16e+02
2010 04 14  1445   55300  53100     1.13e+02    1.55e+01    2.12e+01    1.16e+02
2010 04 14  1446   55300  53160     1.13e+02    1.54e+01    2.13e+01    1.16e+02
2010 04 14  1447   55300  53220     1.13e+02    1.55e+01    2.13e+01    1.16e+02
2010 04 14  1448   55300  53280     1.14e+02    1.54e+01    2.13e+01    1.17e+02
2010 04 14  1449   55300  53340     1.14e+02    1.53e+01    2.13e+01    1.17e+02
2010 04 14  1450   55300  53400     1.14e+02    1.51e+01    2.13e+01    1.17e+02
2010 04 14  1451   55300  53460     1.14e+02    1.50e+01    2.14e+01    1.17e+02
2010 04 14  1452   55300  53520     1.14e+02    1.51e+01    2.14e+01    1.17e+02
2010 04 14  1453   55300  53580     1.14e+02    1.51e+01    2.15e+01    1.17e+02
2010 04 14  1454   55300  53640     1.14e+02    1.51e+01    2.16e+01    1.17e+02
2010 04 14  1455   55300  53700     1.15e+02    1.50e+01    2.17e+01    1.18e+02
2010 04 14  1456   55300  53760     1.15e+02    1.50e+01    2.17e+01    1.18e+02
2010 04 14  1457   55300  53820     1.15e+02    1.52e+01    2.16e+01    1.18e+02
2010 04 14  1458   55300  53880     1.15e+02    1.54e+01    2.16e+01    1.18e+02
2010 04 14  1459   55300  53940     1.15e+02    1.55e+01    2.16e+01    1.18e+02
2010 04 14  1500   55300  54000     1.15e+02    1.53e+01    2.15e+01    1.18e+02
2010 04 14  1501   55300  54060     1.15e+02    1.53e+01    2.17e+01    1.18e+02
2010 04 14  1502   55300  54120     1.16e+02    1.54e+01    2.17e+01    1.19e+02
2010 04 14  1503   55300  54180     1.16e+02    1.54e+01    2.17e+01    1.19e+02
2010 04 14  1504   55300  54240     1.16e+02    1.54e+01    2.17e+01    1.19e+02
2010 04 14  1505   55300  54300     1.16e+02    1.54e+01    2.18e+01    1.19e+02
2010 04 14  1506   55300  54360     1.16e+02    1.54e+01    2.19e+01    1.20e+02
2010 04 14  1507   55300  54420     1.17e+02    1.54e+01    2.21e+01    1.20e+02
2010 04 14  1508   55300  54480     1.17e+02    1.54e+01    2.24e+01    1.20e+02
2010 04 14  1509   55300  54540     1.17e+02    1.54e+01    2.23e+01    1.20e+02
2010 04 14  1510   55300  54600     1.17e+02    1.54e+01    2.22e+01    1.20e+02
2010 04 14  1511   55300  54660     1.16e+02    1.53e+01    2.21e+01    1.20e+02
2010 04 14  1512   55300  54720     1.16e+02    1.52e+01    2.19e+01    1.19e+02
2010 04 14  1513   55300  54780     1.16e+02    1.50e+01    2.19e+01    1.19e+02
2010 04 14  1514   55300  54840     1.17e+02    1.50e+01    2.20e+01    1.20e+02
2010 04 14  1515   55300  54900     1.17e+02    1.50e+01    2.22e+01    1.20e+02
2010 04 14  1516   55300  54960     1.17e+02    1.50e+01    2.25e+01    1.20e+02
2010 04 14  1517   55300  55020     1.18e+02    1.51e+01    2.25e+01    1.21e+02
2010 04 14  1518   55300  55080     1.18e+02    1.51e+01    2.25e+01    1.21e+02
