:Data_list: 20030303_G10xr_1m.txt
:Created: 2003 Mar 04 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-10
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-10 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2003 03 03  1458   52701  53880     5.64e-09    3.68e-07
2003 03 03  1459   52701  53940     5.33e-09    3.67e-07
2003 03 03  1500   52701  54000     5.17e-09    3.61e-07
2003 03 03  1501   52701  54060     5.15e-09    3.60e-07
2003 03 03  1502   52701  54120     5.15e-09    3.54e-07
2003 03 03  1503   52701  54180     5.16e-09    3.54e-07
2003 03 03  1504   52701  54240     5.19e-09    3.53e-07
2003 03 03  1505   52701  54300     5.16e-09    3.53e-07
2003 03 03  1506   52701  54360     5.16e-09    3.53e-07
2003 03 03  1507   52701  54420     5.16e-09    3.53e-07
2003 03 03  1508   52701  54480     5.16e-09    3.53e-07
2003 03 03  1509   52701  54540     5.16e-09    3.53e-07
2003 03 03  1510   52701  54600     5.16e-09    3.53e-07
2003 03 03  1511   52701  54660     5.16e-09    3.53e-07
2003 03 03  1512   52701  54720     5.16e-09    3.54e-07
2003 03 03  1513   52701  54780     5.16e-09    3.57e-07
2003 03 03  1514   52701  54840     5.16e-09    3.63e-07
2003 03 03  1515   52701  54900     5.17e-09    3.66e-07
2003 03 03  1516   52701  54960     5.23e-09    3.62e-07
2003 03 03  1517   52701  55020     5.17e-09    3.61e-07
2003 03 03  1518   52701  55080     5.18e-09    3.58e-07
2003 03 03  1519   52701  55140     5.17e-09    3.57e-07
2003 03 03  1520   52701  55200     5.17e-09    3.58e-07
2003 03 03  1521   52701  55260     5.17e-09    3.60e-07
2003 03 03  1522   52701  55320     5.18e-09    3.64e-07
2003 03 03  1523   52701  55380     5.17e-09    3.74e-07
2003 03 03  1524   52701  55440     5.17e-09    3.82e-07
2003 03 03  1525   52701  55500     5.17e-09    3.82e-07
2003 03 03  1526   52701  55560     5.62e-09    3.89e-07
2003 03 03  1527   52701  55620     5.55e-09    3.93e-07
2003 03 03  1528   52701  55680     6.37e-09    3.97e-07
2003 03 03  1529   52701  55740     5.95e-09    3.97e-07
2003 03 03  1530   52701  55800     5.43e-09    3.99e-07
2003 03 03  1531   52701  55860     5.20e-09    3.97e-07
2003 03 03  1532   52701  55920     5.17e-09    3.93e-07
2003 03 03  1533   52701  55980     5.17e-09    3.89e-07
2003 03 03  1534   52701  56040     5.17e-09    3.85e-07
2003 03 03  1535   52701  56100     5.17e-09    3.82e-07
2003 03 03  1536   52701  56160     5.17e-09    3.78e-07
2003 03 03  1537   52701  56220     5.17e-09    3.75e-07
2003 03 03  1538   52701  56280     5.17e-09    3.72e-07
2003 03 03  1539   52701  56340     5.17e-09    3.68e-07
2003 03 03  1540   52701  56400     5.18e-09    3.68e-07
2003 03 03  1541   52701  56460     5.18e-09    3.68e-07
2003 03 03  1542   52701  56520     5.18e-09    3.68e-07
2003 03 03  1543   52701  56580     5.19e-09    3.68e-07
2003 03 03  1544   52701  56640     5.18e-09    3.68e-07
2003 03 03  1545   52701  56700     5.18e-09    3.68e-07
2003 03 03  1546   52701  56760     5.18e-09    3.63e-07
2003 03 03  1547   52701  56820     5.18e-09    3.61e-07
2003 03 03  1548   52701  56880     5.18e-09    3.61e-07
2003 03 03  1549   52701  56940     5.18e-09    3.61e-07
2003 03 03  1550   52701  57000     5.18e-09    3.58e-07
2003 03 03  1551   52701  57060     5.18e-09    3.54e-07
2003 03 03  1552   52701  57120     5.18e-09    3.54e-07
2003 03 03  1553   52701  57180     5.18e-09    3.54e-07
2003 03 03  1554   52701  57240     5.18e-09    3.54e-07
2003 03 03  1555   52701  57300     5.17e-09    3.53e-07
2003 03 03  1556   52701  57360     5.12e-09    3.52e-07
2003 03 03  1557   52701  57420     5.13e-09    3.50e-07
2003 03 03  1558   52701  57480     5.13e-09    3.47e-07
2003 03 03  1559   52701  57540     5.17e-09    3.47e-07
2003 03 03  1600   52701  57600     5.18e-09    3.47e-07
2003 03 03  1601   52701  57660     5.17e-09    3.47e-07
2003 03 03  1602   52701  57720     5.19e-09    3.47e-07
2003 03 03  1603   52701  57780     5.17e-09    3.47e-07
2003 03 03  1604   52701  57840     5.19e-09    3.47e-07
2003 03 03  1605   52701  57900     5.19e-09    3.47e-07
2003 03 03  1606   52701  57960     5.19e-09    3.47e-07
2003 03 03  1607   52701  58020     5.19e-09    3.43e-07
2003 03 03  1608   52701  58080     5.20e-09    3.42e-07
2003 03 03  1609   52701  58140     5.20e-09    3.41e-07
2003 03 03  1610   52701  58200     5.20e-09    3.40e-07
2003 03 03  1611   52701  58260     5.19e-09    3.40e-07
2003 03 03  1612   52701  58320     5.19e-09    3.40e-07
2003 03 03  1613   52701  58380     5.19e-09    3.40e-07
2003 03 03  1614   52701  58440     5.21e-09    3.39e-07
2003 03 03  1615   52701  58500     5.19e-09    3.35e-07
2003 03 03  1616   52701  58560     5.24e-09    3.35e-07
2003 03 03  1617   52701  58620     5.22e-09    3.33e-07
2003 03 03  1618   52701  58680     5.23e-09    3.33e-07
2003 03 03  1619   52701  58740     5.23e-09    3.33e-07
2003 03 03  1620   52701  58800     5.19e-09    3.33e-07
2003 03 03  1621   52701  58860     5.19e-09    3.33e-07
2003 03 03  1622   52701  58920     5.36e-09    3.33e-07
2003 03 03  1623   52701  58980     5.74e-09    3.33e-07
2003 03 03  1624   52701  59040     6.24e-09    3.33e-07
2003 03 03  1625   52701  59100     6.72e-09    3.33e-07
2003 03 03  1626   52701  59160     7.09e-09    3.33e-07
2003 03 03  1627   52701  59220     7.09e-09    3.33e-07
2003 03 03  1628   52701  59280     7.09e-09    3.33e-07
2003 03 03  1629   52701  59340     7.20e-09    3.33e-07
2003 03 03  1630   52701  59400     7.86e-09    3.33e-07
2003 03 03  1631   52701  59460     8.95e-09    3.33e-07
2003 03 03  1632   52701  59520     8.98e-09    3.33e-07
2003 03 03  1633   52701  59580     8.98e-09    3.33e-07
2003 03 03  1634   52701  59640     9.00e-09    3.33e-07
2003 03 03  1635   52701  59700     8.98e-09    3.33e-07
2003 03 03  1636   52701  59760     8.98e-09    3.33e-07
2003 03 03  1637   52701  59820     9.10e-09    3.33e-07
2003 03 03  1638   52701  59880     9.00e-09    3.33e-07
2003 03 03  1639   52701  59940     9.29e-09    3.33e-07
2003 03 03  1640   52701  60000     9.95e-09    3.33e-07
2003 03 03  1641   52701  60060     9.00e-09    3.33e-07
2003 03 03  1642   52701  60120     1.04e-08    3.33e-07
2003 03 03  1643   52701  60180     1.09e-08    3.33e-07
2003 03 03  1644   52701  60240     1.09e-08    3.33e-07
2003 03 03  1645   52701  60300     1.09e-08    3.33e-07
2003 03 03  1646   52701  60360     9.70e-09    3.33e-07
2003 03 03  1647   52701  60420     1.08e-08    3.33e-07
2003 03 03  1648   52701  60480     1.08e-08    3.33e-07
2003 03 03  1649   52701  60540     9.60e-09    3.33e-07
2003 03 03  1650   52701  60600     1.09e-08    3.33e-07
2003 03 03  1651   52701  60660     1.09e-08    3.36e-07
2003 03 03  1652   52701  60720     1.14e-08    3.46e-07
2003 03 03  1653   52701  60780     1.34e-08    3.77e-07
2003 03 03  1654   52701  60840     1.39e-08    3.87e-07
2003 03 03  1655   52701  60900     1.28e-08    3.78e-07
2003 03 03  1656   52701  60960     1.28e-08    3.74e-07
2003 03 03  1657   52701  61020     1.23e-08    3.65e-07
2003 03 03  1658   52701  61080     1.10e-08    3.57e-07
2003 03 03  1659   52701  61140     1.09e-08    3.51e-07
2003 03 03  1700   52701  61200     1.09e-08    3.47e-07
2003 03 03  1701   52701  61260     1.09e-08    3.47e-07
2003 03 03  1702   52701  61320     1.09e-08    3.47e-07
2003 03 03  1703   52701  61380     1.09e-08    3.47e-07
2003 03 03  1704   52701  61440     1.09e-08    3.48e-07
2003 03 03  1705   52701  61500     1.09e-08    3.47e-07
2003 03 03  1706   52701  61560     1.09e-08    3.46e-07
2003 03 03  1707   52701  61620     1.09e-08    3.41e-07
2003 03 03  1708   52701  61680     1.04e-08    3.41e-07
2003 03 03  1709   52701  61740     9.22e-09    3.41e-07
2003 03 03  1710   52701  61800     8.99e-09    3.42e-07
2003 03 03  1711   52701  61860     8.99e-09    3.47e-07
2003 03 03  1712   52701  61920     9.05e-09    3.48e-07
2003 03 03  1713   52701  61980     9.00e-09    3.48e-07
2003 03 03  1714   52701  62040     9.00e-09    3.48e-07
2003 03 03  1715   52701  62100     9.01e-09    3.52e-07
2003 03 03  1716   52701  62160     9.00e-09    3.57e-07
2003 03 03  1717   52701  62220     9.00e-09    3.62e-07
2003 03 03  1718   52701  62280     9.00e-09    3.67e-07
2003 03 03  1719   52701  62340     9.00e-09    3.69e-07
2003 03 03  1720   52701  62400     9.00e-09    3.73e-07
2003 03 03  1721   52701  62460     9.02e-09    3.72e-07
2003 03 03  1722   52701  62520     9.02e-09    3.73e-07
2003 03 03  1723   52701  62580     9.00e-09    3.77e-07
2003 03 03  1724   52701  62640     9.00e-09    3.82e-07
2003 03 03  1725   52701  62700     9.00e-09    3.84e-07
2003 03 03  1726   52701  62760     9.04e-09    3.88e-07
2003 03 03  1727   52701  62820     9.76e-09    3.98e-07
2003 03 03  1728   52701  62880     1.07e-08    4.10e-07
2003 03 03  1729   52701  62940     1.09e-08    4.27e-07
2003 03 03  1730   52701  63000     1.17e-08    4.46e-07
2003 03 03  1731   52701  63060     1.28e-08    4.63e-07
2003 03 03  1732   52701  63120     1.28e-08    4.77e-07
2003 03 03  1733   52701  63180     1.37e-08    4.96e-07
2003 03 03  1734   52701  63240     1.47e-08    5.19e-07
2003 03 03  1735   52701  63300     1.59e-08    5.42e-07
2003 03 03  1736   52701  63360     1.72e-08    5.77e-07
2003 03 03  1737   52701  63420     1.97e-08    6.23e-07
2003 03 03  1738   52701  63480     2.09e-08    6.44e-07
2003 03 03  1739   52701  63540     2.17e-08    6.62e-07
2003 03 03  1740   52701  63600     2.24e-08    6.72e-07
2003 03 03  1741   52701  63660     2.35e-08    6.80e-07
2003 03 03  1742   52701  63720     2.27e-08    6.77e-07
2003 03 03  1743   52701  63780     2.14e-08    6.72e-07
2003 03 03  1744   52701  63840     1.98e-08    6.56e-07
2003 03 03  1745   52701  63900     1.78e-08    6.37e-07
2003 03 03  1746   52701  63960     1.59e-08    6.19e-07
2003 03 03  1747   52701  64020     1.44e-08    5.99e-07
2003 03 03  1748   52701  64080     1.28e-08    5.79e-07
2003 03 03  1749   52701  64140     1.28e-08    5.62e-07
2003 03 03  1750   52701  64200     1.19e-08    5.47e-07
2003 03 03  1751   52701  64260     1.10e-08    5.35e-07
2003 03 03  1752   52701  64320     1.09e-08    5.24e-07
2003 03 03  1753   52701  64380     1.09e-08    5.15e-07
2003 03 03  1754   52701  64440     1.09e-08    5.06e-07
2003 03 03  1755   52701  64500     1.08e-08    4.99e-07
2003 03 03  1756   52701  64560     1.08e-08    4.90e-07
2003 03 03  1757   52701  64620     1.04e-08    4.84e-07
2003 03 03  1758   52701  64680     9.85e-09    4.83e-07
2003 03 03  1759   52701  64740     1.05e-08    4.77e-07
2003 03 03  1800   52701  64800     1.07e-08    4.76e-07
2003 03 03  1801   52701  64860     1.07e-08    4.70e-07
2003 03 03  1802   52701  64920     1.08e-08    4.67e-07
2003 03 03  1803   52701  64980     1.06e-08    4.64e-07
2003 03 03  1804   52701  65040     1.04e-08    4.68e-07
2003 03 03  1805   52701  65100     9.97e-09    4.68e-07
2003 03 03  1806   52701  65160     1.07e-08    4.68e-07
2003 03 03  1807   52701  65220     1.09e-08    4.74e-07
2003 03 03  1808   52701  65280     1.09e-08    4.78e-07
2003 03 03  1809   52701  65340     1.09e-08    4.84e-07
2003 03 03  1810   52701  65400     1.09e-08    4.84e-07
2003 03 03  1811   52701  65460     1.09e-08    4.86e-07
2003 03 03  1812   52701  65520     1.09e-08    4.89e-07
2003 03 03  1813   52701  65580     1.09e-08    4.92e-07
2003 03 03  1814   52701  65640     1.09e-08    5.01e-07
2003 03 03  1815   52701  65700     1.10e-08    5.06e-07
2003 03 03  1816   52701  65760     1.12e-08    5.07e-07
2003 03 03  1817   52701  65820     1.26e-08    5.12e-07
2003 03 03  1818   52701  65880     1.28e-08    5.14e-07
2003 03 03  1819   52701  65940     1.28e-08    5.22e-07
2003 03 03  1820   52701  66000     1.28e-08    5.30e-07
2003 03 03  1821   52701  66060     1.28e-08    5.36e-07
2003 03 03  1822   52701  66120     1.29e-08    5.44e-07
2003 03 03  1823   52701  66180     1.30e-08    5.49e-07
2003 03 03  1824   52701  66240     1.41e-08    5.58e-07
2003 03 03  1825   52701  66300     1.53e-08    5.83e-07
2003 03 03  1826   52701  66360     1.70e-08    6.11e-07
2003 03 03  1827   52701  66420     2.16e-08    6.70e-07
2003 03 03  1828   52701  66480     2.93e-08    7.48e-07
2003 03 03  1829   52701  66540     3.85e-08    8.41e-07
2003 03 03  1830   52701  66600     4.48e-08    9.37e-07
2003 03 03  1831   52701  66660     3.66e-08    9.21e-07
2003 03 03  1832   52701  66720     2.81e-08    8.58e-07
2003 03 03  1833   52701  66780     2.28e-08    7.91e-07
2003 03 03  1834   52701  66840     2.00e-08    7.43e-07
2003 03 03  1835   52701  66900     1.84e-08    7.01e-07
2003 03 03  1836   52701  66960     1.67e-08    6.70e-07
2003 03 03  1837   52701  67020     1.66e-08    6.51e-07
2003 03 03  1838   52701  67080     1.66e-08    6.36e-07
2003 03 03  1839   52701  67140     1.65e-08    6.26e-07
2003 03 03  1840   52701  67200     1.62e-08    6.20e-07
2003 03 03  1841   52701  67260     1.49e-08    6.17e-07
2003 03 03  1842   52701  67320     1.55e-08    6.11e-07
2003 03 03  1843   52701  67380     1.64e-08    6.06e-07
2003 03 03  1844   52701  67440     1.55e-08    6.05e-07
2003 03 03  1845   52701  67500     1.49e-08    6.06e-07
2003 03 03  1846   52701  67560     1.64e-08    6.09e-07
2003 03 03  1847   52701  67620     1.66e-08    6.14e-07
2003 03 03  1848   52701  67680     1.66e-08    6.14e-07
2003 03 03  1849   52701  67740     1.66e-08    6.14e-07
2003 03 03  1850   52701  67800     1.66e-08    6.15e-07
2003 03 03  1851   52701  67860     1.66e-08    6.13e-07
2003 03 03  1852   52701  67920     1.66e-08    6.11e-07
2003 03 03  1853   52701  67980     1.66e-08    6.06e-07
2003 03 03  1854   52701  68040     1.49e-08    6.02e-07
2003 03 03  1855   52701  68100     1.48e-08    5.95e-07
2003 03 03  1856   52701  68160     1.59e-08    5.90e-07
2003 03 03  1857   52701  68220     1.47e-08    5.81e-07
2003 03 03  1858   52701  68280     1.47e-08    5.77e-07
2003 03 03  1859   52701  68340     1.47e-08    5.71e-07
2003 03 03  1900   52701  68400     1.46e-08    5.65e-07
2003 03 03  1901   52701  68460     1.47e-08    5.62e-07
2003 03 03  1902   52701  68520     1.47e-08    5.57e-07
2003 03 03  1903   52701  68580     1.33e-08    5.56e-07
2003 03 03  1904   52701  68640     1.29e-08    5.50e-07
2003 03 03  1905   52701  68700     1.28e-08    5.48e-07
2003 03 03  1906   52701  68760     1.28e-08    5.43e-07
2003 03 03  1907   52701  68820     1.28e-08    5.41e-07
2003 03 03  1908   52701  68880     1.28e-08    5.36e-07
2003 03 03  1909   52701  68940     1.28e-08    5.34e-07
2003 03 03  1910   52701  69000     1.28e-08    5.30e-07
2003 03 03  1911   52701  69060     1.28e-08    5.28e-07
2003 03 03  1912   52701  69120     1.25e-08    5.25e-07
2003 03 03  1913   52701  69180     1.14e-08    5.21e-07
2003 03 03  1914   52701  69240     1.12e-08    5.20e-07
2003 03 03  1915   52701  69300     1.10e-08    5.18e-07
2003 03 03  1916   52701  69360     1.10e-08    5.15e-07
2003 03 03  1917   52701  69420     1.17e-08    5.14e-07
2003 03 03  1918   52701  69480     1.20e-08    5.15e-07
2003 03 03  1919   52701  69540     1.15e-08    5.13e-07
2003 03 03  1920   52701  69600     1.10e-08    5.10e-07
2003 03 03  1921   52701  69660     1.09e-08    5.06e-07
2003 03 03  1922   52701  69720     1.09e-08    5.06e-07
2003 03 03  1923   52701  69780     1.09e-08    5.06e-07
2003 03 03  1924   52701  69840     1.09e-08    5.03e-07
2003 03 03  1925   52701  69900     1.09e-08    4.99e-07
2003 03 03  1926   52701  69960     1.09e-08    4.98e-07
2003 03 03  1927   52701  70020     1.09e-08    4.98e-07
2003 03 03  1928   52701  70080     1.09e-08    4.95e-07
2003 03 03  1929   52701  70140     1.09e-08    4.93e-07
2003 03 03  1930   52701  70200     1.09e-08    5.02e-07
2003 03 03  1931   52701  70260     1.10e-08    5.14e-07
2003 03 03  1932   52701  70320     1.14e-08    5.24e-07
2003 03 03  1933   52701  70380     1.28e-08    5.47e-07
2003 03 03  1934   52701  70440     1.34e-08    5.64e-07
2003 03 03  1935   52701  70500     1.43e-08    5.71e-07
2003 03 03  1936   52701  70560     1.38e-08    5.62e-07
2003 03 03  1937   52701  70620     1.28e-08    5.55e-07
2003 03 03  1938   52701  70680     1.29e-08    5.51e-07
2003 03 03  1939   52701  70740     1.28e-08    5.49e-07
2003 03 03  1940   52701  70800     1.29e-08    5.52e-07
2003 03 03  1941   52701  70860     1.47e-08    5.66e-07
2003 03 03  1942   52701  70920     1.47e-08    5.82e-07
2003 03 03  1943   52701  70980     1.47e-08    5.81e-07
2003 03 03  1944   52701  71040     1.47e-08    5.85e-07
2003 03 03  1945   52701  71100     1.47e-08    5.99e-07
2003 03 03  1946   52701  71160     1.47e-08    6.05e-07
2003 03 03  1947   52701  71220     1.44e-08    5.97e-07
2003 03 03  1948   52701  71280     1.29e-08    5.91e-07
2003 03 03  1949   52701  71340     1.29e-08    5.82e-07
2003 03 03  1950   52701  71400     1.29e-08    5.84e-07
2003 03 03  1951   52701  71460     1.29e-08    5.85e-07
2003 03 03  1952   52701  71520     1.29e-08    5.85e-07
2003 03 03  1953   52701  71580     1.29e-08    5.85e-07
2003 03 03  1954   52701  71640     1.29e-08    5.85e-07
2003 03 03  1955   52701  71700     1.29e-08    5.83e-07
2003 03 03  1956   52701  71760     1.28e-08    5.76e-07
2003 03 03  1957   52701  71820     1.14e-08    5.71e-07
2003 03 03  1958   52701  71880     1.12e-08    5.70e-07
2003 03 03  1959   52701  71940     1.10e-08    5.68e-07
2003 03 03  2000   52701  72000     1.12e-08    5.71e-07
2003 03 03  2001   52701  72060     1.27e-08    5.86e-07
2003 03 03  2002   52701  72120     1.48e-08    6.17e-07
2003 03 03  2003   52701  72180     1.69e-08    6.51e-07
2003 03 03  2004   52701  72240     1.85e-08    6.84e-07
2003 03 03  2005   52701  72300     1.85e-08    7.05e-07
2003 03 03  2006   52701  72360     1.85e-08    7.09e-07
2003 03 03  2007   52701  72420     1.73e-08    7.05e-07
2003 03 03  2008   52701  72480     1.67e-08    7.00e-07
2003 03 03  2009   52701  72540     1.67e-08    7.00e-07
2003 03 03  2010   52701  72600     1.65e-08    6.96e-07
2003 03 03  2011   52701  72660     1.49e-08    6.92e-07
2003 03 03  2012   52701  72720     1.48e-08    6.88e-07
2003 03 03  2013   52701  72780     1.48e-08    6.87e-07
2003 03 03  2014   52701  72840     1.48e-08    6.86e-07
2003 03 03  2015   52701  72900     1.48e-08    6.90e-07
2003 03 03  2016   52701  72960     1.48e-08    6.88e-07
2003 03 03  2017   52701  73020     1.48e-08    6.86e-07
2003 03 03  2018   52701  73080     1.48e-08    6.87e-07
2003 03 03  2019   52701  73140     1.52e-08    6.92e-07
2003 03 03  2020   52701  73200     1.66e-08    7.02e-07
2003 03 03  2021   52701  73260     1.67e-08    7.12e-07
2003 03 03  2022   52701  73320     1.78e-08    7.27e-07
2003 03 03  2023   52701  73380     1.87e-08    7.47e-07
2003 03 03  2024   52701  73440     2.05e-08    7.80e-07
2003 03 03  2025   52701  73500     2.30e-08    8.27e-07
2003 03 03  2026   52701  73560     2.51e-08    8.66e-07
2003 03 03  2027   52701  73620     2.73e-08    9.08e-07
2003 03 03  2028   52701  73680     2.82e-08    9.44e-07
2003 03 03  2029   52701  73740     2.90e-08    9.69e-07
2003 03 03  2030   52701  73800     2.99e-08    9.89e-07
2003 03 03  2031   52701  73860     3.04e-08    1.01e-06
2003 03 03  2032   52701  73920     3.19e-08    1.04e-06
2003 03 03  2033   52701  73980     3.32e-08    1.06e-06
2003 03 03  2034   52701  74040     3.35e-08    1.07e-06
2003 03 03  2035   52701  74100     3.43e-08    1.10e-06
2003 03 03  2036   52701  74160     3.61e-08    1.14e-06
2003 03 03  2037   52701  74220     3.81e-08    1.17e-06
2003 03 03  2038   52701  74280     4.07e-08    1.21e-06
2003 03 03  2039   52701  74340     4.29e-08    1.25e-06
2003 03 03  2040   52701  74400     4.48e-08    1.29e-06
2003 03 03  2041   52701  74460     4.85e-08    1.35e-06
2003 03 03  2042   52701  74520     5.39e-08    1.43e-06
2003 03 03  2043   52701  74580     6.09e-08    1.57e-06
2003 03 03  2044   52701  74640     6.84e-08    1.69e-06
2003 03 03  2045   52701  74700     7.55e-08    1.80e-06
2003 03 03  2046   52701  74760     8.22e-08    1.90e-06
2003 03 03  2047   52701  74820     8.81e-08    1.99e-06
2003 03 03  2048   52701  74880     9.27e-08    2.07e-06
2003 03 03  2049   52701  74940     9.65e-08    2.15e-06
2003 03 03  2050   52701  75000     1.01e-07    2.22e-06
2003 03 03  2051   52701  75060     1.04e-07    2.26e-06
2003 03 03  2052   52701  75120     1.04e-07    2.32e-06
2003 03 03  2053   52701  75180     1.04e-07    2.32e-06
2003 03 03  2054   52701  75240     1.05e-07    2.34e-06
2003 03 03  2055   52701  75300     1.05e-07    2.40e-06
2003 03 03  2056   52701  75360     1.03e-07    2.40e-06
2003 03 03  2057   52701  75420     1.02e-07    2.40e-06
2003 03 03  2058   52701  75480     1.02e-07    2.40e-06
2003 03 03  2059   52701  75540     1.03e-07    2.40e-06
2003 03 03  2100   52701  75600     1.03e-07    2.40e-06
2003 03 03  2101   52701  75660     1.01e-07    2.40e-06
2003 03 03  2102   52701  75720     1.00e-07    2.40e-06
2003 03 03  2103   52701  75780     9.99e-08    2.40e-06
2003 03 03  2104   52701  75840     1.00e-07    2.40e-06
2003 03 03  2105   52701  75900     1.00e-07    2.40e-06
2003 03 03  2106   52701  75960     1.00e-07    2.40e-06
2003 03 03  2107   52701  76020     9.81e-08    2.40e-06
2003 03 03  2108   52701  76080     9.52e-08    2.39e-06
2003 03 03  2109   52701  76140     9.24e-08    2.33e-06
2003 03 03  2110   52701  76200     9.01e-08    2.32e-06
2003 03 03  2111   52701  76260     8.78e-08    2.29e-06
2003 03 03  2112   52701  76320     8.58e-08    2.25e-06
2003 03 03  2113   52701  76380     8.37e-08    2.25e-06
2003 03 03  2114   52701  76440     8.17e-08    2.19e-06
2003 03 03  2115   52701  76500     7.96e-08    2.17e-06
2003 03 03  2116   52701  76560     7.79e-08    2.17e-06
2003 03 03  2117   52701  76620     7.69e-08    2.11e-06
2003 03 03  2118   52701  76680     7.47e-08    2.10e-06
2003 03 03  2119   52701  76740     7.24e-08    2.09e-06
2003 03 03  2120   52701  76800     7.06e-08    2.02e-06
2003 03 03  2121   52701  76860     6.88e-08    2.02e-06
2003 03 03  2122   52701  76920     6.71e-08    1.98e-06
2003 03 03  2123   52701  76980    -1.00e+05   -1.00e+05
2003 03 03  2124   52701  77040    -1.00e+05   -1.00e+05
2003 03 03  2125   52701  77100    -1.00e+05   -1.00e+05
2003 03 03  2126   52701  77160    -1.00e+05   -1.00e+05
2003 03 03  2127   52701  77220    -1.00e+05   -1.00e+05
2003 03 03  2128   52701  77280    -1.00e+05   -1.00e+05
2003 03 03  2129   52701  77340    -1.00e+05   -1.00e+05
2003 03 03  2130   52701  77400    -1.00e+05   -1.00e+05
2003 03 03  2131   52701  77460    -1.00e+05   -1.00e+05
2003 03 03  2132   52701  77520    -1.00e+05   -1.00e+05
2003 03 03  2133   52701  77580     5.57e-08    1.77e-06
2003 03 03  2134   52701  77640     5.48e-08    1.73e-06
2003 03 03  2135   52701  77700     5.26e-08    1.72e-06
2003 03 03  2136   52701  77760     5.12e-08    1.68e-06
2003 03 03  2137   52701  77820     5.02e-08    1.64e-06
2003 03 03  2138   52701  77880     4.91e-08    1.64e-06
2003 03 03  2139   52701  77940     4.89e-08    1.64e-06
2003 03 03  2140   52701  78000     4.81e-08    1.60e-06
2003 03 03  2141   52701  78060     4.70e-08    1.57e-06
2003 03 03  2142   52701  78120     4.65e-08    1.57e-06
2003 03 03  2143   52701  78180     4.52e-08    1.57e-06
2003 03 03  2144   52701  78240     4.48e-08    1.53e-06
2003 03 03  2145   52701  78300     4.33e-08    1.49e-06
2003 03 03  2146   52701  78360     4.32e-08    1.49e-06
2003 03 03  2147   52701  78420     4.23e-08    1.49e-06
2003 03 03  2148   52701  78480     4.14e-08    1.49e-06
2003 03 03  2149   52701  78540     4.13e-08    1.48e-06
2003 03 03  2150   52701  78600     4.00e-08    1.42e-06
2003 03 03  2151   52701  78660     3.93e-08    1.42e-06
2003 03 03  2152   52701  78720     3.77e-08    1.42e-06
2003 03 03  2153   52701  78780     3.76e-08    1.42e-06
2003 03 03  2154   52701  78840     3.74e-08    1.38e-06
2003 03 03  2155   52701  78900     3.60e-08    1.34e-06
2003 03 03  2156   52701  78960     3.57e-08    1.34e-06
2003 03 03  2157   52701  79020     3.51e-08    1.34e-06
2003 03 03  2158   52701  79080     3.38e-08    1.34e-06
2003 03 03  2159   52701  79140     3.38e-08    1.31e-06
2003 03 03  2200   52701  79200     3.34e-08    1.27e-06
2003 03 03  2201   52701  79260     3.20e-08    1.27e-06
2003 03 03  2202   52701  79320     3.19e-08    1.27e-06
2003 03 03  2203   52701  79380     3.16e-08    1.27e-06
2003 03 03  2204   52701  79440     3.01e-08    1.25e-06
2003 03 03  2205   52701  79500     3.00e-08    1.18e-06
2003 03 03  2206   52701  79560     2.98e-08    1.17e-06
2003 03 03  2207   52701  79620     2.86e-08    1.16e-06
2003 03 03  2208   52701  79680     2.82e-08    1.15e-06
2003 03 03  2209   52701  79740     2.81e-08    1.14e-06
2003 03 03  2210   52701  79800     2.81e-08    1.13e-06
2003 03 03  2211   52701  79860     2.77e-08    1.12e-06
2003 03 03  2212   52701  79920     2.68e-08    1.11e-06
2003 03 03  2213   52701  79980     2.62e-08    1.10e-06
2003 03 03  2214   52701  80040     2.62e-08    1.09e-06
2003 03 03  2215   52701  80100     2.62e-08    1.09e-06
2003 03 03  2216   52701  80160     2.60e-08    1.08e-06
2003 03 03  2217   52701  80220     2.51e-08    1.08e-06
2003 03 03  2218   52701  80280     2.43e-08    1.07e-06
2003 03 03  2219   52701  80340     2.43e-08    1.05e-06
2003 03 03  2220   52701  80400     2.41e-08    1.04e-06
2003 03 03  2221   52701  80460     2.27e-08    1.03e-06
2003 03 03  2222   52701  80520     2.24e-08    1.02e-06
2003 03 03  2223   52701  80580     2.24e-08    1.01e-06
2003 03 03  2224   52701  80640     2.24e-08    9.94e-07
2003 03 03  2225   52701  80700     2.19e-08    9.83e-07
2003 03 03  2226   52701  80760     2.12e-08    9.73e-07
2003 03 03  2227   52701  80820     2.07e-08    9.69e-07
2003 03 03  2228   52701  80880     2.05e-08    9.64e-07
2003 03 03  2229   52701  80940     2.05e-08    9.55e-07
2003 03 03  2230   52701  81000     2.05e-08    9.47e-07
2003 03 03  2231   52701  81060     2.05e-08    9.45e-07
2003 03 03  2232   52701  81120     2.05e-08    9.42e-07
