:Data_list: 20070311_G11xr_1m.txt
:Created: 2007 Mar 12 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-11
# Location: W136
# Missing data: -1.00e+05
#
#         1-minute GOES-11 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2007 03 11  1457   54170  53820     2.73e-09    3.73e-09
2007 03 11  1458   54170  53880     2.74e-09    3.73e-09
2007 03 11  1459   54170  53940     2.74e-09    3.73e-09
2007 03 11  1500   54170  54000     2.74e-09    3.73e-09
2007 03 11  1501   54170  54060     2.74e-09    3.73e-09
2007 03 11  1502   54170  54120     2.74e-09    3.73e-09
2007 03 11  1503   54170  54180     2.74e-09    3.73e-09
2007 03 11  1504   54170  54240     2.74e-09    3.73e-09
2007 03 11  1505   54170  54300     2.84e-09    3.73e-09
2007 03 11  1506   54170  54360     2.75e-09    3.73e-09
2007 03 11  1507   54170  54420     2.75e-09    3.73e-09
2007 03 11  1508   54170  54480     2.75e-09    3.73e-09
2007 03 11  1509   54170  54540     2.78e-09    3.73e-09
2007 03 11  1510   54170  54600     2.79e-09    3.73e-09
2007 03 11  1511   54170  54660     2.75e-09    3.73e-09
2007 03 11  1512   54170  54720     2.75e-09    3.73e-09
2007 03 11  1513   54170  54780     2.75e-09    3.73e-09
2007 03 11  1514   54170  54840     2.75e-09    3.73e-09
2007 03 11  1515   54170  54900     2.75e-09    3.73e-09
2007 03 11  1516   54170  54960     2.75e-09    3.73e-09
2007 03 11  1517   54170  55020     2.75e-09    3.73e-09
2007 03 11  1518   54170  55080     2.75e-09    3.73e-09
2007 03 11  1519   54170  55140     2.75e-09    3.73e-09
2007 03 11  1520   54170  55200     2.75e-09    3.73e-09
2007 03 11  1521   54170  55260     2.76e-09    3.73e-09
2007 03 11  1522   54170  55320     2.76e-09    3.73e-09
2007 03 11  1523   54170  55380     2.76e-09    3.73e-09
2007 03 11  1524   54170  55440     2.76e-09    3.73e-09
2007 03 11  1525   54170  55500     2.76e-09    3.73e-09
2007 03 11  1526   54170  55560     2.76e-09    3.73e-09
2007 03 11  1527   54170  55620     2.76e-09    3.73e-09
2007 03 11  1528   54170  55680     2.76e-09    3.73e-09
2007 03 11  1529   54170  55740     2.76e-09    3.73e-09
2007 03 11  1530   54170  55800     2.76e-09    3.73e-09
2007 03 11  1531   54170  55860     2.76e-09    3.73e-09
2007 03 11  1532   54170  55920     2.77e-09    3.73e-09
2007 03 11  1533   54170  55980     2.76e-09    3.73e-09
2007 03 11  1534   54170  56040     2.76e-09    3.73e-09
2007 03 11  1535   54170  56100     2.76e-09    3.73e-09
2007 03 11  1536   54170  56160     2.76e-09    3.73e-09
2007 03 11  1537   54170  56220     2.76e-09    3.73e-09
2007 03 11  1538   54170  56280     2.78e-09    3.73e-09
2007 03 11  1539   54170  56340     2.77e-09    3.73e-09
2007 03 11  1540   54170  56400     2.77e-09    3.73e-09
2007 03 11  1541   54170  56460     2.78e-09    3.73e-09
2007 03 11  1542   54170  56520     2.77e-09    3.73e-09
2007 03 11  1543   54170  56580     2.77e-09    3.73e-09
2007 03 11  1544   54170  56640     2.77e-09    3.73e-09
2007 03 11  1545   54170  56700     2.77e-09    3.73e-09
2007 03 11  1546   54170  56760     2.77e-09    3.73e-09
2007 03 11  1547   54170  56820     2.77e-09    3.73e-09
2007 03 11  1548   54170  56880     2.77e-09    3.73e-09
2007 03 11  1549   54170  56940     2.77e-09    3.73e-09
2007 03 11  1550   54170  57000     2.77e-09    3.73e-09
2007 03 11  1551   54170  57060     2.77e-09    3.73e-09
2007 03 11  1552   54170  57120     2.77e-09    3.73e-09
2007 03 11  1553   54170  57180     2.79e-09    3.73e-09
2007 03 11  1554   54170  57240     2.78e-09    3.73e-09
2007 03 11  1555   54170  57300     2.81e-09    3.73e-09
2007 03 11  1556   54170  57360     2.81e-09    3.73e-09
2007 03 11  1557   54170  57420     2.78e-09    3.73e-09
2007 03 11  1558   54170  57480     2.78e-09    3.73e-09
2007 03 11  1559   54170  57540     2.78e-09    3.73e-09
2007 03 11  1600   54170  57600     2.80e-09    3.73e-09
2007 03 11  1601   54170  57660     2.78e-09    3.73e-09
2007 03 11  1602   54170  57720     2.78e-09    3.73e-09
2007 03 11  1603   54170  57780     2.78e-09    3.73e-09
2007 03 11  1604   54170  57840     2.78e-09    3.73e-09
2007 03 11  1605   54170  57900     2.78e-09    3.73e-09
2007 03 11  1606   54170  57960     2.78e-09    3.73e-09
2007 03 11  1607   54170  58020     2.78e-09    3.73e-09
2007 03 11  1608   54170  58080     2.78e-09    3.73e-09
2007 03 11  1609   54170  58140     2.78e-09    3.73e-09
2007 03 11  1610   54170  58200     2.78e-09    3.73e-09
2007 03 11  1611   54170  58260     2.78e-09    3.73e-09
2007 03 11  1612   54170  58320     2.78e-09    3.73e-09
2007 03 11  1613   54170  58380     2.78e-09    3.73e-09
2007 03 11  1614   54170  58440     2.78e-09    3.73e-09
2007 03 11  1615   54170  58500     2.79e-09    3.73e-09
2007 03 11  1616   54170  58560     2.79e-09    3.73e-09
2007 03 11  1617   54170  58620     2.79e-09    3.73e-09
2007 03 11  1618   54170  58680     2.79e-09    3.73e-09
2007 03 11  1619   54170  58740     2.79e-09    3.73e-09
2007 03 11  1620   54170  58800     2.79e-09    3.73e-09
2007 03 11  1621   54170  58860     2.79e-09    3.73e-09
2007 03 11  1622   54170  58920     2.79e-09    3.73e-09
2007 03 11  1623   54170  58980     2.79e-09    3.73e-09
2007 03 11  1624   54170  59040     2.79e-09    3.73e-09
2007 03 11  1625   54170  59100     2.79e-09    3.73e-09
2007 03 11  1626   54170  59160     2.79e-09    3.73e-09
2007 03 11  1627   54170  59220     2.79e-09    3.73e-09
2007 03 11  1628   54170  59280     2.79e-09    3.73e-09
2007 03 11  1629   54170  59340     2.81e-09    3.73e-09
2007 03 11  1630   54170  59400     2.80e-09    3.73e-09
2007 03 11  1631   54170  59460     2.82e-09    3.73e-09
2007 03 11  1632   54170  59520     2.80e-09    3.73e-09
2007 03 11  1633   54170  59580     2.82e-09    3.73e-09
2007 03 11  1634   54170  59640     2.81e-09    3.73e-09
2007 03 11  1635   54170  59700     2.81e-09    3.73e-09
2007 03 11  1636   54170  59760     2.81e-09    3.73e-09
2007 03 11  1637   54170  59820     2.81e-09    3.73e-09
2007 03 11  1638   54170  59880     2.81e-09    3.73e-09
2007 03 11  1639   54170  59940     2.81e-09    3.73e-09
2007 03 11  1640   54170  60000     2.81e-09    3.73e-09
2007 03 11  1641   54170  60060     2.81e-09    3.73e-09
2007 03 11  1642   54170  60120     2.81e-09    3.73e-09
2007 03 11  1643   54170  60180     2.81e-09    3.73e-09
2007 03 11  1644   54170  60240     2.81e-09    3.73e-09
2007 03 11  1645   54170  60300     2.81e-09    3.73e-09
2007 03 11  1646   54170  60360     2.81e-09    3.73e-09
2007 03 11  1647   54170  60420     2.81e-09    3.73e-09
2007 03 11  1648   54170  60480     2.81e-09    3.73e-09
2007 03 11  1649   54170  60540     2.81e-09    3.73e-09
2007 03 11  1650   54170  60600     2.81e-09    3.73e-09
2007 03 11  1651   54170  60660     2.81e-09    3.73e-09
2007 03 11  1652   54170  60720     2.82e-09    3.73e-09
2007 03 11  1653   54170  60780     2.82e-09    3.73e-09
2007 03 11  1654   54170  60840     2.81e-09    3.73e-09
2007 03 11  1655   54170  60900     2.82e-09    3.73e-09
2007 03 11  1656   54170  60960     2.82e-09    3.73e-09
2007 03 11  1657   54170  61020     2.82e-09    3.73e-09
2007 03 11  1658   54170  61080     2.82e-09    3.73e-09
2007 03 11  1659   54170  61140     2.82e-09    3.73e-09
2007 03 11  1700   54170  61200     2.83e-09    3.73e-09
2007 03 11  1701   54170  61260     2.83e-09    3.73e-09
2007 03 11  1702   54170  61320     2.83e-09    3.73e-09
2007 03 11  1703   54170  61380     2.83e-09    3.73e-09
2007 03 11  1704   54170  61440     2.82e-09    3.73e-09
2007 03 11  1705   54170  61500     2.82e-09    3.73e-09
2007 03 11  1706   54170  61560     2.83e-09    3.73e-09
2007 03 11  1707   54170  61620     2.82e-09    3.73e-09
2007 03 11  1708   54170  61680     2.83e-09    3.73e-09
2007 03 11  1709   54170  61740     2.83e-09    3.73e-09
2007 03 11  1710   54170  61800     2.82e-09    3.73e-09
2007 03 11  1711   54170  61860     2.82e-09    3.73e-09
2007 03 11  1712   54170  61920     2.82e-09    3.73e-09
2007 03 11  1713   54170  61980     2.82e-09    3.73e-09
2007 03 11  1714   54170  62040     2.82e-09    3.73e-09
2007 03 11  1715   54170  62100     2.83e-09    3.73e-09
2007 03 11  1716   54170  62160     2.83e-09    3.73e-09
2007 03 11  1717   54170  62220     2.83e-09    3.73e-09
2007 03 11  1718   54170  62280     2.83e-09    3.73e-09
2007 03 11  1719   54170  62340     2.86e-09    3.73e-09
2007 03 11  1720   54170  62400     2.83e-09    3.73e-09
2007 03 11  1721   54170  62460     2.83e-09    3.73e-09
2007 03 11  1722   54170  62520     2.83e-09    3.73e-09
2007 03 11  1723   54170  62580     2.83e-09    3.73e-09
2007 03 11  1724   54170  62640     2.83e-09    3.73e-09
2007 03 11  1725   54170  62700     2.84e-09    3.73e-09
2007 03 11  1726   54170  62760     2.83e-09    3.73e-09
2007 03 11  1727   54170  62820     2.87e-09    3.73e-09
2007 03 11  1728   54170  62880     2.85e-09    3.73e-09
2007 03 11  1729   54170  62940     2.85e-09    3.73e-09
2007 03 11  1730   54170  63000     2.87e-09    3.73e-09
2007 03 11  1731   54170  63060     2.83e-09    3.73e-09
2007 03 11  1732   54170  63120     2.87e-09    3.73e-09
2007 03 11  1733   54170  63180     2.84e-09    3.73e-09
2007 03 11  1734   54170  63240     2.87e-09    3.73e-09
2007 03 11  1735   54170  63300     2.94e-09    3.73e-09
2007 03 11  1736   54170  63360     3.00e-09    3.73e-09
2007 03 11  1737   54170  63420     3.59e-09    3.73e-09
2007 03 11  1738   54170  63480     3.32e-09    3.73e-09
2007 03 11  1739   54170  63540     3.09e-09    3.73e-09
2007 03 11  1740   54170  63600     3.40e-09    3.73e-09
2007 03 11  1741   54170  63660     3.91e-09    3.73e-09
2007 03 11  1742   54170  63720     4.56e-09    3.73e-09
2007 03 11  1743   54170  63780     4.78e-09    3.73e-09
2007 03 11  1744   54170  63840     4.81e-09    3.73e-09
2007 03 11  1745   54170  63900     4.82e-09    3.73e-09
2007 03 11  1746   54170  63960     4.82e-09    3.73e-09
2007 03 11  1747   54170  64020     4.83e-09    3.73e-09
2007 03 11  1748   54170  64080     4.82e-09    3.73e-09
2007 03 11  1749   54170  64140     4.82e-09    3.73e-09
2007 03 11  1750   54170  64200     4.82e-09    3.73e-09
2007 03 11  1751   54170  64260     4.84e-09    3.73e-09
2007 03 11  1752   54170  64320     4.82e-09    3.73e-09
2007 03 11  1753   54170  64380     4.82e-09    3.73e-09
2007 03 11  1754   54170  64440     4.82e-09    3.73e-09
2007 03 11  1755   54170  64500     4.86e-09    3.73e-09
2007 03 11  1756   54170  64560     4.83e-09    3.73e-09
2007 03 11  1757   54170  64620     4.83e-09    3.73e-09
2007 03 11  1758   54170  64680     4.86e-09    3.73e-09
2007 03 11  1759   54170  64740     4.83e-09    3.73e-09
2007 03 11  1800   54170  64800     4.84e-09    3.73e-09
2007 03 11  1801   54170  64860     4.83e-09    3.73e-09
2007 03 11  1802   54170  64920     4.83e-09    3.73e-09
2007 03 11  1803   54170  64980     4.83e-09    3.73e-09
2007 03 11  1804   54170  65040     4.83e-09    3.73e-09
2007 03 11  1805   54170  65100     4.83e-09    3.73e-09
2007 03 11  1806   54170  65160     4.83e-09    3.73e-09
2007 03 11  1807   54170  65220     4.83e-09    3.73e-09
2007 03 11  1808   54170  65280     4.83e-09    3.73e-09
2007 03 11  1809   54170  65340     4.83e-09    3.73e-09
2007 03 11  1810   54170  65400     4.83e-09    3.73e-09
2007 03 11  1811   54170  65460     4.83e-09    3.73e-09
2007 03 11  1812   54170  65520     4.83e-09    3.73e-09
2007 03 11  1813   54170  65580     4.83e-09    3.73e-09
2007 03 11  1814   54170  65640     4.83e-09    3.73e-09
2007 03 11  1815   54170  65700     4.83e-09    3.73e-09
2007 03 11  1816   54170  65760     4.83e-09    3.73e-09
2007 03 11  1817   54170  65820     4.84e-09    3.73e-09
2007 03 11  1818   54170  65880     4.84e-09    3.73e-09
2007 03 11  1819   54170  65940     4.88e-09    3.73e-09
2007 03 11  1820   54170  66000     4.84e-09    3.73e-09
2007 03 11  1821   54170  66060     4.84e-09    3.73e-09
2007 03 11  1822   54170  66120     4.89e-09    3.73e-09
2007 03 11  1823   54170  66180     4.84e-09    3.73e-09
2007 03 11  1824   54170  66240     4.84e-09    3.73e-09
2007 03 11  1825   54170  66300     4.86e-09    3.73e-09
2007 03 11  1826   54170  66360     4.86e-09    3.73e-09
2007 03 11  1827   54170  66420     4.84e-09    3.73e-09
2007 03 11  1828   54170  66480     4.84e-09    3.73e-09
2007 03 11  1829   54170  66540     4.83e-09    3.73e-09
2007 03 11  1830   54170  66600     4.67e-09    3.73e-09
2007 03 11  1831   54170  66660     4.71e-09    3.73e-09
2007 03 11  1832   54170  66720     4.60e-09    3.73e-09
2007 03 11  1833   54170  66780     4.24e-09    3.73e-09
2007 03 11  1834   54170  66840     4.06e-09    3.73e-09
2007 03 11  1835   54170  66900     3.46e-09    3.73e-09
2007 03 11  1836   54170  66960     3.80e-09    3.73e-09
2007 03 11  1837   54170  67020     4.04e-09    3.73e-09
2007 03 11  1838   54170  67080     3.49e-09    3.73e-09
2007 03 11  1839   54170  67140     3.69e-09    3.73e-09
2007 03 11  1840   54170  67200     3.68e-09    3.73e-09
2007 03 11  1841   54170  67260     4.46e-09    3.73e-09
2007 03 11  1842   54170  67320     3.27e-09    3.73e-09
2007 03 11  1843   54170  67380     2.89e-09    3.73e-09
2007 03 11  1844   54170  67440     2.90e-09    3.73e-09
2007 03 11  1845   54170  67500     2.89e-09    3.73e-09
2007 03 11  1846   54170  67560     2.91e-09    3.73e-09
2007 03 11  1847   54170  67620     2.92e-09    3.73e-09
2007 03 11  1848   54170  67680     3.32e-09    3.73e-09
2007 03 11  1849   54170  67740     3.69e-09    3.73e-09
2007 03 11  1850   54170  67800     3.19e-09    3.73e-09
2007 03 11  1851   54170  67860     2.95e-09    3.73e-09
2007 03 11  1852   54170  67920     2.90e-09    3.73e-09
2007 03 11  1853   54170  67980     2.94e-09    3.73e-09
2007 03 11  1854   54170  68040     2.89e-09    3.73e-09
2007 03 11  1855   54170  68100     2.92e-09    3.73e-09
2007 03 11  1856   54170  68160     2.89e-09    3.73e-09
2007 03 11  1857   54170  68220     2.91e-09    3.73e-09
2007 03 11  1858   54170  68280     2.89e-09    3.73e-09
2007 03 11  1859   54170  68340     2.91e-09    3.73e-09
2007 03 11  1900   54170  68400     2.95e-09    3.73e-09
2007 03 11  1901   54170  68460     2.90e-09    3.73e-09
2007 03 11  1902   54170  68520     2.92e-09    3.73e-09
2007 03 11  1903   54170  68580     2.90e-09    3.73e-09
2007 03 11  1904   54170  68640     2.93e-09    3.73e-09
2007 03 11  1905   54170  68700     2.90e-09    3.73e-09
2007 03 11  1906   54170  68760     2.92e-09    3.73e-09
2007 03 11  1907   54170  68820     2.90e-09    3.73e-09
2007 03 11  1908   54170  68880     2.94e-09    3.73e-09
2007 03 11  1909   54170  68940     3.01e-09    3.73e-09
2007 03 11  1910   54170  69000     2.91e-09    3.73e-09
2007 03 11  1911   54170  69060     2.91e-09    3.73e-09
2007 03 11  1912   54170  69120     2.91e-09    3.73e-09
2007 03 11  1913   54170  69180     2.95e-09    3.73e-09
2007 03 11  1914   54170  69240     2.93e-09    3.73e-09
2007 03 11  1915   54170  69300     2.93e-09    3.73e-09
2007 03 11  1916   54170  69360     2.94e-09    3.73e-09
2007 03 11  1917   54170  69420     2.96e-09    3.73e-09
2007 03 11  1918   54170  69480     2.92e-09    3.73e-09
2007 03 11  1919   54170  69540     2.92e-09    3.73e-09
2007 03 11  1920   54170  69600     2.93e-09    3.73e-09
2007 03 11  1921   54170  69660     2.92e-09    3.73e-09
2007 03 11  1922   54170  69720     2.92e-09    3.73e-09
2007 03 11  1923   54170  69780     2.94e-09    3.73e-09
2007 03 11  1924   54170  69840     2.92e-09    3.73e-09
2007 03 11  1925   54170  69900     2.94e-09    3.73e-09
2007 03 11  1926   54170  69960     2.93e-09    3.73e-09
2007 03 11  1927   54170  70020     3.08e-09    3.73e-09
2007 03 11  1928   54170  70080     2.94e-09    3.73e-09
2007 03 11  1929   54170  70140     2.92e-09    3.76e-09
2007 03 11  1930   54170  70200     2.94e-09    3.73e-09
2007 03 11  1931   54170  70260     2.93e-09    3.73e-09
2007 03 11  1932   54170  70320     2.96e-09    3.73e-09
2007 03 11  1933   54170  70380     2.93e-09    3.73e-09
2007 03 11  1934   54170  70440     2.93e-09    3.73e-09
2007 03 11  1935   54170  70500     2.96e-09    3.73e-09
2007 03 11  1936   54170  70560     2.95e-09    3.73e-09
2007 03 11  1937   54170  70620     2.93e-09    3.73e-09
2007 03 11  1938   54170  70680     2.93e-09    3.73e-09
2007 03 11  1939   54170  70740     2.93e-09    3.73e-09
2007 03 11  1940   54170  70800     2.93e-09    3.73e-09
2007 03 11  1941   54170  70860     2.93e-09    3.73e-09
2007 03 11  1942   54170  70920     2.93e-09    3.73e-09
2007 03 11  1943   54170  70980     2.93e-09    3.73e-09
2007 03 11  1944   54170  71040     2.93e-09    3.73e-09
2007 03 11  1945   54170  71100     3.00e-09    3.73e-09
2007 03 11  1946   54170  71160     2.93e-09    3.73e-09
2007 03 11  1947   54170  71220     2.93e-09    3.73e-09
2007 03 11  1948   54170  71280     2.94e-09    3.73e-09
2007 03 11  1949   54170  71340     2.94e-09    3.73e-09
2007 03 11  1950   54170  71400     2.94e-09    3.73e-09
2007 03 11  1951   54170  71460     2.94e-09    3.73e-09
2007 03 11  1952   54170  71520     2.94e-09    3.73e-09
2007 03 11  1953   54170  71580     2.94e-09    3.73e-09
2007 03 11  1954   54170  71640     2.94e-09    3.73e-09
2007 03 11  1955   54170  71700     2.94e-09    3.73e-09
2007 03 11  1956   54170  71760     2.94e-09    3.73e-09
2007 03 11  1957   54170  71820     2.94e-09    3.73e-09
2007 03 11  1958   54170  71880     2.94e-09    3.73e-09
2007 03 11  1959   54170  71940     2.94e-09    3.73e-09
2007 03 11  2000   54170  72000     2.96e-09    3.73e-09
2007 03 11  2001   54170  72060     2.97e-09    3.73e-09
2007 03 11  2002   54170  72120     2.95e-09    3.73e-09
2007 03 11  2003   54170  72180     2.95e-09    3.73e-09
2007 03 11  2004   54170  72240     2.95e-09    3.73e-09
2007 03 11  2005   54170  72300     2.95e-09    3.73e-09
2007 03 11  2006   54170  72360     2.95e-09    3.73e-09
2007 03 11  2007   54170  72420     2.95e-09    3.73e-09
2007 03 11  2008   54170  72480     2.95e-09    3.73e-09
2007 03 11  2009   54170  72540     2.95e-09    3.73e-09
2007 03 11  2010   54170  72600     2.96e-09    3.73e-09
2007 03 11  2011   54170  72660     2.96e-09    3.73e-09
2007 03 11  2012   54170  72720     2.96e-09    3.73e-09
2007 03 11  2013   54170  72780     2.96e-09    3.73e-09
2007 03 11  2014   54170  72840     2.96e-09    3.73e-09
2007 03 11  2015   54170  72900     2.96e-09    3.73e-09
2007 03 11  2016   54170  72960     2.96e-09    3.73e-09
2007 03 11  2017   54170  73020     2.97e-09    3.73e-09
2007 03 11  2018   54170  73080     2.97e-09    3.73e-09
2007 03 11  2019   54170  73140     2.97e-09    3.73e-09
2007 03 11  2020   54170  73200     2.97e-09    3.73e-09
2007 03 11  2021   54170  73260     2.97e-09    3.73e-09
2007 03 11  2022   54170  73320     2.96e-09    3.73e-09
2007 03 11  2023   54170  73380     2.96e-09    3.73e-09
2007 03 11  2024   54170  73440     2.96e-09    3.73e-09
2007 03 11  2025   54170  73500     2.96e-09    3.73e-09
2007 03 11  2026   54170  73560     2.96e-09    3.73e-09
2007 03 11  2027   54170  73620     2.96e-09    3.73e-09
2007 03 11  2028   54170  73680     2.97e-09    3.73e-09
2007 03 11  2029   54170  73740     2.97e-09    3.73e-09
2007 03 11  2030   54170  73800     2.97e-09    3.73e-09
2007 03 11  2031   54170  73860     2.99e-09    3.73e-09
2007 03 11  2032   54170  73920     2.97e-09    3.73e-09
2007 03 11  2033   54170  73980     2.97e-09    3.73e-09
2007 03 11  2034   54170  74040     2.97e-09    3.73e-09
2007 03 11  2035   54170  74100     2.97e-09    3.73e-09
2007 03 11  2036   54170  74160     2.97e-09    3.73e-09
2007 03 11  2037   54170  74220     2.98e-09    3.73e-09
2007 03 11  2038   54170  74280     2.98e-09    3.73e-09
2007 03 11  2039   54170  74340     2.98e-09    3.73e-09
2007 03 11  2040   54170  74400     2.98e-09    3.73e-09
2007 03 11  2041   54170  74460     2.98e-09    3.73e-09
2007 03 11  2042   54170  74520     2.98e-09    3.73e-09
2007 03 11  2043   54170  74580     2.98e-09    3.73e-09
2007 03 11  2044   54170  74640     2.98e-09    3.73e-09
2007 03 11  2045   54170  74700     2.98e-09    3.73e-09
2007 03 11  2046   54170  74760     2.98e-09    3.73e-09
2007 03 11  2047   54170  74820     2.98e-09    3.73e-09
2007 03 11  2048   54170  74880     2.98e-09    3.73e-09
2007 03 11  2049   54170  74940     2.98e-09    3.73e-09
2007 03 11  2050   54170  75000     2.98e-09    3.73e-09
2007 03 11  2051   54170  75060     2.98e-09    3.73e-09
2007 03 11  2052   54170  75120     2.98e-09    3.73e-09
2007 03 11  2053   54170  75180     2.98e-09    3.73e-09
2007 03 11  2054   54170  75240     2.96e-09    3.73e-09
2007 03 11  2055   54170  75300     2.98e-09    3.73e-09
2007 03 11  2056   54170  75360     2.98e-09    3.73e-09
2007 03 11  2057   54170  75420     2.98e-09    3.73e-09
2007 03 11  2058   54170  75480     2.98e-09    3.73e-09
2007 03 11  2059   54170  75540     2.98e-09    3.73e-09
2007 03 11  2100   54170  75600     2.97e-09    3.73e-09
2007 03 11  2101   54170  75660     2.98e-09    3.73e-09
2007 03 11  2102   54170  75720     2.99e-09    3.73e-09
2007 03 11  2103   54170  75780     2.97e-09    3.73e-09
2007 03 11  2104   54170  75840     2.99e-09    3.73e-09
2007 03 11  2105   54170  75900     2.99e-09    3.73e-09
2007 03 11  2106   54170  75960     2.99e-09    3.73e-09
2007 03 11  2107   54170  76020     2.98e-09    3.73e-09
2007 03 11  2108   54170  76080     2.96e-09    3.73e-09
2007 03 11  2109   54170  76140     2.99e-09    3.73e-09
2007 03 11  2110   54170  76200     2.99e-09    3.73e-09
2007 03 11  2111   54170  76260     2.99e-09    3.73e-09
2007 03 11  2112   54170  76320     2.99e-09    3.73e-09
2007 03 11  2113   54170  76380     2.98e-09    3.73e-09
2007 03 11  2114   54170  76440     2.99e-09    3.73e-09
2007 03 11  2115   54170  76500     2.99e-09    3.73e-09
2007 03 11  2116   54170  76560     2.97e-09    3.73e-09
2007 03 11  2117   54170  76620     2.92e-09    3.73e-09
2007 03 11  2118   54170  76680     2.99e-09    3.73e-09
2007 03 11  2119   54170  76740     2.93e-09    3.73e-09
2007 03 11  2120   54170  76800     2.98e-09    3.73e-09
2007 03 11  2121   54170  76860     2.96e-09    3.73e-09
2007 03 11  2122   54170  76920     2.99e-09    3.73e-09
2007 03 11  2123   54170  76980     3.00e-09    3.73e-09
2007 03 11  2124   54170  77040     2.99e-09    3.73e-09
2007 03 11  2125   54170  77100     3.00e-09    3.73e-09
2007 03 11  2126   54170  77160     3.00e-09    3.73e-09
2007 03 11  2127   54170  77220     3.05e-09    3.73e-09
2007 03 11  2128   54170  77280     3.00e-09    3.73e-09
2007 03 11  2129   54170  77340     3.00e-09    3.73e-09
2007 03 11  2130   54170  77400     3.00e-09    3.73e-09
2007 03 11  2131   54170  77460     3.01e-09    3.73e-09
2007 03 11  2132   54170  77520     3.01e-09    3.73e-09
2007 03 11  2133   54170  77580     2.97e-09    3.73e-09
2007 03 11  2134   54170  77640     3.01e-09    3.73e-09
2007 03 11  2135   54170  77700     3.01e-09    3.73e-09
2007 03 11  2136   54170  77760     3.01e-09    3.73e-09
2007 03 11  2137   54170  77820     3.01e-09    3.73e-09
2007 03 11  2138   54170  77880     3.01e-09    3.73e-09
2007 03 11  2139   54170  77940     2.96e-09    3.73e-09
2007 03 11  2140   54170  78000     2.99e-09    3.73e-09
2007 03 11  2141   54170  78060     3.01e-09    3.73e-09
2007 03 11  2142   54170  78120     2.79e-09    3.73e-09
2007 03 11  2143   54170  78180     2.22e-09    3.73e-09
2007 03 11  2144   54170  78240     1.53e-09    3.73e-09
2007 03 11  2145   54170  78300     1.33e-09    3.73e-09
2007 03 11  2146   54170  78360     1.29e-09    3.73e-09
2007 03 11  2147   54170  78420     1.36e-09    3.73e-09
2007 03 11  2148   54170  78480     1.46e-09    3.73e-09
2007 03 11  2149   54170  78540     1.46e-09    3.73e-09
2007 03 11  2150   54170  78600     1.62e-09    3.73e-09
2007 03 11  2151   54170  78660     1.73e-09    3.73e-09
2007 03 11  2152   54170  78720     1.31e-09    3.73e-09
2007 03 11  2153   54170  78780     1.82e-09    3.73e-09
2007 03 11  2154   54170  78840     1.95e-09    3.73e-09
2007 03 11  2155   54170  78900     2.09e-09    3.73e-09
2007 03 11  2156   54170  78960     2.03e-09    3.73e-09
2007 03 11  2157   54170  79020     1.77e-09    3.73e-09
2007 03 11  2158   54170  79080     1.92e-09    3.73e-09
2007 03 11  2159   54170  79140     1.67e-09    3.73e-09
2007 03 11  2200   54170  79200     1.49e-09    3.73e-09
2007 03 11  2201   54170  79260     1.29e-09    3.73e-09
2007 03 11  2202   54170  79320     1.69e-09    3.73e-09
2007 03 11  2203   54170  79380     2.11e-09    3.73e-09
2007 03 11  2204   54170  79440     2.45e-09    3.73e-09
2007 03 11  2205   54170  79500     2.77e-09    3.73e-09
2007 03 11  2206   54170  79560     2.95e-09    3.73e-09
2007 03 11  2207   54170  79620     3.00e-09    3.73e-09
2007 03 11  2208   54170  79680     2.96e-09    3.73e-09
2007 03 11  2209   54170  79740     2.98e-09    3.73e-09
2007 03 11  2210   54170  79800     2.98e-09    3.73e-09
2007 03 11  2211   54170  79860     2.98e-09    3.73e-09
2007 03 11  2212   54170  79920     2.69e-09    3.73e-09
2007 03 11  2213   54170  79980     2.51e-09    3.73e-09
2007 03 11  2214   54170  80040     2.22e-09    3.73e-09
2007 03 11  2215   54170  80100     1.90e-09    3.73e-09
2007 03 11  2216   54170  80160     1.65e-09    3.73e-09
2007 03 11  2217   54170  80220     1.81e-09    3.73e-09
2007 03 11  2218   54170  80280     1.81e-09    3.73e-09
2007 03 11  2219   54170  80340     1.88e-09    3.73e-09
2007 03 11  2220   54170  80400     1.54e-09    3.73e-09
2007 03 11  2221   54170  80460     1.91e-09    3.73e-09
2007 03 11  2222   54170  80520     1.70e-09    3.73e-09
2007 03 11  2223   54170  80580     1.77e-09    3.73e-09
2007 03 11  2224   54170  80640     1.68e-09    3.73e-09
2007 03 11  2225   54170  80700     1.65e-09    3.73e-09
2007 03 11  2226   54170  80760     1.87e-09    3.73e-09
2007 03 11  2227   54170  80820     1.72e-09    3.73e-09
2007 03 11  2228   54170  80880     1.53e-09    3.73e-09
2007 03 11  2229   54170  80940     1.40e-09    3.73e-09
2007 03 11  2230   54170  81000     1.25e-09    3.73e-09
2007 03 11  2231   54170  81060     1.32e-09    3.73e-09
2007 03 11  2232   54170  81120     1.42e-09    3.73e-09
