:Data_list: 20100413_G12mag_1m.txt
:Created: 2010 Apr 14 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Hp component = perpendicular to the satellite orbital plane or
#           parallel to the Earth's spin axis
# Label: He component = perpendicular to Hp and directed earthwards
# Label: Hn component = perpendicular to both Hp and He, directed eastwards
# Label: Total Field  = 
# Units: nanotesla (nT)
# Source: GOES-12
# Location: W074
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Geomagnetic Components and Total Field
#
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day        Hp          He          Hn    Total Field
#-------------------------------------------------------------------------------
2010 04 13  1000   55299  36000     9.31e+01    4.72e+01    4.27e+00    1.04e+02
2010 04 13  1001   55299  36060     9.32e+01    4.71e+01    4.41e+00    1.05e+02
2010 04 13  1002   55299  36120     9.34e+01    4.70e+01    4.51e+00    1.05e+02
2010 04 13  1003   55299  36180     9.35e+01    4.69e+01    4.58e+00    1.05e+02
2010 04 13  1004   55299  36240     9.36e+01    4.68e+01    4.63e+00    1.05e+02
2010 04 13  1005   55299  36300     9.36e+01    4.67e+01    4.74e+00    1.05e+02
2010 04 13  1006   55299  36360     9.36e+01    4.65e+01    4.78e+00    1.05e+02
2010 04 13  1007   55299  36420     9.36e+01    4.62e+01    4.84e+00    1.04e+02
2010 04 13  1008   55299  36480     9.36e+01    4.59e+01    4.84e+00    1.04e+02
2010 04 13  1009   55299  36540     9.37e+01    4.57e+01    4.83e+00    1.04e+02
2010 04 13  1010   55299  36600     9.37e+01    4.55e+01    4.82e+00    1.04e+02
2010 04 13  1011   55299  36660     9.37e+01    4.53e+01    4.97e+00    1.04e+02
2010 04 13  1012   55299  36720     9.37e+01    4.51e+01    5.01e+00    1.04e+02
2010 04 13  1013   55299  36780     9.36e+01    4.49e+01    5.03e+00    1.04e+02
2010 04 13  1014   55299  36840     9.35e+01    4.47e+01    5.14e+00    1.04e+02
2010 04 13  1015   55299  36900     9.35e+01    4.44e+01    5.12e+00    1.04e+02
2010 04 13  1016   55299  36960     9.34e+01    4.42e+01    5.18e+00    1.03e+02
2010 04 13  1017   55299  37020     9.34e+01    4.40e+01    5.13e+00    1.03e+02
2010 04 13  1018   55299  37080     9.33e+01    4.38e+01    5.16e+00    1.03e+02
2010 04 13  1019   55299  37140     9.32e+01    4.37e+01    5.13e+00    1.03e+02
2010 04 13  1020   55299  37200     9.32e+01    4.36e+01    5.18e+00    1.03e+02
2010 04 13  1021   55299  37260     9.32e+01    4.35e+01    5.19e+00    1.03e+02
2010 04 13  1022   55299  37320     9.32e+01    4.35e+01    5.13e+00    1.03e+02
2010 04 13  1023   55299  37380     9.31e+01    4.35e+01    5.11e+00    1.03e+02
2010 04 13  1024   55299  37440     9.30e+01    4.36e+01    5.04e+00    1.03e+02
2010 04 13  1025   55299  37500     9.30e+01    4.36e+01    4.97e+00    1.03e+02
2010 04 13  1026   55299  37560     9.29e+01    4.37e+01    4.84e+00    1.03e+02
2010 04 13  1027   55299  37620     9.29e+01    4.37e+01    4.78e+00    1.03e+02
2010 04 13  1028   55299  37680     9.29e+01    4.40e+01    4.70e+00    1.03e+02
2010 04 13  1029   55299  37740     9.30e+01    4.40e+01    4.70e+00    1.03e+02
2010 04 13  1030   55299  37800     9.31e+01    4.42e+01    4.63e+00    1.03e+02
2010 04 13  1031   55299  37860     9.31e+01    4.42e+01    4.58e+00    1.03e+02
2010 04 13  1032   55299  37920     9.31e+01    4.43e+01    4.62e+00    1.03e+02
2010 04 13  1033   55299  37980     9.30e+01    4.43e+01    4.68e+00    1.03e+02
2010 04 13  1034   55299  38040     9.31e+01    4.43e+01    4.70e+00    1.03e+02
2010 04 13  1035   55299  38100     9.32e+01    4.43e+01    4.65e+00    1.03e+02
2010 04 13  1036   55299  38160     9.32e+01    4.43e+01    4.67e+00    1.03e+02
2010 04 13  1037   55299  38220     9.32e+01    4.44e+01    4.62e+00    1.03e+02
2010 04 13  1038   55299  38280     9.33e+01    4.45e+01    4.59e+00    1.03e+02
2010 04 13  1039   55299  38340     9.33e+01    4.45e+01    4.56e+00    1.04e+02
2010 04 13  1040   55299  38400     9.35e+01    4.46e+01    4.57e+00    1.04e+02
2010 04 13  1041   55299  38460     9.37e+01    4.45e+01    4.69e+00    1.04e+02
2010 04 13  1042   55299  38520     9.37e+01    4.45e+01    4.77e+00    1.04e+02
2010 04 13  1043   55299  38580     9.37e+01    4.44e+01    4.78e+00    1.04e+02
2010 04 13  1044   55299  38640     9.37e+01    4.44e+01    4.86e+00    1.04e+02
2010 04 13  1045   55299  38700     9.38e+01    4.43e+01    4.89e+00    1.04e+02
2010 04 13  1046   55299  38760     9.38e+01    4.43e+01    5.05e+00    1.04e+02
2010 04 13  1047   55299  38820     9.39e+01    4.42e+01    5.13e+00    1.04e+02
2010 04 13  1048   55299  38880     9.40e+01    4.40e+01    5.17e+00    1.04e+02
2010 04 13  1049   55299  38940     9.41e+01    4.39e+01    5.23e+00    1.04e+02
2010 04 13  1050   55299  39000     9.41e+01    4.38e+01    5.23e+00    1.04e+02
2010 04 13  1051   55299  39060     9.41e+01    4.39e+01    5.26e+00    1.04e+02
2010 04 13  1052   55299  39120     9.40e+01    4.39e+01    5.33e+00    1.04e+02
2010 04 13  1053   55299  39180     9.40e+01    4.40e+01    5.42e+00    1.04e+02
2010 04 13  1054   55299  39240     9.42e+01    4.40e+01    5.43e+00    1.04e+02
2010 04 13  1055   55299  39300     9.44e+01    4.40e+01    5.34e+00    1.04e+02
2010 04 13  1056   55299  39360     9.44e+01    4.40e+01    5.39e+00    1.04e+02
2010 04 13  1057   55299  39420     9.44e+01    4.41e+01    5.34e+00    1.04e+02
2010 04 13  1058   55299  39480     9.46e+01    4.42e+01    5.31e+00    1.05e+02
2010 04 13  1059   55299  39540     9.46e+01    4.43e+01    5.38e+00    1.05e+02
2010 04 13  1100   55299  39600     9.47e+01    4.44e+01    5.52e+00    1.05e+02
2010 04 13  1101   55299  39660     9.49e+01    4.43e+01    5.54e+00    1.05e+02
2010 04 13  1102   55299  39720     9.51e+01    4.43e+01    5.52e+00    1.05e+02
2010 04 13  1103   55299  39780     9.52e+01    4.42e+01    5.61e+00    1.05e+02
2010 04 13  1104   55299  39840     9.54e+01    4.41e+01    5.77e+00    1.05e+02
2010 04 13  1105   55299  39900     9.56e+01    4.39e+01    5.90e+00    1.05e+02
2010 04 13  1106   55299  39960     9.57e+01    4.38e+01    6.10e+00    1.05e+02
2010 04 13  1107   55299  40020     9.58e+01    4.37e+01    6.34e+00    1.05e+02
2010 04 13  1108   55299  40080     9.60e+01    4.33e+01    6.25e+00    1.06e+02
2010 04 13  1109   55299  40140     9.62e+01    4.32e+01    6.13e+00    1.06e+02
2010 04 13  1110   55299  40200     9.62e+01    4.32e+01    6.12e+00    1.06e+02
2010 04 13  1111   55299  40260     9.64e+01    4.33e+01    6.18e+00    1.06e+02
2010 04 13  1112   55299  40320     9.66e+01    4.33e+01    6.23e+00    1.06e+02
2010 04 13  1113   55299  40380     9.66e+01    4.32e+01    6.27e+00    1.06e+02
2010 04 13  1114   55299  40440     9.68e+01    4.33e+01    6.36e+00    1.06e+02
2010 04 13  1115   55299  40500     9.69e+01    4.32e+01    6.38e+00    1.06e+02
2010 04 13  1116   55299  40560     9.70e+01    4.33e+01    6.33e+00    1.06e+02
2010 04 13  1117   55299  40620     9.71e+01    4.33e+01    6.26e+00    1.06e+02
2010 04 13  1118   55299  40680     9.73e+01    4.31e+01    6.22e+00    1.07e+02
2010 04 13  1119   55299  40740     9.76e+01    4.31e+01    6.05e+00    1.07e+02
2010 04 13  1120   55299  40800     9.77e+01    4.31e+01    6.05e+00    1.07e+02
2010 04 13  1121   55299  40860     9.77e+01    4.32e+01    6.08e+00    1.07e+02
2010 04 13  1122   55299  40920     9.77e+01    4.33e+01    6.03e+00    1.07e+02
2010 04 13  1123   55299  40980     9.76e+01    4.34e+01    6.08e+00    1.07e+02
2010 04 13  1124   55299  41040     9.74e+01    4.33e+01    6.21e+00    1.07e+02
2010 04 13  1125   55299  41100     9.74e+01    4.35e+01    6.19e+00    1.07e+02
2010 04 13  1126   55299  41160     9.75e+01    4.34e+01    6.09e+00    1.07e+02
2010 04 13  1127   55299  41220     9.74e+01    4.33e+01    6.19e+00    1.07e+02
2010 04 13  1128   55299  41280     9.74e+01    4.33e+01    6.29e+00    1.07e+02
2010 04 13  1129   55299  41340     9.73e+01    4.31e+01    6.36e+00    1.07e+02
2010 04 13  1130   55299  41400     9.72e+01    4.30e+01    6.40e+00    1.07e+02
2010 04 13  1131   55299  41460     9.71e+01    4.28e+01    6.49e+00    1.06e+02
2010 04 13  1132   55299  41520     9.69e+01    4.25e+01    6.66e+00    1.06e+02
2010 04 13  1133   55299  41580     9.68e+01    4.23e+01    6.65e+00    1.06e+02
2010 04 13  1134   55299  41640     9.68e+01    4.21e+01    6.58e+00    1.06e+02
2010 04 13  1135   55299  41700     9.67e+01    4.19e+01    6.62e+00    1.06e+02
2010 04 13  1136   55299  41760     9.67e+01    4.19e+01    6.52e+00    1.06e+02
2010 04 13  1137   55299  41820     9.67e+01    4.17e+01    6.41e+00    1.05e+02
2010 04 13  1138   55299  41880     9.66e+01    4.17e+01    6.31e+00    1.05e+02
2010 04 13  1139   55299  41940     9.65e+01    4.17e+01    6.29e+00    1.05e+02
2010 04 13  1140   55299  42000     9.64e+01    4.17e+01    6.23e+00    1.05e+02
2010 04 13  1141   55299  42060     9.65e+01    4.18e+01    5.91e+00    1.05e+02
2010 04 13  1142   55299  42120     9.65e+01    4.18e+01    5.75e+00    1.05e+02
2010 04 13  1143   55299  42180     9.65e+01    4.18e+01    5.74e+00    1.05e+02
2010 04 13  1144   55299  42240     9.63e+01    4.19e+01    5.87e+00    1.05e+02
2010 04 13  1145   55299  42300     9.62e+01    4.21e+01    5.94e+00    1.05e+02
2010 04 13  1146   55299  42360     9.64e+01    4.21e+01    5.88e+00    1.05e+02
2010 04 13  1147   55299  42420     9.65e+01    4.21e+01    5.76e+00    1.05e+02
2010 04 13  1148   55299  42480     9.64e+01    4.21e+01    5.69e+00    1.05e+02
2010 04 13  1149   55299  42540     9.64e+01    4.21e+01    5.70e+00    1.05e+02
2010 04 13  1150   55299  42600     9.64e+01    4.21e+01    5.72e+00    1.05e+02
2010 04 13  1151   55299  42660     9.63e+01    4.21e+01    5.80e+00    1.05e+02
2010 04 13  1152   55299  42720     9.62e+01    4.21e+01    5.90e+00    1.05e+02
2010 04 13  1153   55299  42780     9.63e+01    4.20e+01    5.93e+00    1.05e+02
2010 04 13  1154   55299  42840     9.64e+01    4.18e+01    5.83e+00    1.05e+02
2010 04 13  1155   55299  42900     9.64e+01    4.16e+01    5.73e+00    1.05e+02
2010 04 13  1156   55299  42960     9.64e+01    4.15e+01    5.73e+00    1.05e+02
2010 04 13  1157   55299  43020     9.64e+01    4.14e+01    5.76e+00    1.05e+02
2010 04 13  1158   55299  43080     9.64e+01    4.13e+01    5.76e+00    1.05e+02
2010 04 13  1159   55299  43140     9.64e+01    4.12e+01    5.74e+00    1.05e+02
2010 04 13  1200   55299  43200     9.65e+01    4.10e+01    5.79e+00    1.05e+02
2010 04 13  1201   55299  43260     9.66e+01    4.10e+01    5.73e+00    1.05e+02
2010 04 13  1202   55299  43320     9.68e+01    4.08e+01    5.75e+00    1.05e+02
2010 04 13  1203   55299  43380     9.69e+01    4.08e+01    5.59e+00    1.05e+02
2010 04 13  1204   55299  43440     9.69e+01    4.07e+01    5.55e+00    1.05e+02
2010 04 13  1205   55299  43500     9.69e+01    4.07e+01    5.39e+00    1.05e+02
2010 04 13  1206   55299  43560     9.70e+01    4.07e+01    5.04e+00    1.05e+02
2010 04 13  1207   55299  43620     9.72e+01    4.11e+01    4.85e+00    1.06e+02
2010 04 13  1208   55299  43680     9.72e+01    4.13e+01    4.74e+00    1.06e+02
2010 04 13  1209   55299  43740     9.73e+01    4.16e+01    4.74e+00    1.06e+02
2010 04 13  1210   55299  43800     9.74e+01    4.17e+01    4.77e+00    1.06e+02
2010 04 13  1211   55299  43860     9.74e+01    4.17e+01    4.83e+00    1.06e+02
2010 04 13  1212   55299  43920     9.74e+01    4.17e+01    4.90e+00    1.06e+02
2010 04 13  1213   55299  43980     9.74e+01    4.17e+01    5.01e+00    1.06e+02
2010 04 13  1214   55299  44040     9.75e+01    4.16e+01    4.93e+00    1.06e+02
2010 04 13  1215   55299  44100     9.77e+01    4.14e+01    4.91e+00    1.06e+02
2010 04 13  1216   55299  44160     9.78e+01    4.14e+01    4.91e+00    1.06e+02
2010 04 13  1217   55299  44220     9.79e+01    4.13e+01    4.89e+00    1.06e+02
2010 04 13  1218   55299  44280     9.80e+01    4.12e+01    4.94e+00    1.06e+02
2010 04 13  1219   55299  44340     9.79e+01    4.13e+01    4.98e+00    1.06e+02
2010 04 13  1220   55299  44400     9.79e+01    4.12e+01    4.97e+00    1.06e+02
2010 04 13  1221   55299  44460     9.78e+01    4.11e+01    5.03e+00    1.06e+02
2010 04 13  1222   55299  44520     9.79e+01    4.11e+01    4.97e+00    1.06e+02
2010 04 13  1223   55299  44580     9.79e+01    4.12e+01    4.93e+00    1.06e+02
2010 04 13  1224   55299  44640     9.80e+01    4.12e+01    4.89e+00    1.06e+02
2010 04 13  1225   55299  44700     9.80e+01    4.13e+01    4.86e+00    1.06e+02
2010 04 13  1226   55299  44760     9.81e+01    4.13e+01    4.77e+00    1.06e+02
2010 04 13  1227   55299  44820     9.80e+01    4.13e+01    4.72e+00    1.06e+02
2010 04 13  1228   55299  44880     9.81e+01    4.14e+01    4.80e+00    1.07e+02
2010 04 13  1229   55299  44940     9.81e+01    4.14e+01    4.74e+00    1.07e+02
2010 04 13  1230   55299  45000     9.81e+01    4.14e+01    4.74e+00    1.07e+02
2010 04 13  1231   55299  45060     9.81e+01    4.13e+01    4.78e+00    1.07e+02
2010 04 13  1232   55299  45120     9.81e+01    4.13e+01    4.78e+00    1.07e+02
2010 04 13  1233   55299  45180     9.81e+01    4.12e+01    4.78e+00    1.07e+02
2010 04 13  1234   55299  45240     9.82e+01    4.12e+01    4.84e+00    1.07e+02
2010 04 13  1235   55299  45300     9.83e+01    4.11e+01    4.86e+00    1.07e+02
2010 04 13  1236   55299  45360     9.83e+01    4.11e+01    4.75e+00    1.07e+02
2010 04 13  1237   55299  45420     9.84e+01    4.10e+01    4.91e+00    1.07e+02
2010 04 13  1238   55299  45480     9.85e+01    4.10e+01    4.83e+00    1.07e+02
2010 04 13  1239   55299  45540     9.85e+01    4.09e+01    4.84e+00    1.07e+02
2010 04 13  1240   55299  45600     9.85e+01    4.08e+01    4.76e+00    1.07e+02
2010 04 13  1241   55299  45660     9.85e+01    4.07e+01    4.63e+00    1.07e+02
2010 04 13  1242   55299  45720     9.85e+01    4.09e+01    4.50e+00    1.07e+02
2010 04 13  1243   55299  45780     9.84e+01    4.10e+01    4.53e+00    1.07e+02
2010 04 13  1244   55299  45840     9.85e+01    4.10e+01    4.64e+00    1.07e+02
2010 04 13  1245   55299  45900     9.85e+01    4.09e+01    4.62e+00    1.07e+02
2010 04 13  1246   55299  45960     9.86e+01    4.10e+01    4.56e+00    1.07e+02
2010 04 13  1247   55299  46020     9.88e+01    4.11e+01    4.41e+00    1.07e+02
2010 04 13  1248   55299  46080     9.88e+01    4.12e+01    4.54e+00    1.07e+02
2010 04 13  1249   55299  46140     9.88e+01    4.13e+01    4.59e+00    1.07e+02
2010 04 13  1250   55299  46200     9.89e+01    4.14e+01    4.61e+00    1.07e+02
2010 04 13  1251   55299  46260     9.90e+01    4.16e+01    4.72e+00    1.07e+02
2010 04 13  1252   55299  46320     9.91e+01    4.16e+01    4.81e+00    1.08e+02
2010 04 13  1253   55299  46380     9.92e+01    4.15e+01    4.86e+00    1.08e+02
2010 04 13  1254   55299  46440     9.92e+01    4.16e+01    4.96e+00    1.08e+02
2010 04 13  1255   55299  46500     9.96e+01    4.14e+01    4.78e+00    1.08e+02
2010 04 13  1256   55299  46560     9.99e+01    4.12e+01    4.68e+00    1.08e+02
2010 04 13  1257   55299  46620     9.99e+01    4.09e+01    4.77e+00    1.08e+02
2010 04 13  1258   55299  46680     1.00e+02    4.08e+01    4.79e+00    1.08e+02
2010 04 13  1259   55299  46740     1.00e+02    4.07e+01    4.86e+00    1.08e+02
2010 04 13  1300   55299  46800     1.00e+02    4.07e+01    4.93e+00    1.08e+02
2010 04 13  1301   55299  46860     1.00e+02    4.07e+01    4.96e+00    1.08e+02
2010 04 13  1302   55299  46920     1.00e+02    4.05e+01    4.98e+00    1.08e+02
2010 04 13  1303   55299  46980     1.00e+02    4.04e+01    5.02e+00    1.08e+02
2010 04 13  1304   55299  47040     1.00e+02    4.04e+01    5.03e+00    1.08e+02
2010 04 13  1305   55299  47100     1.00e+02    4.03e+01    5.01e+00    1.08e+02
2010 04 13  1306   55299  47160     1.00e+02    4.00e+01    5.02e+00    1.08e+02
2010 04 13  1307   55299  47220     1.01e+02    4.00e+01    5.01e+00    1.08e+02
2010 04 13  1308   55299  47280     1.01e+02    3.99e+01    5.06e+00    1.08e+02
2010 04 13  1309   55299  47340     1.01e+02    3.99e+01    5.04e+00    1.08e+02
2010 04 13  1310   55299  47400     1.01e+02    4.00e+01    4.91e+00    1.08e+02
2010 04 13  1311   55299  47460     1.01e+02    3.99e+01    4.95e+00    1.09e+02
2010 04 13  1312   55299  47520     1.01e+02    3.98e+01    4.94e+00    1.08e+02
2010 04 13  1313   55299  47580     1.01e+02    3.97e+01    4.88e+00    1.08e+02
2010 04 13  1314   55299  47640     1.01e+02    3.97e+01    4.92e+00    1.08e+02
2010 04 13  1315   55299  47700     1.01e+02    3.95e+01    4.79e+00    1.09e+02
2010 04 13  1316   55299  47760     1.01e+02    3.95e+01    4.69e+00    1.09e+02
2010 04 13  1317   55299  47820     1.01e+02    3.96e+01    4.67e+00    1.09e+02
2010 04 13  1318   55299  47880     1.01e+02    3.96e+01    4.59e+00    1.09e+02
2010 04 13  1319   55299  47940     1.01e+02    3.97e+01    4.53e+00    1.09e+02
2010 04 13  1320   55299  48000     1.01e+02    3.96e+01    4.53e+00    1.09e+02
2010 04 13  1321   55299  48060     1.01e+02    3.97e+01    4.54e+00    1.09e+02
2010 04 13  1322   55299  48120     1.01e+02    3.96e+01    4.54e+00    1.09e+02
2010 04 13  1323   55299  48180     1.01e+02    3.96e+01    4.53e+00    1.09e+02
2010 04 13  1324   55299  48240     1.01e+02    3.97e+01    4.49e+00    1.09e+02
2010 04 13  1325   55299  48300     1.01e+02    3.97e+01    4.54e+00    1.09e+02
2010 04 13  1326   55299  48360     1.01e+02    3.97e+01    4.61e+00    1.09e+02
2010 04 13  1327   55299  48420     1.01e+02    3.96e+01    4.59e+00    1.09e+02
2010 04 13  1328   55299  48480     1.01e+02    3.96e+01    4.69e+00    1.09e+02
2010 04 13  1329   55299  48540     1.02e+02    3.96e+01    4.68e+00    1.09e+02
2010 04 13  1330   55299  48600     1.02e+02    3.95e+01    4.71e+00    1.09e+02
2010 04 13  1331   55299  48660     1.02e+02    3.95e+01    4.73e+00    1.09e+02
2010 04 13  1332   55299  48720     1.02e+02    3.94e+01    4.74e+00    1.09e+02
2010 04 13  1333   55299  48780     1.02e+02    3.93e+01    4.71e+00    1.09e+02
2010 04 13  1334   55299  48840     1.02e+02    3.92e+01    4.77e+00    1.09e+02
2010 04 13  1335   55299  48900     1.02e+02    3.91e+01    4.82e+00    1.09e+02
2010 04 13  1336   55299  48960     1.02e+02    3.90e+01    4.92e+00    1.09e+02
2010 04 13  1337   55299  49020     1.02e+02    3.88e+01    4.90e+00    1.09e+02
2010 04 13  1338   55299  49080     1.02e+02    3.87e+01    4.94e+00    1.09e+02
2010 04 13  1339   55299  49140     1.02e+02    3.85e+01    4.94e+00    1.09e+02
2010 04 13  1340   55299  49200     1.02e+02    3.83e+01    4.88e+00    1.09e+02
2010 04 13  1341   55299  49260     1.03e+02    3.83e+01    4.77e+00    1.10e+02
2010 04 13  1342   55299  49320     1.03e+02    3.83e+01    4.60e+00    1.10e+02
2010 04 13  1343   55299  49380     1.03e+02    3.83e+01    4.41e+00    1.10e+02
2010 04 13  1344   55299  49440     1.03e+02    3.85e+01    4.30e+00    1.10e+02
2010 04 13  1345   55299  49500     1.03e+02    3.86e+01    4.18e+00    1.10e+02
2010 04 13  1346   55299  49560     1.03e+02    3.87e+01    4.22e+00    1.10e+02
2010 04 13  1347   55299  49620     1.03e+02    3.87e+01    4.19e+00    1.10e+02
2010 04 13  1348   55299  49680     1.03e+02    3.87e+01    4.17e+00    1.10e+02
2010 04 13  1349   55299  49740     1.03e+02    3.87e+01    4.14e+00    1.10e+02
2010 04 13  1350   55299  49800     1.03e+02    3.87e+01    4.12e+00    1.10e+02
2010 04 13  1351   55299  49860     1.03e+02    3.87e+01    4.12e+00    1.10e+02
2010 04 13  1352   55299  49920     1.03e+02    3.88e+01    4.10e+00    1.11e+02
2010 04 13  1353   55299  49980     1.04e+02    3.88e+01    4.19e+00    1.11e+02
2010 04 13  1354   55299  50040     1.04e+02    3.90e+01    4.27e+00    1.11e+02
2010 04 13  1355   55299  50100     1.04e+02    3.91e+01    4.33e+00    1.11e+02
2010 04 13  1356   55299  50160     1.04e+02    3.90e+01    4.39e+00    1.11e+02
2010 04 13  1357   55299  50220     1.04e+02    3.89e+01    4.52e+00    1.11e+02
2010 04 13  1358   55299  50280     1.04e+02    3.88e+01    4.52e+00    1.11e+02
2010 04 13  1359   55299  50340     1.04e+02    3.87e+01    4.54e+00    1.11e+02
2010 04 13  1400   55299  50400     1.04e+02    3.85e+01    4.53e+00    1.11e+02
2010 04 13  1401   55299  50460     1.04e+02    3.84e+01    4.47e+00    1.11e+02
2010 04 13  1402   55299  50520     1.04e+02    3.84e+01    4.37e+00    1.11e+02
2010 04 13  1403   55299  50580     1.04e+02    3.85e+01    4.33e+00    1.11e+02
2010 04 13  1404   55299  50640     1.04e+02    3.87e+01    4.40e+00    1.11e+02
2010 04 13  1405   55299  50700     1.04e+02    3.89e+01    4.40e+00    1.11e+02
2010 04 13  1406   55299  50760     1.04e+02    3.90e+01    4.44e+00    1.11e+02
2010 04 13  1407   55299  50820     1.04e+02    3.93e+01    4.46e+00    1.12e+02
2010 04 13  1408   55299  50880     1.04e+02    3.93e+01    4.54e+00    1.12e+02
2010 04 13  1409   55299  50940     1.05e+02    3.94e+01    4.65e+00    1.12e+02
2010 04 13  1410   55299  51000     1.05e+02    3.93e+01    4.71e+00    1.12e+02
2010 04 13  1411   55299  51060     1.05e+02    3.90e+01    4.83e+00    1.12e+02
2010 04 13  1412   55299  51120     1.05e+02    3.87e+01    4.88e+00    1.12e+02
2010 04 13  1413   55299  51180     1.05e+02    3.84e+01    4.89e+00    1.12e+02
2010 04 13  1414   55299  51240     1.05e+02    3.84e+01    4.88e+00    1.12e+02
2010 04 13  1415   55299  51300     1.05e+02    3.82e+01    4.90e+00    1.11e+02
2010 04 13  1416   55299  51360     1.04e+02    3.81e+01    4.94e+00    1.11e+02
2010 04 13  1417   55299  51420     1.04e+02    3.81e+01    4.89e+00    1.11e+02
2010 04 13  1418   55299  51480     1.04e+02    3.80e+01    4.86e+00    1.11e+02
2010 04 13  1419   55299  51540     1.04e+02    3.79e+01    4.79e+00    1.11e+02
2010 04 13  1420   55299  51600     1.04e+02    3.78e+01    4.96e+00    1.11e+02
2010 04 13  1421   55299  51660     1.05e+02    3.79e+01    4.86e+00    1.11e+02
2010 04 13  1422   55299  51720     1.05e+02    3.79e+01    4.79e+00    1.11e+02
2010 04 13  1423   55299  51780     1.04e+02    3.80e+01    4.65e+00    1.11e+02
2010 04 13  1424   55299  51840     1.04e+02    3.81e+01    4.55e+00    1.11e+02
2010 04 13  1425   55299  51900     1.04e+02    3.82e+01    4.41e+00    1.11e+02
2010 04 13  1426   55299  51960     1.04e+02    3.84e+01    4.35e+00    1.11e+02
2010 04 13  1427   55299  52020     1.04e+02    3.84e+01    4.35e+00    1.11e+02
2010 04 13  1428   55299  52080     1.04e+02    3.85e+01    4.37e+00    1.11e+02
2010 04 13  1429   55299  52140     1.04e+02    3.85e+01    4.35e+00    1.11e+02
2010 04 13  1430   55299  52200     1.03e+02    3.84e+01    4.28e+00    1.10e+02
2010 04 13  1431   55299  52260     1.03e+02    3.85e+01    4.15e+00    1.10e+02
2010 04 13  1432   55299  52320     1.03e+02    3.86e+01    3.98e+00    1.10e+02
2010 04 13  1433   55299  52380     1.03e+02    3.88e+01    3.92e+00    1.10e+02
2010 04 13  1434   55299  52440     1.03e+02    3.87e+01    3.89e+00    1.10e+02
2010 04 13  1435   55299  52500     1.03e+02    3.87e+01    3.91e+00    1.10e+02
2010 04 13  1436   55299  52560     1.03e+02    3.88e+01    4.00e+00    1.10e+02
2010 04 13  1437   55299  52620     1.03e+02    3.88e+01    4.02e+00    1.10e+02
2010 04 13  1438   55299  52680     1.03e+02    3.86e+01    4.02e+00    1.10e+02
2010 04 13  1439   55299  52740     1.03e+02    3.84e+01    4.10e+00    1.10e+02
2010 04 13  1440   55299  52800     1.03e+02    3.83e+01    4.15e+00    1.10e+02
2010 04 13  1441   55299  52860     1.03e+02    3.83e+01    4.14e+00    1.10e+02
2010 04 13  1442   55299  52920     1.03e+02    3.80e+01    4.21e+00    1.10e+02
2010 04 13  1443   55299  52980     1.03e+02    3.78e+01    4.26e+00    1.10e+02
2010 04 13  1444   55299  53040     1.03e+02    3.78e+01    4.23e+00    1.10e+02
2010 04 13  1445   55299  53100     1.03e+02    3.75e+01    4.06e+00    1.10e+02
2010 04 13  1446   55299  53160     1.03e+02    3.74e+01    4.11e+00    1.10e+02
2010 04 13  1447   55299  53220     1.03e+02    3.74e+01    4.10e+00    1.10e+02
2010 04 13  1448   55299  53280     1.04e+02    3.75e+01    4.02e+00    1.10e+02
2010 04 13  1449   55299  53340     1.04e+02    3.75e+01    3.98e+00    1.10e+02
2010 04 13  1450   55299  53400     1.04e+02    3.77e+01    3.91e+00    1.11e+02
2010 04 13  1451   55299  53460     1.04e+02    3.78e+01    3.80e+00    1.11e+02
2010 04 13  1452   55299  53520     1.05e+02    3.80e+01    3.81e+00    1.11e+02
2010 04 13  1453   55299  53580     1.05e+02    3.82e+01    3.76e+00    1.12e+02
2010 04 13  1454   55299  53640     1.05e+02    3.83e+01    3.67e+00    1.12e+02
2010 04 13  1455   55299  53700     1.05e+02    3.83e+01    3.82e+00    1.12e+02
2010 04 13  1456   55299  53760     1.05e+02    3.83e+01    3.71e+00    1.11e+02
2010 04 13  1457   55299  53820     1.04e+02    3.84e+01    3.49e+00    1.11e+02
2010 04 13  1458   55299  53880     1.04e+02    3.86e+01    3.40e+00    1.11e+02
2010 04 13  1459   55299  53940     1.04e+02    3.86e+01    3.43e+00    1.11e+02
2010 04 13  1500   55299  54000     1.04e+02    3.88e+01    3.50e+00    1.11e+02
2010 04 13  1501   55299  54060     1.04e+02    3.89e+01    3.52e+00    1.11e+02
2010 04 13  1502   55299  54120     1.04e+02    3.87e+01    3.61e+00    1.11e+02
2010 04 13  1503   55299  54180     1.04e+02    3.87e+01    3.62e+00    1.11e+02
2010 04 13  1504   55299  54240     1.04e+02    3.88e+01    3.55e+00    1.11e+02
2010 04 13  1505   55299  54300     1.04e+02    3.87e+01    3.66e+00    1.11e+02
2010 04 13  1506   55299  54360     1.04e+02    3.87e+01    3.80e+00    1.11e+02
2010 04 13  1507   55299  54420     1.05e+02    3.88e+01    3.92e+00    1.12e+02
2010 04 13  1508   55299  54480     1.04e+02    3.86e+01    3.94e+00    1.11e+02
