:Data_list: 20030303_G8xr_1m.txt
:Created: 2003 Mar 04 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-8
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-8 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2003 03 03  1459   52701  53940     1.04e-09    3.80e-07
2003 03 03  1500   52701  54000     1.07e-09    3.77e-07
2003 03 03  1501   52701  54060     1.09e-09    3.75e-07
2003 03 03  1502   52701  54120     1.01e-09    3.70e-07
2003 03 03  1503   52701  54180     9.96e-10    3.69e-07
2003 03 03  1504   52701  54240     1.04e-09    3.68e-07
2003 03 03  1505   52701  54300     1.01e-09    3.68e-07
2003 03 03  1506   52701  54360     9.83e-10    3.67e-07
2003 03 03  1507   52701  54420     1.07e-09    3.67e-07
2003 03 03  1508   52701  54480     1.00e-09    3.66e-07
2003 03 03  1509   52701  54540     9.97e-10    3.65e-07
2003 03 03  1510   52701  54600     9.69e-10    3.65e-07
2003 03 03  1511   52701  54660     1.02e-09    3.65e-07
2003 03 03  1512   52701  54720     1.06e-09    3.67e-07
2003 03 03  1513   52701  54780     9.95e-10    3.70e-07
2003 03 03  1514   52701  54840     1.09e-09    3.76e-07
2003 03 03  1515   52701  54900     1.16e-09    3.79e-07
2003 03 03  1516   52701  54960     1.19e-09    3.78e-07
2003 03 03  1517   52701  55020     1.21e-09    3.74e-07
2003 03 03  1518   52701  55080     1.17e-09    3.73e-07
2003 03 03  1519   52701  55140     1.03e-09    3.72e-07
2003 03 03  1520   52701  55200     1.08e-09    3.71e-07
2003 03 03  1521   52701  55260     1.13e-09    3.73e-07
2003 03 03  1522   52701  55320     1.14e-09    3.78e-07
2003 03 03  1523   52701  55380     1.19e-09    3.88e-07
2003 03 03  1524   52701  55440     1.19e-09    3.95e-07
2003 03 03  1525   52701  55500     1.15e-09    3.97e-07
2003 03 03  1526   52701  55560     1.21e-09    4.04e-07
2003 03 03  1527   52701  55620     1.31e-09    4.06e-07
2003 03 03  1528   52701  55680     1.23e-09    4.13e-07
2003 03 03  1529   52701  55740     1.26e-09    4.13e-07
2003 03 03  1530   52701  55800     1.27e-09    4.13e-07
2003 03 03  1531   52701  55860     1.35e-09    4.09e-07
2003 03 03  1532   52701  55920     1.26e-09    4.04e-07
2003 03 03  1533   52701  55980     1.11e-09    4.03e-07
2003 03 03  1534   52701  56040     1.10e-09    3.98e-07
2003 03 03  1535   52701  56100     1.10e-09    3.93e-07
2003 03 03  1536   52701  56160     1.03e-09    3.90e-07
2003 03 03  1537   52701  56220     1.05e-09    3.89e-07
2003 03 03  1538   52701  56280     1.06e-09    3.85e-07
2003 03 03  1539   52701  56340     9.75e-10    3.82e-07
2003 03 03  1540   52701  56400     1.12e-09    3.82e-07
2003 03 03  1541   52701  56460     1.07e-09    3.82e-07
2003 03 03  1542   52701  56520     1.04e-09    3.82e-07
2003 03 03  1543   52701  56580     1.02e-09    3.83e-07
2003 03 03  1544   52701  56640     1.10e-09    3.81e-07
2003 03 03  1545   52701  56700     1.09e-09    3.80e-07
2003 03 03  1546   52701  56760     9.86e-10    3.78e-07
2003 03 03  1547   52701  56820     9.92e-10    3.77e-07
2003 03 03  1548   52701  56880     1.03e-09    3.76e-07
2003 03 03  1549   52701  56940     1.11e-09    3.74e-07
2003 03 03  1550   52701  57000     9.51e-10    3.72e-07
2003 03 03  1551   52701  57060     9.64e-10    3.70e-07
2003 03 03  1552   52701  57120     1.01e-09    3.67e-07
2003 03 03  1553   52701  57180     1.04e-09    3.66e-07
2003 03 03  1554   52701  57240     1.00e-09    3.65e-07
2003 03 03  1555   52701  57300     1.02e-09    3.65e-07
2003 03 03  1556   52701  57360     9.95e-10    3.64e-07
2003 03 03  1557   52701  57420     1.04e-09    3.64e-07
2003 03 03  1558   52701  57480     9.54e-10    3.62e-07
2003 03 03  1559   52701  57540     1.00e-09    3.63e-07
2003 03 03  1600   52701  57600     1.00e-09    3.60e-07
2003 03 03  1601   52701  57660     1.04e-09    3.59e-07
2003 03 03  1602   52701  57720     1.05e-09    3.58e-07
2003 03 03  1603   52701  57780     9.83e-10    3.59e-07
2003 03 03  1604   52701  57840     1.01e-09    3.57e-07
2003 03 03  1605   52701  57900     9.69e-10    3.57e-07
2003 03 03  1606   52701  57960     9.62e-10    3.57e-07
2003 03 03  1607   52701  58020     9.76e-10    3.55e-07
2003 03 03  1608   52701  58080     9.80e-10    3.54e-07
2003 03 03  1609   52701  58140     1.03e-09    3.55e-07
2003 03 03  1610   52701  58200     9.76e-10    3.53e-07
2003 03 03  1611   52701  58260     9.96e-10    3.52e-07
2003 03 03  1612   52701  58320     9.98e-10    3.50e-07
2003 03 03  1613   52701  58380     9.79e-10    3.49e-07
2003 03 03  1614   52701  58440     9.87e-10    3.48e-07
2003 03 03  1615   52701  58500     9.47e-10    3.48e-07
2003 03 03  1616   52701  58560     9.30e-10    3.47e-07
2003 03 03  1617   52701  58620     9.44e-10    3.47e-07
2003 03 03  1618   52701  58680     9.96e-10    3.47e-07
2003 03 03  1619   52701  58740     9.41e-10    3.46e-07
2003 03 03  1620   52701  58800     9.93e-10    3.45e-07
2003 03 03  1621   52701  58860     9.57e-10    3.43e-07
2003 03 03  1622   52701  58920     9.80e-10    3.42e-07
2003 03 03  1623   52701  58980     9.94e-10    3.43e-07
2003 03 03  1624   52701  59040     1.01e-09    3.43e-07
2003 03 03  1625   52701  59100     9.91e-10    3.43e-07
2003 03 03  1626   52701  59160     1.00e-09    3.43e-07
2003 03 03  1627   52701  59220     9.47e-10    3.45e-07
2003 03 03  1628   52701  59280     9.83e-10    3.41e-07
2003 03 03  1629   52701  59340     9.69e-10    3.42e-07
2003 03 03  1630   52701  59400     1.02e-09    3.42e-07
2003 03 03  1631   52701  59460     9.47e-10    3.43e-07
2003 03 03  1632   52701  59520     9.57e-10    3.41e-07
2003 03 03  1633   52701  59580     9.94e-10    3.42e-07
2003 03 03  1634   52701  59640     1.06e-09    3.41e-07
2003 03 03  1635   52701  59700     1.16e-09    3.43e-07
2003 03 03  1636   52701  59760     1.03e-09    3.42e-07
2003 03 03  1637   52701  59820     1.01e-09    3.43e-07
2003 03 03  1638   52701  59880     1.00e-09    3.42e-07
2003 03 03  1639   52701  59940     1.03e-09    3.40e-07
2003 03 03  1640   52701  60000     9.75e-10    3.40e-07
2003 03 03  1641   52701  60060     9.92e-10    3.40e-07
2003 03 03  1642   52701  60120     1.01e-09    3.42e-07
2003 03 03  1643   52701  60180     1.03e-09    3.43e-07
2003 03 03  1644   52701  60240     1.02e-09    3.40e-07
2003 03 03  1645   52701  60300     1.04e-09    3.41e-07
2003 03 03  1646   52701  60360     9.98e-10    3.40e-07
2003 03 03  1647   52701  60420     1.00e-09    3.40e-07
2003 03 03  1648   52701  60480     1.04e-09    3.40e-07
2003 03 03  1649   52701  60540     1.02e-09    3.40e-07
2003 03 03  1650   52701  60600     1.10e-09    3.41e-07
2003 03 03  1651   52701  60660     1.02e-09    3.44e-07
2003 03 03  1652   52701  60720     1.12e-09    3.55e-07
2003 03 03  1653   52701  60780     1.63e-09    3.84e-07
2003 03 03  1654   52701  60840    -1.00e+05   -1.00e+05
2003 03 03  1655   52701  60900    -1.00e+05   -1.00e+05
2003 03 03  1656   52701  60960    -1.00e+05   -1.00e+05
2003 03 03  1657   52701  61020    -1.00e+05   -1.00e+05
2003 03 03  1658   52701  61080     1.13e-09    3.66e-07
2003 03 03  1659   52701  61140     1.21e-09    3.61e-07
2003 03 03  1700   52701  61200     1.10e-09    3.58e-07
2003 03 03  1701   52701  61260     1.07e-09    3.56e-07
2003 03 03  1702   52701  61320     1.12e-09    3.55e-07
2003 03 03  1703   52701  61380     1.06e-09    3.55e-07
2003 03 03  1704   52701  61440     1.03e-09    3.55e-07
2003 03 03  1705   52701  61500     1.04e-09    3.55e-07
2003 03 03  1706   52701  61560     1.18e-09    3.53e-07
2003 03 03  1707   52701  61620     1.07e-09    3.51e-07
2003 03 03  1708   52701  61680     1.06e-09    3.51e-07
2003 03 03  1709   52701  61740     1.01e-09    3.52e-07
2003 03 03  1710   52701  61800     1.16e-09    3.52e-07
2003 03 03  1711   52701  61860     1.10e-09    3.53e-07
2003 03 03  1712   52701  61920     1.05e-09    3.56e-07
2003 03 03  1713   52701  61980     1.03e-09    3.54e-07
2003 03 03  1714   52701  62040     1.09e-09    3.57e-07
2003 03 03  1715   52701  62100     1.07e-09    3.63e-07
2003 03 03  1716   52701  62160     1.07e-09    3.68e-07
2003 03 03  1717   52701  62220     1.15e-09    3.74e-07
2003 03 03  1718   52701  62280     1.18e-09    3.76e-07
2003 03 03  1719   52701  62340     1.17e-09    3.79e-07
2003 03 03  1720   52701  62400     1.13e-09    3.82e-07
2003 03 03  1721   52701  62460     1.13e-09    3.81e-07
2003 03 03  1722   52701  62520     1.11e-09    3.83e-07
2003 03 03  1723   52701  62580     1.11e-09    3.86e-07
2003 03 03  1724   52701  62640     1.06e-09    3.91e-07
2003 03 03  1725   52701  62700     1.09e-09    3.94e-07
2003 03 03  1726   52701  62760     1.21e-09    3.99e-07
2003 03 03  1727   52701  62820     1.31e-09    4.08e-07
2003 03 03  1728   52701  62880     1.33e-09    4.23e-07
2003 03 03  1729   52701  62940     2.14e-09    4.39e-07
2003 03 03  1730   52701  63000     2.48e-09    4.57e-07
2003 03 03  1731   52701  63060     3.18e-09    4.75e-07
2003 03 03  1732   52701  63120     3.62e-09    4.89e-07
2003 03 03  1733   52701  63180     4.52e-09    5.10e-07
2003 03 03  1734   52701  63240     5.67e-09    5.32e-07
2003 03 03  1735   52701  63300     6.71e-09    5.55e-07
2003 03 03  1736   52701  63360     8.12e-09    5.93e-07
2003 03 03  1737   52701  63420     9.74e-09    6.39e-07
2003 03 03  1738   52701  63480     1.08e-08    6.61e-07
2003 03 03  1739   52701  63540     1.14e-08    6.79e-07
2003 03 03  1740   52701  63600     1.27e-08    6.90e-07
2003 03 03  1741   52701  63660     1.27e-08    6.98e-07
2003 03 03  1742   52701  63720     1.23e-08    6.94e-07
2003 03 03  1743   52701  63780     1.12e-08    6.89e-07
2003 03 03  1744   52701  63840     9.90e-09    6.74e-07
2003 03 03  1745   52701  63900     8.24e-09    6.54e-07
2003 03 03  1746   52701  63960     6.78e-09    6.37e-07
2003 03 03  1747   52701  64020     5.47e-09    6.15e-07
2003 03 03  1748   52701  64080     4.41e-09    5.95e-07
2003 03 03  1749   52701  64140     3.89e-09    5.80e-07
2003 03 03  1750   52701  64200     3.32e-09    5.64e-07
2003 03 03  1751   52701  64260     2.62e-09    5.50e-07
2003 03 03  1752   52701  64320     2.61e-09    5.40e-07
2003 03 03  1753   52701  64380     2.06e-09    5.31e-07
2003 03 03  1754   52701  64440     1.86e-09    5.22e-07
2003 03 03  1755   52701  64500     1.83e-09    5.15e-07
2003 03 03  1756   52701  64560     1.67e-09    5.06e-07
2003 03 03  1757   52701  64620     1.40e-09    5.00e-07
2003 03 03  1758   52701  64680     1.43e-09    4.98e-07
2003 03 03  1759   52701  64740     1.33e-09    4.94e-07
2003 03 03  1800   52701  64800     1.32e-09    4.90e-07
2003 03 03  1801   52701  64860     1.28e-09    4.84e-07
2003 03 03  1802   52701  64920     1.28e-09    4.82e-07
2003 03 03  1803   52701  64980     1.41e-09    4.80e-07
2003 03 03  1804   52701  65040     1.27e-09    4.80e-07
2003 03 03  1805   52701  65100     1.13e-09    4.78e-07
2003 03 03  1806   52701  65160     1.24e-09    4.80e-07
2003 03 03  1807   52701  65220     1.32e-09    4.87e-07
2003 03 03  1808   52701  65280     1.44e-09    4.93e-07
2003 03 03  1809   52701  65340     1.42e-09    4.96e-07
2003 03 03  1810   52701  65400     1.38e-09    5.00e-07
2003 03 03  1811   52701  65460     1.43e-09    5.00e-07
2003 03 03  1812   52701  65520     1.30e-09    5.02e-07
2003 03 03  1813   52701  65580     1.52e-09    5.07e-07
2003 03 03  1814   52701  65640     1.52e-09    5.14e-07
2003 03 03  1815   52701  65700     2.10e-09    5.18e-07
2003 03 03  1816   52701  65760     1.87e-09    5.19e-07
2003 03 03  1817   52701  65820     2.19e-09    5.23e-07
2003 03 03  1818   52701  65880     2.22e-09    5.29e-07
2003 03 03  1819   52701  65940     2.34e-09    5.35e-07
2003 03 03  1820   52701  66000     2.83e-09    5.44e-07
2003 03 03  1821   52701  66060     3.26e-09    5.52e-07
2003 03 03  1822   52701  66120     3.34e-09    5.59e-07
2003 03 03  1823   52701  66180     3.24e-09    5.66e-07
2003 03 03  1824   52701  66240     3.35e-09    5.76e-07
2003 03 03  1825   52701  66300     4.68e-09    6.00e-07
2003 03 03  1826   52701  66360     6.13e-09    6.27e-07
2003 03 03  1827   52701  66420     1.13e-08    6.85e-07
2003 03 03  1828   52701  66480     1.82e-08    7.62e-07
2003 03 03  1829   52701  66540     2.69e-08    8.57e-07
2003 03 03  1830   52701  66600     3.34e-08    9.52e-07
2003 03 03  1831   52701  66660     2.50e-08    9.37e-07
2003 03 03  1832   52701  66720     1.62e-08    8.73e-07
2003 03 03  1833   52701  66780     1.12e-08    8.08e-07
2003 03 03  1834   52701  66840     8.45e-09    7.59e-07
2003 03 03  1835   52701  66900     6.77e-09    7.20e-07
2003 03 03  1836   52701  66960     5.80e-09    6.89e-07
2003 03 03  1837   52701  67020     4.93e-09    6.65e-07
2003 03 03  1838   52701  67080     4.78e-09    6.53e-07
2003 03 03  1839   52701  67140     4.73e-09    6.44e-07
2003 03 03  1840   52701  67200     4.54e-09    6.38e-07
2003 03 03  1841   52701  67260     4.55e-09    6.33e-07
2003 03 03  1842   52701  67320     4.38e-09    6.28e-07
2003 03 03  1843   52701  67380     4.23e-09    6.23e-07
2003 03 03  1844   52701  67440     4.25e-09    6.21e-07
2003 03 03  1845   52701  67500     4.75e-09    6.21e-07
2003 03 03  1846   52701  67560     4.92e-09    6.27e-07
2003 03 03  1847   52701  67620     4.87e-09    6.31e-07
2003 03 03  1848   52701  67680     4.72e-09    6.32e-07
2003 03 03  1849   52701  67740     4.98e-09    6.31e-07
2003 03 03  1850   52701  67800     4.97e-09    6.31e-07
2003 03 03  1851   52701  67860     4.84e-09    6.29e-07
2003 03 03  1852   52701  67920     4.97e-09    6.28e-07
2003 03 03  1853   52701  67980     4.85e-09    6.23e-07
2003 03 03  1854   52701  68040     4.45e-09    6.18e-07
2003 03 03  1855   52701  68100     4.51e-09    6.11e-07
2003 03 03  1856   52701  68160     4.02e-09    6.03e-07
2003 03 03  1857   52701  68220     3.92e-09    5.98e-07
2003 03 03  1858   52701  68280     3.64e-09    5.91e-07
2003 03 03  1859   52701  68340     3.70e-09    5.87e-07
2003 03 03  1900   52701  68400     3.51e-09    5.82e-07
2003 03 03  1901   52701  68460     3.21e-09    5.77e-07
2003 03 03  1902   52701  68520     3.42e-09    5.73e-07
2003 03 03  1903   52701  68580     3.37e-09    5.70e-07
2003 03 03  1904   52701  68640     3.32e-09    5.66e-07
2003 03 03  1905   52701  68700     3.38e-09    5.62e-07
2003 03 03  1906   52701  68760     2.95e-09    5.58e-07
2003 03 03  1907   52701  68820     3.28e-09    5.56e-07
2003 03 03  1908   52701  68880     3.10e-09    5.51e-07
2003 03 03  1909   52701  68940     3.01e-09    5.48e-07
2003 03 03  1910   52701  69000     2.95e-09    5.46e-07
2003 03 03  1911   52701  69060     2.96e-09    5.46e-07
2003 03 03  1912   52701  69120     2.79e-09    5.41e-07
2003 03 03  1913   52701  69180     3.08e-09    5.36e-07
2003 03 03  1914   52701  69240     2.97e-09    5.35e-07
2003 03 03  1915   52701  69300     2.54e-09    5.33e-07
2003 03 03  1916   52701  69360     2.91e-09    5.30e-07
2003 03 03  1917   52701  69420     2.70e-09    5.29e-07
2003 03 03  1918   52701  69480     2.41e-09    5.29e-07
2003 03 03  1919   52701  69540     2.86e-09    5.27e-07
2003 03 03  1920   52701  69600     2.62e-09    5.23e-07
2003 03 03  1921   52701  69660     2.08e-09    5.19e-07
2003 03 03  1922   52701  69720     2.53e-09    5.19e-07
2003 03 03  1923   52701  69780     2.48e-09    5.18e-07
2003 03 03  1924   52701  69840     2.39e-09    5.16e-07
2003 03 03  1925   52701  69900     2.17e-09    5.15e-07
2003 03 03  1926   52701  69960     2.14e-09    5.12e-07
2003 03 03  1927   52701  70020     2.15e-09    5.12e-07
2003 03 03  1928   52701  70080     1.98e-09    5.10e-07
2003 03 03  1929   52701  70140     1.98e-09    5.08e-07
2003 03 03  1930   52701  70200     2.18e-09    5.18e-07
2003 03 03  1931   52701  70260     2.78e-09    5.30e-07
2003 03 03  1932   52701  70320     2.95e-09    5.40e-07
2003 03 03  1933   52701  70380     3.64e-09    5.62e-07
2003 03 03  1934   52701  70440     4.48e-09    5.81e-07
2003 03 03  1935   52701  70500     4.69e-09    5.87e-07
2003 03 03  1936   52701  70560     4.22e-09    5.80e-07
2003 03 03  1937   52701  70620     4.12e-09    5.71e-07
2003 03 03  1938   52701  70680     3.90e-09    5.67e-07
2003 03 03  1939   52701  70740     3.80e-09    5.65e-07
2003 03 03  1940   52701  70800     3.89e-09    5.68e-07
2003 03 03  1941   52701  70860     4.99e-09    5.82e-07
2003 03 03  1942   52701  70920     5.56e-09    5.99e-07
2003 03 03  1943   52701  70980     5.46e-09    5.99e-07
2003 03 03  1944   52701  71040     5.86e-09    6.01e-07
2003 03 03  1945   52701  71100     6.42e-09    6.14e-07
2003 03 03  1946   52701  71160     6.45e-09    6.21e-07
2003 03 03  1947   52701  71220     5.23e-09    6.15e-07
2003 03 03  1948   52701  71280     5.23e-09    6.09e-07
2003 03 03  1949   52701  71340     4.81e-09    6.00e-07
2003 03 03  1950   52701  71400     4.91e-09    5.99e-07
2003 03 03  1951   52701  71460     5.13e-09    6.01e-07
2003 03 03  1952   52701  71520     4.71e-09    6.01e-07
2003 03 03  1953   52701  71580     5.01e-09    6.01e-07
2003 03 03  1954   52701  71640     5.01e-09    6.00e-07
2003 03 03  1955   52701  71700     4.65e-09    6.00e-07
2003 03 03  1956   52701  71760     4.28e-09    5.92e-07
2003 03 03  1957   52701  71820     3.96e-09    5.86e-07
2003 03 03  1958   52701  71880     3.87e-09    5.86e-07
2003 03 03  1959   52701  71940     3.18e-09    5.85e-07
2003 03 03  2000   52701  72000     3.92e-09    5.87e-07
2003 03 03  2001   52701  72060     4.46e-09    6.04e-07
2003 03 03  2002   52701  72120     7.10e-09    6.35e-07
2003 03 03  2003   52701  72180     9.01e-09    6.67e-07
2003 03 03  2004   52701  72240     1.04e-08    7.00e-07
2003 03 03  2005   52701  72300     1.06e-08    7.23e-07
2003 03 03  2006   52701  72360     1.02e-08    7.29e-07
2003 03 03  2007   52701  72420     9.48e-09    7.22e-07
2003 03 03  2008   52701  72480     8.64e-09    7.16e-07
2003 03 03  2009   52701  72540     8.66e-09    7.16e-07
2003 03 03  2010   52701  72600     8.19e-09    7.14e-07
2003 03 03  2011   52701  72660     7.47e-09    7.11e-07
2003 03 03  2012   52701  72720     7.39e-09    7.07e-07
2003 03 03  2013   52701  72780     7.05e-09    7.04e-07
2003 03 03  2014   52701  72840     6.94e-09    7.02e-07
2003 03 03  2015   52701  72900     6.85e-09    7.08e-07
2003 03 03  2016   52701  72960     6.99e-09    7.06e-07
2003 03 03  2017   52701  73020     7.22e-09    7.04e-07
2003 03 03  2018   52701  73080     7.56e-09    7.04e-07
2003 03 03  2019   52701  73140     7.22e-09    7.09e-07
2003 03 03  2020   52701  73200     8.34e-09    7.21e-07
2003 03 03  2021   52701  73260     8.26e-09    7.30e-07
2003 03 03  2022   52701  73320     9.41e-09    7.46e-07
2003 03 03  2023   52701  73380     1.04e-08    7.68e-07
2003 03 03  2024   52701  73440     1.17e-08    8.00e-07
2003 03 03  2025   52701  73500     1.42e-08    8.44e-07
2003 03 03  2026   52701  73560     1.65e-08    8.84e-07
2003 03 03  2027   52701  73620     1.89e-08    9.28e-07
2003 03 03  2028   52701  73680     1.97e-08    9.68e-07
2003 03 03  2029   52701  73740     2.01e-08    9.93e-07
2003 03 03  2030   52701  73800     2.04e-08    1.01e-06
2003 03 03  2031   52701  73860     2.12e-08    1.03e-06
2003 03 03  2032   52701  73920     2.33e-08    1.06e-06
2003 03 03  2033   52701  73980     2.38e-08    1.08e-06
2003 03 03  2034   52701  74040     2.46e-08    1.10e-06
2003 03 03  2035   52701  74100     2.60e-08    1.13e-06
2003 03 03  2036   52701  74160     2.73e-08    1.16e-06
2003 03 03  2037   52701  74220     2.93e-08    1.20e-06
2003 03 03  2038   52701  74280     3.17e-08    1.24e-06
2003 03 03  2039   52701  74340     3.36e-08    1.28e-06
2003 03 03  2040   52701  74400     3.56e-08    1.32e-06
2003 03 03  2041   52701  74460     3.93e-08    1.38e-06
2003 03 03  2042   52701  74520     4.44e-08    1.46e-06
2003 03 03  2043   52701  74580     5.12e-08    1.62e-06
2003 03 03  2044   52701  74640     5.87e-08    1.70e-06
2003 03 03  2045   52701  74700     6.60e-08    1.82e-06
2003 03 03  2046   52701  74760     7.23e-08    1.92e-06
2003 03 03  2047   52701  74820     7.83e-08    2.00e-06
2003 03 03  2048   52701  74880     8.27e-08    2.10e-06
2003 03 03  2049   52701  74940     8.68e-08    2.16e-06
2003 03 03  2050   52701  75000     9.06e-08    2.23e-06
2003 03 03  2051   52701  75060     9.34e-08    2.29e-06
2003 03 03  2052   52701  75120     9.43e-08    2.33e-06
2003 03 03  2053   52701  75180     9.39e-08    2.36e-06
2003 03 03  2054   52701  75240     9.44e-08    2.37e-06
2003 03 03  2055   52701  75300     9.41e-08    2.39e-06
2003 03 03  2056   52701  75360     9.31e-08    2.40e-06
2003 03 03  2057   52701  75420     9.22e-08    2.40e-06
2003 03 03  2058   52701  75480     9.21e-08    2.41e-06
2003 03 03  2059   52701  75540     9.28e-08    2.42e-06
2003 03 03  2100   52701  75600     9.23e-08    2.43e-06
2003 03 03  2101   52701  75660     9.07e-08    2.44e-06
2003 03 03  2102   52701  75720     9.02e-08    2.42e-06
2003 03 03  2103   52701  75780     8.95e-08    2.41e-06
2003 03 03  2104   52701  75840     8.96e-08    2.42e-06
2003 03 03  2105   52701  75900     9.04e-08    2.44e-06
2003 03 03  2106   52701  75960     9.03e-08    2.44e-06
2003 03 03  2107   52701  76020     8.83e-08    2.42e-06
2003 03 03  2108   52701  76080     8.55e-08    2.40e-06
2003 03 03  2109   52701  76140     8.23e-08    2.36e-06
2003 03 03  2110   52701  76200     8.06e-08    2.35e-06
2003 03 03  2111   52701  76260     7.83e-08    2.30e-06
2003 03 03  2112   52701  76320     7.63e-08    2.27e-06
2003 03 03  2113   52701  76380     7.44e-08    2.26e-06
2003 03 03  2114   52701  76440     7.21e-08    2.23e-06
2003 03 03  2115   52701  76500     7.05e-08    2.21e-06
2003 03 03  2116   52701  76560     6.86e-08    2.18e-06
2003 03 03  2117   52701  76620     6.74e-08    2.16e-06
2003 03 03  2118   52701  76680     6.52e-08    2.13e-06
2003 03 03  2119   52701  76740     6.30e-08    2.10e-06
2003 03 03  2120   52701  76800     6.13e-08    2.08e-06
2003 03 03  2121   52701  76860     5.92e-08    2.04e-06
2003 03 03  2122   52701  76920     5.81e-08    2.00e-06
2003 03 03  2123   52701  76980     5.64e-08    1.98e-06
2003 03 03  2124   52701  77040     5.49e-08    1.95e-06
2003 03 03  2125   52701  77100     5.42e-08    1.94e-06
2003 03 03  2126   52701  77160     5.30e-08    1.91e-06
2003 03 03  2127   52701  77220     5.15e-08    1.89e-06
2003 03 03  2128   52701  77280     5.03e-08    1.86e-06
2003 03 03  2129   52701  77340     4.89e-08    1.84e-06
2003 03 03  2130   52701  77400     4.81e-08    1.82e-06
2003 03 03  2131   52701  77460     4.73e-08    1.81e-06
2003 03 03  2132   52701  77520     4.64e-08    1.78e-06
2003 03 03  2133   52701  77580     4.69e-08    1.78e-06
2003 03 03  2134   52701  77640     4.54e-08    1.76e-06
2003 03 03  2135   52701  77700     4.37e-08    1.74e-06
2003 03 03  2136   52701  77760     4.28e-08    1.70e-06
2003 03 03  2137   52701  77820     4.17e-08    1.67e-06
2003 03 03  2138   52701  77880     4.09e-08    1.65e-06
2003 03 03  2139   52701  77940     4.02e-08    1.64e-06
2003 03 03  2140   52701  78000     3.92e-08    1.63e-06
2003 03 03  2141   52701  78060     3.87e-08    1.62e-06
2003 03 03  2142   52701  78120     3.76e-08    1.60e-06
2003 03 03  2143   52701  78180     3.67e-08    1.58e-06
2003 03 03  2144   52701  78240     3.58e-08    1.54e-06
2003 03 03  2145   52701  78300     3.50e-08    1.54e-06
2003 03 03  2146   52701  78360     3.45e-08    1.52e-06
2003 03 03  2147   52701  78420     3.40e-08    1.51e-06
2003 03 03  2148   52701  78480     3.31e-08    1.49e-06
2003 03 03  2149   52701  78540     3.23e-08    1.49e-06
2003 03 03  2150   52701  78600     3.20e-08    1.46e-06
2003 03 03  2151   52701  78660     3.10e-08    1.44e-06
2003 03 03  2152   52701  78720     3.00e-08    1.43e-06
2003 03 03  2153   52701  78780     2.91e-08    1.41e-06
2003 03 03  2154   52701  78840     2.86e-08    1.39e-06
2003 03 03  2155   52701  78900     2.83e-08    1.37e-06
2003 03 03  2156   52701  78960     2.76e-08    1.36e-06
2003 03 03  2157   52701  79020     2.73e-08    1.35e-06
2003 03 03  2158   52701  79080     2.67e-08    1.33e-06
2003 03 03  2159   52701  79140     2.62e-08    1.32e-06
2003 03 03  2200   52701  79200     2.57e-08    1.32e-06
2003 03 03  2201   52701  79260     2.47e-08    1.30e-06
2003 03 03  2202   52701  79320     2.42e-08    1.28e-06
2003 03 03  2203   52701  79380     2.35e-08    1.27e-06
2003 03 03  2204   52701  79440     2.29e-08    1.26e-06
2003 03 03  2205   52701  79500     2.22e-08    1.24e-06
2003 03 03  2206   52701  79560     2.18e-08    1.22e-06
2003 03 03  2207   52701  79620     2.11e-08    1.21e-06
2003 03 03  2208   52701  79680     2.05e-08    1.18e-06
2003 03 03  2209   52701  79740     2.03e-08    1.17e-06
2003 03 03  2210   52701  79800     1.98e-08    1.16e-06
2003 03 03  2211   52701  79860     1.95e-08    1.15e-06
2003 03 03  2212   52701  79920     1.93e-08    1.14e-06
2003 03 03  2213   52701  79980     1.87e-08    1.13e-06
2003 03 03  2214   52701  80040     1.86e-08    1.12e-06
2003 03 03  2215   52701  80100     1.78e-08    1.11e-06
2003 03 03  2216   52701  80160     1.76e-08    1.10e-06
2003 03 03  2217   52701  80220     1.78e-08    1.10e-06
2003 03 03  2218   52701  80280     1.71e-08    1.09e-06
2003 03 03  2219   52701  80340     1.65e-08    1.07e-06
2003 03 03  2220   52701  80400     1.61e-08    1.06e-06
2003 03 03  2221   52701  80460     1.56e-08    1.05e-06
2003 03 03  2222   52701  80520     1.54e-08    1.04e-06
2003 03 03  2223   52701  80580     1.48e-08    1.03e-06
2003 03 03  2224   52701  80640     1.43e-08    1.02e-06
2003 03 03  2225   52701  80700     1.39e-08    1.01e-06
2003 03 03  2226   52701  80760     1.35e-08    9.95e-07
2003 03 03  2227   52701  80820     1.34e-08    9.91e-07
2003 03 03  2228   52701  80880     1.32e-08    9.87e-07
2003 03 03  2229   52701  80940     1.33e-08    9.75e-07
2003 03 03  2230   52701  81000     1.29e-08    9.67e-07
2003 03 03  2231   52701  81060     1.29e-08    9.66e-07
2003 03 03  2232   52701  81120     1.27e-08    9.63e-07
2003 03 03  2233   52701  81180     1.28e-08    9.61e-07
2003 03 03  2234   52701  81240     1.21e-08    9.60e-07
