:Data_list: 20070311_G12xr_1m.txt
:Created: 2007 Mar 12 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-12
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2007 03 11  1457   54170  53820     1.87e-09    3.73e-09
2007 03 11  1458   54170  53880     1.77e-09    3.73e-09
2007 03 11  1459   54170  53940     2.07e-09    3.73e-09
2007 03 11  1500   54170  54000     1.84e-09    3.73e-09
2007 03 11  1501   54170  54060     2.12e-09    3.73e-09
2007 03 11  1502   54170  54120     1.99e-09    3.73e-09
2007 03 11  1503   54170  54180     2.26e-09    4.15e-09
2007 03 11  1504   54170  54240     1.90e-09    3.73e-09
2007 03 11  1505   54170  54300     1.74e-09    3.79e-09
2007 03 11  1506   54170  54360     1.86e-09    3.73e-09
2007 03 11  1507   54170  54420     1.82e-09    3.73e-09
2007 03 11  1508   54170  54480     2.04e-09    3.73e-09
2007 03 11  1509   54170  54540     1.64e-09    3.73e-09
2007 03 11  1510   54170  54600     1.74e-09    3.73e-09
2007 03 11  1511   54170  54660     1.69e-09    3.73e-09
2007 03 11  1512   54170  54720     1.66e-09    3.79e-09
2007 03 11  1513   54170  54780     1.64e-09    3.73e-09
2007 03 11  1514   54170  54840     1.67e-09    3.73e-09
2007 03 11  1515   54170  54900     1.76e-09    3.73e-09
2007 03 11  1516   54170  54960     1.69e-09    3.91e-09
2007 03 11  1517   54170  55020     1.87e-09    8.03e-09
2007 03 11  1518   54170  55080     2.24e-09    1.30e-08
2007 03 11  1519   54170  55140     1.71e-09    7.25e-09
2007 03 11  1520   54170  55200     1.77e-09    6.56e-09
2007 03 11  1521   54170  55260     1.69e-09    3.94e-09
2007 03 11  1522   54170  55320     1.67e-09    3.73e-09
2007 03 11  1523   54170  55380     1.64e-09    3.73e-09
2007 03 11  1524   54170  55440     1.71e-09    3.73e-09
2007 03 11  1525   54170  55500     1.62e-09    3.76e-09
2007 03 11  1526   54170  55560     1.66e-09    3.73e-09
2007 03 11  1527   54170  55620     1.62e-09    3.73e-09
2007 03 11  1528   54170  55680     1.62e-09    3.73e-09
2007 03 11  1529   54170  55740     1.67e-09    3.73e-09
2007 03 11  1530   54170  55800     1.62e-09    3.73e-09
2007 03 11  1531   54170  55860     1.64e-09    3.73e-09
2007 03 11  1532   54170  55920     1.66e-09    3.73e-09
2007 03 11  1533   54170  55980     1.62e-09    3.73e-09
2007 03 11  1534   54170  56040     1.62e-09    3.73e-09
2007 03 11  1535   54170  56100     1.66e-09    3.79e-09
2007 03 11  1536   54170  56160     1.67e-09    3.73e-09
2007 03 11  1537   54170  56220     1.62e-09    3.73e-09
2007 03 11  1538   54170  56280     1.63e-09    3.73e-09
2007 03 11  1539   54170  56340     1.63e-09    3.73e-09
2007 03 11  1540   54170  56400     1.62e-09    3.73e-09
2007 03 11  1541   54170  56460     1.66e-09    3.73e-09
2007 03 11  1542   54170  56520     1.64e-09    3.73e-09
2007 03 11  1543   54170  56580     1.62e-09    3.73e-09
2007 03 11  1544   54170  56640     1.66e-09    3.73e-09
2007 03 11  1545   54170  56700     1.63e-09    3.73e-09
2007 03 11  1546   54170  56760     1.69e-09    3.73e-09
2007 03 11  1547   54170  56820     1.63e-09    3.73e-09
2007 03 11  1548   54170  56880     1.63e-09    3.73e-09
2007 03 11  1549   54170  56940     1.66e-09    3.76e-09
2007 03 11  1550   54170  57000     1.68e-09    3.73e-09
2007 03 11  1551   54170  57060     1.66e-09    3.73e-09
2007 03 11  1552   54170  57120     1.65e-09    3.73e-09
2007 03 11  1553   54170  57180     1.65e-09    3.73e-09
2007 03 11  1554   54170  57240     1.65e-09    3.73e-09
2007 03 11  1555   54170  57300     1.67e-09    3.73e-09
2007 03 11  1556   54170  57360     1.66e-09    3.73e-09
2007 03 11  1557   54170  57420     1.68e-09    3.73e-09
2007 03 11  1558   54170  57480     1.67e-09    3.73e-09
2007 03 11  1559   54170  57540     1.67e-09    3.73e-09
2007 03 11  1600   54170  57600     1.72e-09    3.73e-09
2007 03 11  1601   54170  57660     1.69e-09    3.73e-09
2007 03 11  1602   54170  57720     1.68e-09    3.73e-09
2007 03 11  1603   54170  57780     1.68e-09    3.73e-09
2007 03 11  1604   54170  57840     1.68e-09    3.73e-09
2007 03 11  1605   54170  57900     1.70e-09    3.73e-09
2007 03 11  1606   54170  57960     1.68e-09    3.73e-09
2007 03 11  1607   54170  58020     1.68e-09    3.73e-09
2007 03 11  1608   54170  58080     1.69e-09    3.73e-09
2007 03 11  1609   54170  58140     1.69e-09    3.73e-09
2007 03 11  1610   54170  58200     1.70e-09    3.73e-09
2007 03 11  1611   54170  58260     1.71e-09    3.73e-09
2007 03 11  1612   54170  58320     1.69e-09    3.73e-09
2007 03 11  1613   54170  58380     1.69e-09    3.73e-09
2007 03 11  1614   54170  58440     1.69e-09    3.73e-09
2007 03 11  1615   54170  58500     1.70e-09    3.73e-09
2007 03 11  1616   54170  58560     1.70e-09    3.73e-09
2007 03 11  1617   54170  58620     1.70e-09    3.73e-09
2007 03 11  1618   54170  58680     1.70e-09    3.73e-09
2007 03 11  1619   54170  58740     1.70e-09    3.73e-09
2007 03 11  1620   54170  58800     1.70e-09    3.73e-09
2007 03 11  1621   54170  58860     1.72e-09    3.73e-09
2007 03 11  1622   54170  58920     1.70e-09    3.73e-09
2007 03 11  1623   54170  58980     1.70e-09    3.73e-09
2007 03 11  1624   54170  59040     1.72e-09    3.73e-09
2007 03 11  1625   54170  59100     1.70e-09    3.73e-09
2007 03 11  1626   54170  59160     1.71e-09    3.73e-09
2007 03 11  1627   54170  59220     1.71e-09    3.73e-09
2007 03 11  1628   54170  59280     1.71e-09    3.73e-09
2007 03 11  1629   54170  59340     1.71e-09    3.73e-09
2007 03 11  1630   54170  59400     1.71e-09    3.73e-09
2007 03 11  1631   54170  59460     1.72e-09    3.73e-09
2007 03 11  1632   54170  59520     1.72e-09    3.73e-09
2007 03 11  1633   54170  59580     1.72e-09    3.73e-09
2007 03 11  1634   54170  59640     1.72e-09    3.79e-09
2007 03 11  1635   54170  59700     1.72e-09    3.76e-09
2007 03 11  1636   54170  59760     1.72e-09    4.41e-09
2007 03 11  1637   54170  59820     1.72e-09    3.86e-09
2007 03 11  1638   54170  59880     1.72e-09    3.79e-09
2007 03 11  1639   54170  59940     1.72e-09    3.73e-09
2007 03 11  1640   54170  60000     1.74e-09    3.73e-09
2007 03 11  1641   54170  60060     1.73e-09    3.76e-09
2007 03 11  1642   54170  60120     1.73e-09    3.73e-09
2007 03 11  1643   54170  60180     1.73e-09    3.73e-09
2007 03 11  1644   54170  60240     1.73e-09    3.73e-09
2007 03 11  1645   54170  60300     1.73e-09    3.73e-09
2007 03 11  1646   54170  60360     1.74e-09    3.76e-09
2007 03 11  1647   54170  60420     1.74e-09    3.73e-09
2007 03 11  1648   54170  60480     1.74e-09    3.73e-09
2007 03 11  1649   54170  60540     1.74e-09    3.73e-09
2007 03 11  1650   54170  60600     1.74e-09    3.73e-09
2007 03 11  1651   54170  60660     1.74e-09    3.73e-09
2007 03 11  1652   54170  60720     1.74e-09    3.73e-09
2007 03 11  1653   54170  60780     1.78e-09    3.73e-09
2007 03 11  1654   54170  60840     1.74e-09    3.73e-09
2007 03 11  1655   54170  60900     1.74e-09    3.73e-09
2007 03 11  1656   54170  60960     1.74e-09    3.73e-09
2007 03 11  1657   54170  61020     1.75e-09    3.73e-09
2007 03 11  1658   54170  61080     1.75e-09    3.73e-09
2007 03 11  1659   54170  61140     1.75e-09    3.73e-09
2007 03 11  1700   54170  61200     1.75e-09    3.73e-09
2007 03 11  1701   54170  61260     1.75e-09    3.73e-09
2007 03 11  1702   54170  61320     1.76e-09    3.73e-09
2007 03 11  1703   54170  61380     1.76e-09    3.73e-09
2007 03 11  1704   54170  61440     1.76e-09    3.73e-09
2007 03 11  1705   54170  61500     1.76e-09    3.73e-09
2007 03 11  1706   54170  61560     1.76e-09    3.73e-09
2007 03 11  1707   54170  61620     1.76e-09    3.79e-09
2007 03 11  1708   54170  61680     1.76e-09    3.73e-09
2007 03 11  1709   54170  61740     1.76e-09    3.73e-09
2007 03 11  1710   54170  61800     1.76e-09    3.73e-09
2007 03 11  1711   54170  61860     1.76e-09    3.76e-09
2007 03 11  1712   54170  61920     1.76e-09    3.73e-09
2007 03 11  1713   54170  61980     1.76e-09    3.73e-09
2007 03 11  1714   54170  62040     1.76e-09    3.73e-09
2007 03 11  1715   54170  62100     1.76e-09    3.73e-09
2007 03 11  1716   54170  62160     1.80e-09    3.73e-09
2007 03 11  1717   54170  62220     1.78e-09    3.83e-09
2007 03 11  1718   54170  62280     1.77e-09    3.73e-09
2007 03 11  1719   54170  62340     1.78e-09    3.73e-09
2007 03 11  1720   54170  62400     1.76e-09    3.73e-09
2007 03 11  1721   54170  62460     1.78e-09    3.73e-09
2007 03 11  1722   54170  62520     1.76e-09    3.79e-09
2007 03 11  1723   54170  62580     1.76e-09    3.73e-09
2007 03 11  1724   54170  62640     1.77e-09    3.73e-09
2007 03 11  1725   54170  62700     1.77e-09    3.73e-09
2007 03 11  1726   54170  62760     1.77e-09    3.73e-09
2007 03 11  1727   54170  62820     1.77e-09    3.73e-09
2007 03 11  1728   54170  62880     1.77e-09    3.73e-09
2007 03 11  1729   54170  62940     1.80e-09    3.73e-09
2007 03 11  1730   54170  63000     1.77e-09    3.73e-09
2007 03 11  1731   54170  63060     1.77e-09    3.73e-09
2007 03 11  1732   54170  63120     1.77e-09    3.73e-09
2007 03 11  1733   54170  63180     1.77e-09    3.76e-09
2007 03 11  1734   54170  63240     1.77e-09    3.73e-09
2007 03 11  1735   54170  63300     1.77e-09    3.73e-09
2007 03 11  1736   54170  63360     1.77e-09    3.73e-09
2007 03 11  1737   54170  63420     1.77e-09    3.73e-09
2007 03 11  1738   54170  63480     1.77e-09    3.73e-09
2007 03 11  1739   54170  63540     1.77e-09    3.73e-09
2007 03 11  1740   54170  63600     1.77e-09    3.73e-09
2007 03 11  1741   54170  63660     1.77e-09    3.73e-09
2007 03 11  1742   54170  63720     1.77e-09    3.73e-09
2007 03 11  1743   54170  63780     1.77e-09    3.73e-09
2007 03 11  1744   54170  63840     1.77e-09    3.73e-09
2007 03 11  1745   54170  63900     1.77e-09    3.73e-09
2007 03 11  1746   54170  63960     1.77e-09    3.73e-09
2007 03 11  1747   54170  64020     1.77e-09    3.73e-09
2007 03 11  1748   54170  64080     1.77e-09    3.73e-09
2007 03 11  1749   54170  64140     1.77e-09    3.73e-09
2007 03 11  1750   54170  64200     1.77e-09    3.73e-09
2007 03 11  1751   54170  64260     1.77e-09    3.73e-09
2007 03 11  1752   54170  64320     1.77e-09    3.73e-09
2007 03 11  1753   54170  64380     1.77e-09    3.73e-09
2007 03 11  1754   54170  64440     1.77e-09    3.73e-09
2007 03 11  1755   54170  64500     1.77e-09    3.73e-09
2007 03 11  1756   54170  64560     1.84e-09    3.73e-09
2007 03 11  1757   54170  64620     1.77e-09    3.73e-09
2007 03 11  1758   54170  64680     1.81e-09    3.73e-09
2007 03 11  1759   54170  64740     1.77e-09    3.73e-09
2007 03 11  1800   54170  64800     1.79e-09    3.73e-09
2007 03 11  1801   54170  64860     1.84e-09    3.73e-09
2007 03 11  1802   54170  64920     1.77e-09    3.73e-09
2007 03 11  1803   54170  64980     1.77e-09    3.73e-09
2007 03 11  1804   54170  65040     1.77e-09    3.73e-09
2007 03 11  1805   54170  65100     1.77e-09    3.73e-09
2007 03 11  1806   54170  65160     1.75e-09    3.73e-09
2007 03 11  1807   54170  65220     1.77e-09    3.73e-09
2007 03 11  1808   54170  65280     1.78e-09    3.73e-09
2007 03 11  1809   54170  65340     1.78e-09    3.73e-09
2007 03 11  1810   54170  65400     1.78e-09    3.73e-09
2007 03 11  1811   54170  65460     1.78e-09    3.73e-09
2007 03 11  1812   54170  65520     1.90e-09    3.73e-09
2007 03 11  1813   54170  65580     1.79e-09    3.73e-09
2007 03 11  1814   54170  65640     1.80e-09    3.73e-09
2007 03 11  1815   54170  65700     1.80e-09    3.73e-09
2007 03 11  1816   54170  65760     1.81e-09    3.73e-09
2007 03 11  1817   54170  65820     1.79e-09    3.73e-09
2007 03 11  1818   54170  65880     1.79e-09    3.73e-09
2007 03 11  1819   54170  65940     1.79e-09    3.73e-09
2007 03 11  1820   54170  66000     1.79e-09    3.73e-09
2007 03 11  1821   54170  66060     1.79e-09    3.73e-09
2007 03 11  1822   54170  66120     1.79e-09    3.73e-09
2007 03 11  1823   54170  66180     1.80e-09    3.73e-09
2007 03 11  1824   54170  66240     1.80e-09    3.73e-09
2007 03 11  1825   54170  66300     1.82e-09    3.73e-09
2007 03 11  1826   54170  66360     1.80e-09    3.73e-09
2007 03 11  1827   54170  66420     1.80e-09    3.73e-09
2007 03 11  1828   54170  66480     1.81e-09    3.73e-09
2007 03 11  1829   54170  66540     1.81e-09    3.73e-09
2007 03 11  1830   54170  66600     1.81e-09    3.73e-09
2007 03 11  1831   54170  66660     1.81e-09    3.73e-09
2007 03 11  1832   54170  66720     1.81e-09    3.73e-09
2007 03 11  1833   54170  66780     1.81e-09    3.73e-09
2007 03 11  1834   54170  66840     1.81e-09    3.73e-09
2007 03 11  1835   54170  66900     1.81e-09    3.73e-09
2007 03 11  1836   54170  66960     1.81e-09    3.73e-09
2007 03 11  1837   54170  67020     1.83e-09    3.73e-09
2007 03 11  1838   54170  67080     1.82e-09    3.73e-09
2007 03 11  1839   54170  67140     1.82e-09    3.73e-09
2007 03 11  1840   54170  67200     1.83e-09    3.73e-09
2007 03 11  1841   54170  67260     1.84e-09    3.73e-09
2007 03 11  1842   54170  67320     1.82e-09    3.73e-09
2007 03 11  1843   54170  67380     1.82e-09    3.73e-09
2007 03 11  1844   54170  67440     1.86e-09    3.73e-09
2007 03 11  1845   54170  67500     1.82e-09    3.73e-09
2007 03 11  1846   54170  67560     1.83e-09    3.73e-09
2007 03 11  1847   54170  67620     1.83e-09    3.73e-09
2007 03 11  1848   54170  67680     1.83e-09    3.73e-09
2007 03 11  1849   54170  67740     1.83e-09    3.73e-09
2007 03 11  1850   54170  67800     1.83e-09    3.73e-09
2007 03 11  1851   54170  67860     1.83e-09    3.73e-09
2007 03 11  1852   54170  67920     1.85e-09    3.73e-09
2007 03 11  1853   54170  67980     1.86e-09    3.73e-09
2007 03 11  1854   54170  68040     1.83e-09    3.73e-09
2007 03 11  1855   54170  68100     1.83e-09    3.73e-09
2007 03 11  1856   54170  68160     1.83e-09    3.73e-09
2007 03 11  1857   54170  68220     1.83e-09    3.73e-09
2007 03 11  1858   54170  68280     1.83e-09    3.73e-09
2007 03 11  1859   54170  68340     1.85e-09    3.76e-09
2007 03 11  1900   54170  68400     1.83e-09    3.73e-09
2007 03 11  1901   54170  68460     1.85e-09    3.73e-09
2007 03 11  1902   54170  68520     1.83e-09    3.73e-09
2007 03 11  1903   54170  68580     1.83e-09    3.73e-09
2007 03 11  1904   54170  68640     1.83e-09    3.73e-09
2007 03 11  1905   54170  68700     1.83e-09    3.73e-09
2007 03 11  1906   54170  68760     1.90e-09    3.73e-09
2007 03 11  1907   54170  68820     1.85e-09    3.73e-09
2007 03 11  1908   54170  68880     1.83e-09    3.73e-09
2007 03 11  1909   54170  68940     1.84e-09    3.73e-09
2007 03 11  1910   54170  69000     1.84e-09    3.73e-09
2007 03 11  1911   54170  69060     1.84e-09    3.73e-09
2007 03 11  1912   54170  69120     1.84e-09    3.73e-09
2007 03 11  1913   54170  69180     1.84e-09    3.73e-09
2007 03 11  1914   54170  69240     1.84e-09    3.73e-09
2007 03 11  1915   54170  69300     1.84e-09    3.73e-09
2007 03 11  1916   54170  69360     1.84e-09    3.73e-09
2007 03 11  1917   54170  69420     1.84e-09    3.73e-09
2007 03 11  1918   54170  69480     1.84e-09    3.73e-09
2007 03 11  1919   54170  69540     1.84e-09    3.73e-09
2007 03 11  1920   54170  69600     1.84e-09    3.73e-09
2007 03 11  1921   54170  69660     1.86e-09    3.73e-09
2007 03 11  1922   54170  69720     1.86e-09    3.73e-09
2007 03 11  1923   54170  69780     1.84e-09    3.73e-09
2007 03 11  1924   54170  69840     1.84e-09    3.73e-09
2007 03 11  1925   54170  69900     1.86e-09    3.73e-09
2007 03 11  1926   54170  69960     1.86e-09    3.73e-09
2007 03 11  1927   54170  70020     1.84e-09    3.73e-09
2007 03 11  1928   54170  70080     1.84e-09    3.73e-09
2007 03 11  1929   54170  70140     1.84e-09    3.73e-09
2007 03 11  1930   54170  70200     1.84e-09    3.73e-09
2007 03 11  1931   54170  70260     1.84e-09    3.73e-09
2007 03 11  1932   54170  70320     1.84e-09    3.73e-09
2007 03 11  1933   54170  70380     1.84e-09    3.73e-09
2007 03 11  1934   54170  70440     1.84e-09    3.73e-09
2007 03 11  1935   54170  70500     1.84e-09    3.73e-09
2007 03 11  1936   54170  70560     1.84e-09    3.73e-09
2007 03 11  1937   54170  70620     1.84e-09    3.73e-09
2007 03 11  1938   54170  70680     1.84e-09    3.73e-09
2007 03 11  1939   54170  70740     1.84e-09    3.73e-09
2007 03 11  1940   54170  70800     1.84e-09    3.73e-09
2007 03 11  1941   54170  70860     1.85e-09    3.73e-09
2007 03 11  1942   54170  70920     1.84e-09    3.73e-09
2007 03 11  1943   54170  70980     1.86e-09    3.73e-09
2007 03 11  1944   54170  71040     1.84e-09    3.73e-09
2007 03 11  1945   54170  71100     1.84e-09    3.73e-09
2007 03 11  1946   54170  71160     1.85e-09    3.73e-09
2007 03 11  1947   54170  71220     1.85e-09    3.73e-09
2007 03 11  1948   54170  71280     1.85e-09    3.73e-09
2007 03 11  1949   54170  71340     1.85e-09    3.73e-09
2007 03 11  1950   54170  71400     1.85e-09    3.73e-09
2007 03 11  1951   54170  71460     1.85e-09    3.73e-09
2007 03 11  1952   54170  71520     1.85e-09    3.73e-09
2007 03 11  1953   54170  71580     1.85e-09    3.73e-09
2007 03 11  1954   54170  71640     1.85e-09    3.73e-09
2007 03 11  1955   54170  71700     1.85e-09    3.76e-09
2007 03 11  1956   54170  71760     1.85e-09    3.73e-09
2007 03 11  1957   54170  71820     1.85e-09    3.73e-09
2007 03 11  1958   54170  71880     1.85e-09    3.73e-09
2007 03 11  1959   54170  71940     1.85e-09    3.73e-09
2007 03 11  2000   54170  72000     1.90e-09    3.73e-09
2007 03 11  2001   54170  72060     1.85e-09    3.73e-09
2007 03 11  2002   54170  72120     1.86e-09    3.73e-09
2007 03 11  2003   54170  72180     1.85e-09    3.73e-09
2007 03 11  2004   54170  72240     1.85e-09    3.73e-09
2007 03 11  2005   54170  72300     1.83e-09    3.73e-09
2007 03 11  2006   54170  72360     1.86e-09    3.73e-09
2007 03 11  2007   54170  72420     1.84e-09    3.73e-09
2007 03 11  2008   54170  72480    -1.00e+05   -1.00e+05
2007 03 11  2009   54170  72540     1.70e-09    3.73e-09
2007 03 11  2010   54170  72600     1.78e-09    3.73e-09
2007 03 11  2011   54170  72660     1.61e-09    3.73e-09
2007 03 11  2012   54170  72720     1.41e-09    3.73e-09
2007 03 11  2013   54170  72780     1.68e-09    3.73e-09
2007 03 11  2014   54170  72840     1.74e-09    3.73e-09
2007 03 11  2015   54170  72900     1.63e-09    3.73e-09
2007 03 11  2016   54170  72960     1.47e-09    3.73e-09
2007 03 11  2017   54170  73020     1.55e-09    3.73e-09
2007 03 11  2018   54170  73080     1.76e-09    3.73e-09
2007 03 11  2019   54170  73140     1.62e-09    3.73e-09
2007 03 11  2020   54170  73200     1.86e-09    3.73e-09
2007 03 11  2021   54170  73260     1.79e-09    3.73e-09
2007 03 11  2022   54170  73320     1.83e-09    3.73e-09
2007 03 11  2023   54170  73380     1.86e-09    3.73e-09
2007 03 11  2024   54170  73440     1.86e-09    3.73e-09
2007 03 11  2025   54170  73500     1.87e-09    3.73e-09
2007 03 11  2026   54170  73560     1.84e-09    3.73e-09
2007 03 11  2027   54170  73620     1.84e-09    3.73e-09
2007 03 11  2028   54170  73680     1.87e-09    3.73e-09
2007 03 11  2029   54170  73740     1.83e-09    3.73e-09
2007 03 11  2030   54170  73800     1.88e-09    3.73e-09
2007 03 11  2031   54170  73860     1.86e-09    3.73e-09
2007 03 11  2032   54170  73920     1.87e-09    3.73e-09
2007 03 11  2033   54170  73980     1.86e-09    3.73e-09
2007 03 11  2034   54170  74040     1.87e-09    3.73e-09
2007 03 11  2035   54170  74100     1.86e-09    3.73e-09
2007 03 11  2036   54170  74160     1.88e-09    3.73e-09
2007 03 11  2037   54170  74220     1.88e-09    3.73e-09
2007 03 11  2038   54170  74280     1.87e-09    3.73e-09
2007 03 11  2039   54170  74340     1.87e-09    3.73e-09
2007 03 11  2040   54170  74400     1.86e-09    3.73e-09
2007 03 11  2041   54170  74460     1.88e-09    3.73e-09
2007 03 11  2042   54170  74520     1.87e-09    3.73e-09
2007 03 11  2043   54170  74580     1.84e-09    3.73e-09
2007 03 11  2044   54170  74640     1.86e-09    3.73e-09
2007 03 11  2045   54170  74700     1.85e-09    3.73e-09
2007 03 11  2046   54170  74760     1.87e-09    3.73e-09
2007 03 11  2047   54170  74820     1.89e-09    3.73e-09
2007 03 11  2048   54170  74880     1.85e-09    3.73e-09
2007 03 11  2049   54170  74940     1.80e-09    3.73e-09
2007 03 11  2050   54170  75000     1.79e-09    3.73e-09
2007 03 11  2051   54170  75060     1.83e-09    3.73e-09
2007 03 11  2052   54170  75120     1.79e-09    3.73e-09
2007 03 11  2053   54170  75180     1.72e-09    3.73e-09
2007 03 11  2054   54170  75240     1.62e-09    3.73e-09
2007 03 11  2055   54170  75300     1.62e-09    3.73e-09
2007 03 11  2056   54170  75360     1.66e-09    3.73e-09
2007 03 11  2057   54170  75420     1.63e-09    3.73e-09
2007 03 11  2058   54170  75480     1.73e-09    3.76e-09
2007 03 11  2059   54170  75540     1.65e-09    3.73e-09
2007 03 11  2100   54170  75600     1.61e-09    3.73e-09
2007 03 11  2101   54170  75660     1.46e-09    3.73e-09
2007 03 11  2102   54170  75720     1.54e-09    3.73e-09
2007 03 11  2103   54170  75780     1.69e-09    3.73e-09
2007 03 11  2104   54170  75840     1.58e-09    3.73e-09
2007 03 11  2105   54170  75900     1.57e-09    3.73e-09
2007 03 11  2106   54170  75960     1.64e-09    3.73e-09
2007 03 11  2107   54170  76020     1.69e-09    3.73e-09
2007 03 11  2108   54170  76080     1.65e-09    3.73e-09
2007 03 11  2109   54170  76140     1.74e-09    3.73e-09
2007 03 11  2110   54170  76200     1.80e-09    3.73e-09
2007 03 11  2111   54170  76260     1.68e-09    3.73e-09
2007 03 11  2112   54170  76320     1.66e-09    3.73e-09
2007 03 11  2113   54170  76380     1.64e-09    3.73e-09
2007 03 11  2114   54170  76440     1.40e-09    3.73e-09
2007 03 11  2115   54170  76500     1.30e-09    3.73e-09
2007 03 11  2116   54170  76560     1.25e-09    3.73e-09
2007 03 11  2117   54170  76620     1.19e-09    3.73e-09
2007 03 11  2118   54170  76680     1.20e-09    3.73e-09
2007 03 11  2119   54170  76740     1.12e-09    3.73e-09
2007 03 11  2120   54170  76800     1.14e-09    3.73e-09
2007 03 11  2121   54170  76860     1.08e-09    3.73e-09
2007 03 11  2122   54170  76920     9.46e-10    3.73e-09
2007 03 11  2123   54170  76980     9.46e-10    3.73e-09
2007 03 11  2124   54170  77040     9.46e-10    3.73e-09
2007 03 11  2125   54170  77100     9.04e-10    3.73e-09
2007 03 11  2126   54170  77160     9.55e-10    3.73e-09
2007 03 11  2127   54170  77220     9.20e-10    3.73e-09
2007 03 11  2128   54170  77280     9.63e-10    3.73e-09
2007 03 11  2129   54170  77340     9.21e-10    3.73e-09
2007 03 11  2130   54170  77400     9.21e-10    3.73e-09
2007 03 11  2131   54170  77460     9.21e-10    3.73e-09
2007 03 11  2132   54170  77520     9.04e-10    3.73e-09
2007 03 11  2133   54170  77580     9.12e-10    3.73e-09
2007 03 11  2134   54170  77640     9.38e-10    3.73e-09
2007 03 11  2135   54170  77700     9.21e-10    3.73e-09
2007 03 11  2136   54170  77760     9.21e-10    3.73e-09
2007 03 11  2137   54170  77820     9.21e-10    3.73e-09
2007 03 11  2138   54170  77880     9.46e-10    3.73e-09
2007 03 11  2139   54170  77940     9.38e-10    3.73e-09
2007 03 11  2140   54170  78000     9.12e-10    3.73e-09
2007 03 11  2141   54170  78060     9.21e-10    3.73e-09
2007 03 11  2142   54170  78120     9.30e-10    3.73e-09
2007 03 11  2143   54170  78180     9.38e-10    3.73e-09
2007 03 11  2144   54170  78240     8.95e-10    3.73e-09
2007 03 11  2145   54170  78300     9.38e-10    3.73e-09
2007 03 11  2146   54170  78360     9.21e-10    3.73e-09
2007 03 11  2147   54170  78420     9.12e-10    3.73e-09
2007 03 11  2148   54170  78480     8.95e-10    3.73e-09
2007 03 11  2149   54170  78540     9.63e-10    3.73e-09
2007 03 11  2150   54170  78600     9.30e-10    3.73e-09
2007 03 11  2151   54170  78660     8.95e-10    3.73e-09
2007 03 11  2152   54170  78720     9.29e-10    3.73e-09
2007 03 11  2153   54170  78780     8.95e-10    3.73e-09
2007 03 11  2154   54170  78840     9.29e-10    3.73e-09
2007 03 11  2155   54170  78900     9.12e-10    3.73e-09
2007 03 11  2156   54170  78960     9.04e-10    3.73e-09
2007 03 11  2157   54170  79020     9.38e-10    3.73e-09
2007 03 11  2158   54170  79080     9.04e-10    3.73e-09
2007 03 11  2159   54170  79140     9.47e-10    3.73e-09
2007 03 11  2200   54170  79200     9.12e-10    3.73e-09
2007 03 11  2201   54170  79260     8.95e-10    3.76e-09
2007 03 11  2202   54170  79320     8.95e-10    3.73e-09
2007 03 11  2203   54170  79380     9.30e-10    3.73e-09
2007 03 11  2204   54170  79440     9.04e-10    3.73e-09
2007 03 11  2205   54170  79500     9.12e-10    3.73e-09
2007 03 11  2206   54170  79560     9.30e-10    3.73e-09
2007 03 11  2207   54170  79620     9.30e-10    3.73e-09
2007 03 11  2208   54170  79680     9.12e-10    3.73e-09
2007 03 11  2209   54170  79740     9.47e-10    3.73e-09
2007 03 11  2210   54170  79800     9.04e-10    3.73e-09
2007 03 11  2211   54170  79860     9.47e-10    3.73e-09
2007 03 11  2212   54170  79920     9.04e-10    3.73e-09
2007 03 11  2213   54170  79980     9.04e-10    3.73e-09
2007 03 11  2214   54170  80040     9.38e-10    3.73e-09
2007 03 11  2215   54170  80100     8.95e-10    3.73e-09
2007 03 11  2216   54170  80160     9.30e-10    3.73e-09
2007 03 11  2217   54170  80220     9.73e-10    3.73e-09
2007 03 11  2218   54170  80280     9.30e-10    3.73e-09
2007 03 11  2219   54170  80340     9.21e-10    3.73e-09
2007 03 11  2220   54170  80400     8.95e-10    3.73e-09
2007 03 11  2221   54170  80460     8.95e-10    3.73e-09
2007 03 11  2222   54170  80520     9.12e-10    3.73e-09
2007 03 11  2223   54170  80580     9.04e-10    3.73e-09
2007 03 11  2224   54170  80640     9.64e-10    3.73e-09
2007 03 11  2225   54170  80700     9.04e-10    3.73e-09
2007 03 11  2226   54170  80760     9.46e-10    3.73e-09
2007 03 11  2227   54170  80820     9.21e-10    3.73e-09
2007 03 11  2228   54170  80880     9.12e-10    3.73e-09
2007 03 11  2229   54170  80940     9.12e-10    3.73e-09
2007 03 11  2230   54170  81000     9.30e-10    3.73e-09
2007 03 11  2231   54170  81060     9.21e-10    3.73e-09
2007 03 11  2232   54170  81120     9.12e-10    3.73e-09
